frame_index,joint_0_x,joint_0_y,joint_0_z,joint_1_x,joint_1_y,joint_1_z,joint_2_x,joint_2_y,joint_2_z,joint_3_x,joint_3_y,joint_3_z,joint_4_x,joint_4_y,joint_4_z,joint_5_x,joint_5_y,joint_5_z,joint_6_x,joint_6_y,joint_6_z,joint_7_x,joint_7_y,joint_7_z,joint_8_x,joint_8_y,joint_8_z,joint_9_x,joint_9_y,joint_9_z,joint_10_x,joint_10_y,joint_10_z,joint_11_x,joint_11_y,joint_11_z,joint_12_x,joint_12_y,joint_12_z,joint_13_x,joint_13_y,joint_13_z,joint_14_x,joint_14_y,joint_14_z,joint_15_x,joint_15_y,joint_15_z,joint_16_x,joint_16_y,joint_16_z,joint_17_x,joint_17_y,joint_17_z,joint_18_x,joint_18_y,joint_18_z,joint_19_x,joint_19_y,joint_19_z,joint_20_x,joint_20_y,joint_20_z,joint_21_x,joint_21_y,joint_21_z,joint_22_x,joint_22_y,joint_22_z,joint_23_x,joint_23_y,joint_23_z
0,-228.41727,-280.0827,3465.19,-213.86978,-228.03906,3499.643,-231.81021,-230.00569,3500.082,-226.85123,-355.9915,3418.595,-220.18956,60.31125,3625.8855,-300.2613,39.389896,3625.2344,-211.94229,-408.4558,3379.6008,-187.9809,319.10287,3709.9883,-293.69308,352.74084,3700.0383,-205.96239,-430.8885,3354.8997,-163.53581,642.6088,3690.875,-323.9393,677.0047,3682.1672,-169.90996,-551.29785,3320.3093,-175.27068,-492.39136,3352.1582,-200.47919,-494.72287,3355.725,-179.92528,-592.54895,3295.897,-142.17426,-508.9277,3329.2422,-202.40086,-515.3888,3330.6458,-168.3057,-398.12592,3357.1438,-247.30017,-415.3011,3350.0046,-126.87144,-343.84705,3274.908,-191.39915,-355.7063,3276.5593,-101.32183,-311.18832,3258.802,-162.24725,-319.9128,3263.6665
1,-226.88745,-280.0898,3467.9001,-211.53197,-231.73587,3502.6638,-231.0009,-231.14612,3502.1907,-225.03372,-352.24796,3422.1406,-210.57744,50.258507,3626.621,-301.18408,37.79473,3622.7715,-209.26738,-403.45377,3381.1785,-184.5233,317.782,3712.4087,-294.91495,362.23877,3703.4568,-203.85779,-425.26865,3356.0125,-158.52997,652.5574,3693.7263,-335.78735,670.20624,3684.8796,-167.28633,-543.3802,3319.9922,-172.07538,-486.63458,3353.278,-198.9556,-487.72275,3356.1047,-177.7624,-584.3598,3295.4087,-135.02542,-503.0919,3329.7107,-199.83968,-506.53815,3330.2134,-162.67255,-394.9276,3360.3496,-242.88846,-403.10516,3349.393,-116.79872,-336.06985,3278.2773,-189.86964,-347.75644,3276.641,-92.38841,-303.5471,3261.947,-161.13847,-313.19138,3264.5107
2,-211.55562,-287.79318,3468.168,-194.29718,-240.69315,3502.8196,-215.17162,-239.94148,3502.9246,-209.40112,-358.81537,3421.6133,-188.24805,36.496346,3627.0095,-284.98557,23.742407,3626.7175,-193.00224,-409.45465,3380.7957,-156.37036,300.96445,3713.0164,-270.99496,340.10144,3707.2305,-187.31715,-431.06168,3355.554,-128.57265,643.1393,3693.6133,-316.18906,652.3205,3687.711,-147.31679,-547.6058,3319.659,-153.5525,-491.0606,3352.4617,-182.14134,-492.42926,3356.4453,-160.47263,-588.9719,3294.7864,-112.63224,-506.42804,3328.4023,-183.05067,-510.76837,3331.3906,-141.08716,-397.26782,3357.0417,-226.54922,-407.18024,3349.9922,-92.13033,-336.07953,3275.1614,-170.15979,-352.79367,3275.5574,-66.08715,-304.30264,3258.625,-139.24632,-318.197,3263.3203
3,-202.54773,-281.7521,3468.0715,-184.12541,-234.87434,3502.403,-206.61665,-234.87415,3503.1423,-199.99449,-351.70413,3422.8079,-176.5413,42.1101,3624.832,-275.6061,30.010529,3626.4744,-184.89244,-402.3757,3381.895,-143.55127,314.50058,3712.0884,-262.9027,354.37796,3707.3484,-179.23894,-424.18976,3356.8914,-119.150795,644.3877,3691.9185,-310.81274,646.457,3687.3782,-141.8154,-541.89874,3320.5564,-146.41083,-484.66904,3352.336,-175.6563,-486.4973,3357.0012,-155.79724,-583.4823,3295.494,-104.841774,-500.72775,3328.9685,-176.91612,-506.23386,3333.47,-133.6014,-391.06384,3359.4868,-221.27017,-400.91013,3354.446,-79.17223,-324.7085,3279.7168,-161.03004,-343.86227,3283.3035,-56.01841,-292.28006,3263.7644,-131.8688,-308.99362,3270.8547
4,-203.7885,-280.56128,3472.0808,-185.62637,-233.54256,3506.528,-208.7924,-234.23991,3507.111,-201.33861,-350.4686,3427.1184,-177.97673,48.046528,3628.908,-279.30338,34.235783,3631.2622,-186.21251,-400.70532,3386.0059,-149.7603,324.48337,3715.3345,-266.4418,357.87448,3711.6067,-180.96959,-422.1065,3361.3992,-128.29205,653.10297,3694.3494,-317.33096,651.55096,3691.2012,-144.26868,-539.91174,3324.9602,-148.65257,-482.33447,3356.9766,-177.81908,-484.45627,3361.2852,-158.36621,-580.90247,3300.444,-107.312904,-497.74356,3333.8318,-179.21202,-504.33713,3337.875,-134.98961,-388.44244,3364.9197,-224.32999,-399.25937,3359.009,-82.90956,-320.071,3286.1707,-166.68895,-340.71713,3287.4558,-60.764038,-287.71408,3270.739,-138.06541,-305.7766,3274.7449
5,-208.17525,-276.5367,3495.572,-189.56557,-229.73795,3529.7903,-213.7165,-230.81746,3530.1316,-205.43932,-346.1456,3451.3982,-182.94377,52.562405,3651.004,-286.08667,36.746067,3652.8164,-191.10767,-396.48495,3410.602,-155.34879,333.5312,3737.5918,-275.7966,367.3095,3735.3599,-186.05678,-418.44263,3385.97,-135.81468,652.21234,3716.0312,-326.63046,654.3412,3715.1296,-152.6552,-536.4428,3349.7773,-154.97656,-478.5327,3381.543,-184.67497,-481.00302,3385.3828,-166.82532,-578.0858,3324.981,-114.050804,-494.8326,3359.6758,-187.25198,-501.33502,3362.5981,-140.76068,-385.08517,3392.4324,-232.25304,-393.47665,3384.8533,-88.52926,-315.5426,3314.8977,-175.86621,-335.10962,3315.2969,-68.07714,-283.1763,3300.1775,-149.6656,-300.31015,3303.1758
6,-211.62932,-275.9831,3496.7603,-194.14323,-229.1674,3531.162,-217.51317,-229.96992,3531.0945,-208.84671,-345.73657,3452.4648,-186.23308,53.087963,3651.9685,-290.7244,35.35644,3653.4153,-194.25002,-395.48877,3411.1992,-159.7741,329.7778,3739.3691,-278.56668,359.605,3737.193,-189.1259,-417.48746,3386.7422,-139.0251,655.2244,3717.9238,-328.49173,654.9157,3716.7695,-155.35028,-534.6821,3350.9954,-157.87267,-477.5184,3382.5046,-187.23167,-479.62183,3386.6216,-170.24144,-576.42303,3326.2988,-117.48879,-493.63596,3360.532,-190.1475,-500.15195,3363.7751,-144.67924,-384.56506,3392.834,-234.93211,-393.42426,3385.5486,-94.707016,-317.56992,3315.4382,-180.22893,-335.35187,3315.847,-74.093285,-285.56772,3300.4626,-153.49884,-301.20676,3303.7603
7,-208.9063,-274.9344,3468.5864,-190.69272,-227.17638,3503.2715,-214.34464,-227.7238,3503.3098,-206.03206,-344.74158,3423.7732,-183.7429,56.541016,3624.3047,-287.62787,37.16643,3626.9446,-191.80899,-395.05472,3382.347,-155.92325,332.40475,3710.7224,-274.45172,360.87292,3709.42,-186.98589,-416.6922,3357.877,-135.78113,655.34485,3690.0454,-325.41974,655.13007,3689.69,-152.4167,-533.76855,3322.2524,-155.2218,-476.9913,3354.293,-184.79515,-478.96274,3358.1985,-168.25996,-575.2217,3297.6367,-114.51597,-492.76108,3331.6313,-187.73405,-499.0454,3334.8188,-141.65837,-383.62064,3363.8718,-231.67424,-392.22763,3356.0642,-91.41872,-317.19553,3285.1726,-179.62411,-334.33435,3284.9094,-69.75786,-285.19785,3269.8267,-152.14615,-299.98743,3272.383
8,-215.70767,-276.88522,3484.2039,-197.4818,-230.0585,3518.4167,-221.57939,-230.8845,3518.7778,-213.17705,-346.47955,3440.2935,-190.85002,54.34986,3638.934,-295.49716,36.022316,3641.85,-198.87941,-396.7032,3398.9128,-165.89586,333.04013,3726.9844,-284.55304,365.96375,3724.6736,-194.01006,-418.34702,3374.5925,-143.8998,656.7213,3706.2407,-334.23105,658.91895,3705.33,-159.58487,-535.147,3338.3215,-162.0018,-477.76862,3370.3552,-192.15799,-480.49664,3374.027,-173.95654,-575.6801,3313.317,-120.54409,-492.95712,3348.832,-195.83495,-500.5359,3350.7039,-146.99132,-382.6558,3382.4258,-240.04024,-392.81235,3373.6333,-95.32548,-316.6185,3302.6692,-187.37773,-334.37994,3302.586,-72.63008,-284.47736,3286.9812,-160.4539,-299.59384,3290.278
9,-217.0563,-281.9582,3494.6453,-199.09042,-235.4508,3528.9211,-222.04712,-235.81961,3528.69,-214.64299,-351.6285,3450.4255,-195.31355,47.24841,3649.4236,-297.67752,29.977451,3651.0884,-199.94446,-401.70847,3409.7422,-169.56548,326.3224,3737.5845,-285.62085,358.4483,3733.0515,-195.26736,-423.58127,3385.5212,-149.74716,657.06134,3716.3203,-338.21075,653.46185,3712.8984,-160.32558,-539.9964,3349.659,-163.4909,-482.93253,3381.8223,-192.34392,-485.4672,3384.8494,-174.78893,-580.8594,3325.8337,-123.15651,-498.29404,3360.5337,-195.31985,-505.41968,3361.479,-151.03113,-389.54294,3394.4668,-239.06653,-398.63995,3383.5234,-99.12694,-324.1738,3313.6125,-186.52763,-341.30923,3312.2136,-76.15406,-291.89108,3297.4453,-160.42735,-306.63168,3300.0884
10,-225.34781,-275.36984,3502.2153,-207.91602,-227.87315,3536.8708,-230.78568,-228.79341,3537.0137,-222.29863,-346.0664,3457.7856,-206.16821,55.20392,3657.4321,-308.24054,37.719635,3659.8274,-207.58597,-396.55304,3416.3025,-184.18694,336.91315,3747.4805,-298.54132,369.47372,3743.8528,-202.9619,-418.61905,3391.983,-166.65207,659.18646,3725.643,-352.646,657.65015,3723.5938,-167.23134,-535.46826,3356.5762,-170.9323,-477.96713,3388.4153,-199.8422,-480.94308,3391.863,-181.4626,-576.0876,3331.9626,-130.53683,-493.0837,3366.5474,-201.94536,-501.66672,3368.4395,-158.25859,-383.0125,3399.6406,-244.70767,-393.8856,3390.4817,-108.76589,-316.97577,3319.834,-193.86711,-334.32416,3319.2214,-86.4311,-284.47702,3304.1477,-169.2023,-300.2463,3307.838
11,-221.60387,-270.72778,3519.2117,-203.16258,-222.61263,3554.727,-228.1563,-224.04678,3554.119,-218.21924,-341.2303,3473.9512,-199.4201,60.859753,3676.1191,-304.27402,41.73878,3678.3406,-204.3588,-392.03204,3431.9578,-178.46513,346.71188,3768.1763,-293.0256,369.0442,3766.552,-200.40883,-413.868,3407.2224,-169.16634,649.2597,3745.9392,-350.82434,645.02167,3745.2793,-166.98547,-532.8349,3372.3455,-168.80017,-474.18317,3404.354,-199.29007,-476.99908,3407.5447,-182.71455,-573.9875,3348.177,-127.42637,-490.42624,3381.9172,-202.6807,-499.74878,3383.535,-153.73521,-379.07187,3415.7117,-244.34961,-392.37585,3406.2266,-105.89784,-308.5626,3337.6926,-198.7533,-332.37985,3335.8123,-86.70846,-276.04773,3322.575,-177.12376,-299.68658,3322.9446
12,-218.76859,-263.72064,3520.6797,-203.34361,-214.57207,3554.1628,-229.08043,-217.98672,3555.3352,-212.63321,-333.79367,3477.6555,-206.36958,67.21641,3672.265,-313.03427,49.826527,3675.0754,-197.89175,-385.2776,3436.3542,-189.68163,365.61154,3769.6145,-308.72897,394.29767,3768.0603,-194.04692,-407.2387,3411.679,-179.88104,655.44257,3746.132,-365.98752,658.69543,3744.2063,-161.68088,-527.24414,3375.858,-162.80705,-467.67984,3405.6257,-193.64429,-470.4437,3410.0552,-176.90446,-567.6418,3348.7598,-120.539024,-485.7518,3384.8372,-195.81023,-495.9877,3389.8403,-149.12389,-372.05023,3418.6677,-243.50687,-389.43683,3417.2224,-115.23079,-302.65176,3348.5227,-204.60258,-328.41708,3353.666,-102.12979,-272.2303,3335.1724,-189.89363,-299.16147,3343.141
13,-215.76472,-253.84561,3525.0496,-199.63069,-205.50679,3558.0442,-226.39456,-208.66658,3559.2993,-209.99608,-322.50235,3482.99,-200.425,77.617424,3676.675,-309.37552,60.033966,3681.033,-196.66277,-374.6274,3441.9478,-180.31613,377.70682,3771.8716,-306.2476,407.83078,3772.283,-193.78465,-397.03635,3418.033,-173.85283,655.82513,3748.7656,-363.38803,659.54047,3749.9824,-164.45255,-516.74976,3381.659,-164.09348,-457.28073,3410.7576,-194.67668,-459.83698,3416.0857,-179.91211,-558.55835,3356.7039,-122.68833,-475.70483,3390.345,-198.06526,-485.13965,3397.1582,-148.25352,-361.45764,3425.9421,-244.68626,-374.99103,3427.2578,-111.94901,-288.82327,3360.9558,-207.5302,-312.696,3369.4734,-100.946266,-259.6274,3349.9578,-194.14746,-284.00122,3359.6372
14,-219.05884,-238.70757,3520.9844,-202.9884,-189.54842,3553.8728,-231.46826,-193.72585,3556.1138,-211.7887,-307.8266,3479.0293,-204.3428,94.00191,3673.069,-315.15692,75.72252,3681.14,-197.85294,-361.56046,3437.2058,-190.5259,397.26797,3771.6843,-319.4703,425.29282,3775.8945,-194.76534,-384.86758,3413.2734,-190.19145,655.362,3748.9438,-378.14072,657.7459,3753.8638,-164.20338,-505.7595,3377.326,-163.11234,-445.13043,3405.6802,-195.9879,-449.06198,3412.2039,-179.81033,-548.0207,3352.733,-119.27929,-463.2026,3384.325,-198.82271,-474.4746,3393.9734,-142.65659,-342.84824,3418.8613,-245.1165,-360.4194,3424.071,-113.180824,-268.90326,3356.2434,-209.46849,-297.6314,3366.5417,-105.747215,-239.6875,3345.5945,-196.11287,-268.54562,3356.4434
15,-213.83768,-234.29602,3526.5603,-198.53967,-184.31602,3559.0618,-225.7998,-188.26117,3560.1958,-207.71294,-302.90936,3486.213,-201.78413,101.242546,3678.4685,-303.80826,85.41559,3685.5266,-194.59308,-357.50146,3445.2317,-191.54112,407.04135,3776.99,-306.15552,429.0317,3775.1013,-191.6964,-380.80737,3422.056,-190.87921,666.7351,3757.768,-362.1039,664.2258,3755.8887,-164.55637,-501.06158,3385.8079,-162.63348,-440.4812,3414.6685,-193.8868,-445.378,3420.136,-179.17924,-544.49994,3363.279,-120.26444,-457.05112,3394.543,-197.78052,-470.12628,3401.3242,-143.9604,-333.77975,3429.9531,-245.93126,-355.8028,3431.6587,-117.353516,-257.18332,3368.7048,-210.30049,-291.53598,3375.8188,-112.4636,-227.5706,3357.9094,-198.00008,-261.63605,3366.8289
16,-210.42554,-240.24165,3530.9763,-194.69368,-190.26991,3563.5977,-223.1564,-194.17883,3564.2175,-203.49614,-309.57272,3490.3633,-200.00017,93.3352,3683.0332,-304.9847,80.01798,3688.611,-189.74287,-363.11035,3449.7517,-193.62434,397.41953,3781.7812,-307.62106,421.14078,3776.2466,-186.34396,-386.6022,3426.5247,-194.00601,659.20593,3761.0056,-365.87375,661.5256,3755.8618,-157.57123,-507.2106,3391.0032,-155.44424,-446.66586,3419.9753,-188.25475,-451.30743,3425.4988,-173.88025,-550.0033,3369.0427,-112.38043,-463.13144,3399.1921,-193.13646,-476.0865,3406.111,-138.10107,-340.81833,3435.5,-242.31477,-361.75198,3436.7212,-109.37805,-265.72278,3373.5454,-204.3638,-299.38498,3380.4348,-104.095024,-236.66568,3361.7935,-192.20866,-270.19507,3371.5767
17,-197.73792,-250.69409,3560.168,-180.04538,-201.46419,3592.5703,-209.83838,-204.61842,3592.7878,-191.96855,-318.0734,3519.6785,-178.82281,76.79395,3712.492,-288.86844,63.259167,3717.111,-178.4766,-371.64426,3480.068,-165.83061,370.41623,3811.0896,-287.51193,395.8901,3805.743,-175.18394,-395.02588,3457.625,-163.83331,638.7189,3789.5513,-346.12936,645.44434,3784.8196,-147.1148,-515.3595,3422.338,-144.20235,-455.68414,3451.5168,-177.85637,-459.62067,3456.0957,-165.1297,-559.0339,3401.0046,-99.67053,-472.4563,3432.2117,-182.65056,-484.05566,3437.6907,-126.18017,-351.2857,3468.7993,-232.94359,-368.24332,3468.3962,-93.74221,-274.716,3409.9575,-192.03726,-303.51965,3415.5945,-88.780045,-246.51167,3400.02,-179.57393,-273.20703,3408.507
18,-182.6226,-249.73839,3544.2205,-164.05736,-200.76492,3576.8748,-195.70276,-203.76494,3576.6946,-178.4873,-314.66525,3504.8723,-155.66283,72.63381,3696.573,-271.63055,56.015663,3702.597,-165.73267,-368.9461,3466.2195,-141.76384,362.9404,3788.3328,-273.4532,385.97098,3789.3455,-163.43681,-392.44763,3444.8347,-130.67976,624.65436,3767.0652,-325.80637,637.303,3769.3423,-137.07298,-512.63477,3409.1387,-131.84486,-453.14365,3438.9875,-167.27625,-457.40152,3442.5242,-154.42488,-556.5645,3390.5977,-85.98531,-468.9248,3421.0435,-173.27478,-481.11328,3424.7395,-113.74721,-346.004,3458.8887,-224.2519,-363.39682,3453.9766,-79.152855,-267.9171,3403.8767,-180.2722,-298.4086,3402.5486,-73.51365,-239.21106,3396.516,-164.17406,-267.39172,3396.2927
19,-179.9047,-254.07152,3523.8965,-162.5444,-205.7179,3556.4316,-193.29114,-208.38797,3556.839,-175.52844,-318.42905,3484.5688,-152.70584,61.79559,3675.9224,-272.24628,51.110126,3682.0872,-161.5001,-372.1217,3446.1418,-137.61658,351.5683,3769.2766,-275.87378,382.336,3768.4856,-158.16003,-395.09082,3425.082,-119.97534,610.8209,3747.8208,-328.80664,635.5352,3749.322,-127.34124,-513.4421,3389.2146,-125.23634,-454.88574,3419.5173,-159.4902,-459.12473,3423.5767,-144.36278,-556.72656,3371.931,-79.56158,-469.76187,3400.466,-163.95494,-481.8894,3404.6204,-109.652466,-348.45172,3438.652,-216.90498,-365.94415,3434.1086,-69.60285,-269.65018,3381.9783,-169.6285,-299.77417,3380.952,-61.688984,-239.3671,3374.7148,-151.88623,-266.91034,3374.7478
20,-158.12247,-265.12958,3509.2253,-141.11696,-217.31677,3541.6125,-170.11961,-219.70088,3542.3367,-154.7755,-328.19473,3470.632,-122.90951,45.025192,3660.5955,-243.1595,35.85397,3666.418,-140.60295,-381.12747,3432.2957,-98.99257,334.93515,3751.0332,-237.4838,364.55548,3751.2974,-137.54736,-403.96506,3412.0923,-67.753,597.5521,3730.8657,-281.2086,623.25775,3732.6582,-106.885,-521.1176,3375.8125,-105.10221,-464.11313,3405.8933,-138.0587,-467.1744,3410.3938,-124.38728,-564.384,3359.1997,-61.055183,-478.5883,3387.3445,-142.6729,-489.64536,3392.6118,-94.65273,-358.23434,3425.3972,-197.1804,-374.49155,3421.5552,-51.654774,-277.07443,3371.445,-144.69572,-308.46127,3369.4988,-43.996254,-246.69478,3365.5305,-125.01214,-275.97595,3364.3367
21,-143.63115,-268.894,3519.4968,-127.14058,-220.62898,3552.7996,-155.6607,-223.49199,3552.2585,-141.56517,-332.14645,3481.2114,-102.36668,36.100765,3669.5007,-217.0926,28.77539,3673.3796,-126.23649,-385.91025,3442.8699,-76.64241,315.57684,3758.7566,-216.4403,345.49112,3760.0208,-122.34981,-408.79025,3423.3735,-35.93309,578.5749,3736.949,-246.6473,597.68933,3742.1719,-91.07758,-526.4198,3387.274,-89.54659,-469.29327,3417.6042,-121.87825,-472.90744,3421.261,-105.210815,-569.59863,3372.6833,-46.777374,-481.98956,3399.3645,-126.67234,-493.66974,3403.5098,-79.58999,-361.78516,3438.3735,-179.2646,-378.57852,3431.3762,-27.568909,-279.6929,3385.393,-121.28184,-311.67816,3380.364,-17.356134,-249.9855,3380.5977,-95.31354,-277.74808,3374.952
