frame_index,joint_0_x,joint_0_y,joint_0_z,joint_1_x,joint_1_y,joint_1_z,joint_2_x,joint_2_y,joint_2_z,joint_3_x,joint_3_y,joint_3_z,joint_4_x,joint_4_y,joint_4_z,joint_5_x,joint_5_y,joint_5_z,joint_6_x,joint_6_y,joint_6_z,joint_7_x,joint_7_y,joint_7_z,joint_8_x,joint_8_y,joint_8_z,joint_9_x,joint_9_y,joint_9_z,joint_10_x,joint_10_y,joint_10_z,joint_11_x,joint_11_y,joint_11_z,joint_12_x,joint_12_y,joint_12_z,joint_13_x,joint_13_y,joint_13_z,joint_14_x,joint_14_y,joint_14_z,joint_15_x,joint_15_y,joint_15_z,joint_16_x,joint_16_y,joint_16_z,joint_17_x,joint_17_y,joint_17_z,joint_18_x,joint_18_y,joint_18_z,joint_19_x,joint_19_y,joint_19_z,joint_20_x,joint_20_y,joint_20_z,joint_21_x,joint_21_y,joint_21_z,joint_22_x,joint_22_y,joint_22_z,joint_23_x,joint_23_y,joint_23_z
0,41.641247,-6.589357,2036.808,38.639614,63.40146,2048.694,46.059155,62.79545,2050.3,32.74582,-88.781555,2020.434,42.30391,366.84595,2128.6724,23.012638,367.49652,2135.8113,37.64685,-178.76802,1998.1436,60.97287,689.9157,2191.9792,-8.413089,692.2573,2204.1492,38.23422,-209.10933,1993.3401,65.82238,788.05927,2198.2334,-12.934717,791.9565,2216.1533,21.26151,-348.69177,1970.3461,26.851358,-282.64868,1982.4823,32.39503,-286.06714,1982.6083,27.855606,-413.67145,1981.626,13.931827,-297.66943,1987.0416,37.17323,-304.68497,1982.1195,-5.559427,-133.67987,2027.3973,26.011646,-139.60356,2018.2552,9.153077,-35.7001,2042.0172,65.910515,-38.12635,2034.3011,12.32992,-10.317647,2051.0635,77.35659,-12.611684,2047.2871
1,75.0097,5.8233185,2055.0537,68.99876,75.85689,2064.1355,73.00842,75.751465,2071.697,72.40808,-76.82304,2039.2598,63.32902,385.3029,2137.4153,34.065266,385.26382,2152.7852,80.30354,-166.86595,2017.26,79.123535,709.7789,2205.1477,5.8439035,710.4238,2217.157,80.36499,-197.54199,2012.6923,81.22456,809.8369,2211.1672,-5.8439593,811.1152,2226.6973,64.47122,-339.18042,1989.6727,69.00934,-273.23254,1998.2428,74.09501,-275.4039,2006.3055,71.01542,-401.91382,2000.309,57.59499,-288.46655,1993.9309,77.44659,-293.20166,2013.4535,31.94968,-128.13017,2024.4329,56.361416,-133.24301,2055.9524,22.225851,-38.91903,2033.8375,73.390526,-40.476543,2066.4148,21.51709,-16.407867,2039.9938,79.15868,-17.075777,2075.3086
2,69.67206,21.1362,1970.6893,66.11691,91.50127,1979.183,65.13836,90.69201,1985.2516,69.23355,-62.791637,1956.2318,64.04221,395.88156,2050.088,26.145447,396.44562,2061.4514,75.46332,-156.3586,1935.3627,74.161064,720.7615,2118.7239,-3.2251167,722.7226,2125.8738,75.109535,-187.60484,1930.518,75.844505,816.2164,2125.5078,-16.762016,818.7209,2133.0906,62.571377,-330.0856,1910.7314,68.26646,-264.76828,1918.4883,67.982155,-266.25204,1924.4475,66.16697,-393.37204,1919.7825,61.076466,-280.01523,1915.6737,68.372116,-282.8015,1931.8636,38.16323,-118.2954,1941.3,48.76062,-122.36004,1972.1595,18.84818,-28.848886,1952.4244,55.74607,-29.803028,1983.2245,17.81908,-4.7026634,1957.6877,61.80609,-4.038546,1990.999
3,67.43897,18.632345,1959.2631,63.965027,88.59311,1967.055,62.74247,87.524216,1975.0813,66.90565,-64.31075,1944.6395,62.31833,394.74472,2037.9688,23.215818,394.11832,2051.6863,72.43148,-156.30025,1924.123,72.15249,720.4077,2106.3591,-6.1782756,723.1728,2113.2944,71.96109,-186.95808,1919.3207,73.61404,816.0579,2112.6199,-20.110666,817.75336,2119.3083,59.15987,-325.91495,1899.4102,65.470634,-262.6765,1906.514,64.76999,-264.2954,1914.9686,62.342426,-388.56967,1908.4961,58.512146,-277.57175,1901.2333,64.51084,-280.96524,1923.192,37.00114,-118.794334,1924.1854,45.949306,-123.91935,1962.5762,16.521076,-31.30419,1936.6608,50.3969,-31.581503,1973.6682,15.075711,-8.494376,1942.1156,55.0319,-6.490738,1981.2626
4,69.77627,23.231922,1969.9299,66.634315,93.388535,1977.0006,65.17007,92.37585,1985.5117,69.25574,-59.66271,1956.1073,62.535713,398.88287,2045.8971,24.578182,398.976,2061.074,75.32135,-151.96947,1935.8926,71.195984,725.8381,2114.1821,-5.858518,726.85095,2122.209,75.121414,-182.68932,1930.9729,71.579796,821.706,2119.9976,-21.05573,822.4831,2129.5183,63.411304,-324.35635,1912.0463,69.31,-259.41177,1918.2812,68.35311,-261.2174,1927.7372,66.21651,-387.5114,1920.8633,62.27682,-274.51547,1912.6039,68.238754,-278.1866,1936.7695,39.211227,-114.95464,1935.5966,46.981964,-120.305534,1977.9154,18.868155,-27.651468,1944.7848,51.974567,-28.356766,1987.6332,17.741064,-4.5256553,1949.411,56.71937,-3.5412292,1994.47
5,68.867584,14.334058,1962.3698,65.78048,84.54693,1969.4774,64.96126,83.99542,1978.0504,67.97845,-67.90702,1947.6293,63.351437,390.4874,2039.4076,24.494112,389.44205,2055.741,73.39319,-159.07455,1927.14,71.86605,715.65424,2107.9631,-7.815666,715.42706,2117.0547,72.548584,-189.33597,1922.0804,71.41552,811.7003,2113.631,-23.956533,811.0638,2124.1355,62.367126,-329.12848,1901.4515,66.24436,-264.9094,1908.5238,66.787926,-266.39468,1917.4166,65.39341,-391.0211,1912.2438,58.448086,-279.97574,1902.2383,68.29501,-283.29727,1926.8098,34.835114,-123.15063,1926.9271,50.078243,-126.11564,1968.693,14.019877,-32.73429,1935.9955,56.22654,-31.725286,1977.1874,12.192745,-8.862069,1940.8925,60.278896,-6.727128,1983.953
6,70.158806,14.458277,1967.3623,66.02128,83.54775,1974.5508,66.94269,83.44987,1983.4989,69.298996,-67.14245,1952.8438,62.598583,388.57184,2044.0067,28.706482,388.1824,2061.6199,75.61536,-157.42044,1932.6484,73.85446,713.9547,2112.2505,-1.4641583,713.5006,2122.0188,75.00126,-187.44955,1927.6,72.96287,810.90875,2118.9817,-16.402855,809.1883,2130.6653,64.72424,-326.69006,1907.918,67.94177,-262.68253,1914.4551,69.71321,-264.39975,1924.0527,67.256645,-388.53815,1918.118,59.589245,-277.43372,1907.8802,72.84125,-281.4627,1933.618,36.298283,-121.58717,1933.0536,56.136402,-124.75903,1975.9121,14.630416,-33.40436,1942.0453,61.35821,-31.536596,1984.1438,13.223778,-10.2221365,1946.8789,65.3009,-7.114761,1990.8987
7,66.46918,15.192794,1940.244,64.466225,85.00645,1947.0944,62.402687,84.2096,1956.2698,65.8803,-66.312584,1925.9344,64.28442,389.6444,2015.805,25.159431,388.17017,2033.513,71.202835,-157.0854,1905.985,74.90631,713.17865,2083.971,-4.205618,713.6276,2093.6287,70.56354,-187.23999,1900.6586,72.84726,808.66003,2089.6294,-21.58504,808.25433,2100.9832,61.469448,-326.08817,1881.3407,66.16549,-262.4932,1887.748,64.63586,-264.11703,1897.2582,62.942352,-387.7246,1891.0172,59.84863,-277.22974,1880.5725,65.06223,-280.8983,1906.8021,37.15675,-120.779495,1903.2832,46.75144,-124.10168,1948.098,15.203506,-31.501093,1911.2167,50.873474,-30.251999,1955.7539,13.664957,-8.566434,1915.4543,55.11491,-5.6999335,1961.7083
8,76.630875,14.406885,1997.3881,72.48244,84.71946,2004.2067,72.63236,84.90751,2013.5508,76.42457,-68.00816,1982.6604,69.80663,392.787,2072.794,32.09065,391.4764,2091.653,82.94447,-159.01474,1962.036,81.72337,719.67267,2141.275,1.3628654,718.1051,2152.5645,81.73517,-189.5422,1957.4545,78.51852,816.8383,2146.151,-18.15758,816.2314,2159.7876,70.24569,-330.13458,1935.6869,73.63989,-265.5591,1943.1965,76.09823,-266.44614,1953.2375,73.75747,-392.82693,1947.7428,65.332664,-280.77383,1934.7551,78.33002,-283.57947,1963.9541,40.404224,-124.74282,1960.066,59.329845,-126.75559,2008.6395,17.754827,-35.014362,1969.7268,63.541573,-34.03,2018.0553,15.8957,-12.518008,1974.8721,67.454124,-10.198913,2025.2529
9,74.77808,12.191338,1994.3778,70.272255,81.76239,2000.6871,70.889465,81.54045,2010.8055,74.51947,-69.126656,1979.6703,67.48639,388.7309,2069.696,31.560654,387.42203,2089.613,80.71267,-159.07765,1959.3401,80.19582,715.21136,2137.1636,0.977245,713.8102,2149.2644,79.432945,-189.26453,1954.7981,76.12262,812.6447,2141.3958,-18.701283,812.3852,2156.154,67.94308,-327.5986,1932.668,71.45323,-264.17902,1940.2118,73.5047,-265.31735,1951.0885,72.374374,-389.55676,1944.8262,62.65347,-279.03073,1931.2344,75.96617,-282.19543,1961.203,37.95522,-123.76479,1957.3235,58.050648,-126.63592,2005.7943,17.623238,-33.622116,1966.3965,65.00441,-32.250668,2015.3805,17.271719,-11.677482,1970.7444,69.672874,-8.72742,2022.2792
