frame_index,joint_0_x,joint_0_y,joint_0_z,joint_1_x,joint_1_y,joint_1_z,joint_2_x,joint_2_y,joint_2_z,joint_3_x,joint_3_y,joint_3_z,joint_4_x,joint_4_y,joint_4_z,joint_5_x,joint_5_y,joint_5_z,joint_6_x,joint_6_y,joint_6_z,joint_7_x,joint_7_y,joint_7_z,joint_8_x,joint_8_y,joint_8_z,joint_9_x,joint_9_y,joint_9_z,joint_10_x,joint_10_y,joint_10_z,joint_11_x,joint_11_y,joint_11_z,joint_12_x,joint_12_y,joint_12_z,joint_13_x,joint_13_y,joint_13_z,joint_14_x,joint_14_y,joint_14_z,joint_15_x,joint_15_y,joint_15_z,joint_16_x,joint_16_y,joint_16_z,joint_17_x,joint_17_y,joint_17_z,joint_18_x,joint_18_y,joint_18_z,joint_19_x,joint_19_y,joint_19_z,joint_20_x,joint_20_y,joint_20_z,joint_21_x,joint_21_y,joint_21_z,joint_22_x,joint_22_y,joint_22_z,joint_23_x,joint_23_y,joint_23_z
0,175.53874,-62.42799,3449.983,185.84625,-4.548139,3480.659,156.43037,3.076311,3469.384,167.61324,-130.02853,3419.6946,265.4729,255.3706,3607.326,157.71442,305.51694,3583.166,156.47305,-205.7334,3392.865,317.9078,618.2439,3683.0935,193.27281,631.9628,3673.5989,148.96007,-230.45938,3373.6755,356.73795,795.3526,3680.9282,174.21959,815.8097,3674.1562,99.4814,-354.3016,3349.7961,141.40807,-298.3784,3384.2915,111.49914,-297.74673,3369.702,113.65298,-399.28082,3339.0906,144.20738,-322.20538,3385.3123,68.33949,-317.5992,3342.9153,223.64583,-187.21596,3433.5352,119.120384,-173.92068,3363.1243,219.12093,-97.43344,3391.731,143.02507,-89.74041,3320.662,217.36922,-56.013092,3397.9434,157.3113,-46.37605,3323.656
1,188.05344,-49.545074,3372.722,200.92316,8.798397,3405.0352,167.73425,16.964476,3393.2524,179.36908,-117.964806,3342.0996,285.04016,268.4547,3529.9863,168.04318,322.15192,3507.3398,168.42516,-193.98357,3313.4387,337.49734,633.2306,3606.4172,200.77228,648.8257,3599.6426,162.1525,-219.44432,3293.9114,381.0721,799.4306,3600.7283,176.72093,820.5713,3597.2954,112.45449,-342.24142,3267.4263,155.7595,-286.76312,3303.528,122.746925,-285.43106,3288.1582,123.976616,-388.21646,3256.4414,162.27219,-311.93832,3305.0095,79.96864,-306.1578,3261.1252,242.37154,-178.02905,3355.8066,130.3035,-160.73839,3283.7415,240.48672,-91.834915,3313.4304,156.62822,-78.289536,3243.138,238.91846,-51.45167,3321.0593,170.50807,-38.107018,3245.8384
2,190.18999,-49.429184,3374.675,205.76567,9.012391,3406.162,168.30382,17.80631,3395.302,180.39734,-118.10042,3344.6658,296.87097,264.6166,3526.864,166.3932,324.6489,3505.1875,168.61162,-194.42674,3317.0496,349.34576,631.1668,3602.6309,201.54506,648.7121,3597.709,162.3158,-219.74886,3297.2922,396.99765,798.2275,3593.0828,178.2866,824.6503,3593.0278,110.59454,-342.21432,3271.8484,157.82207,-287.26718,3307.7473,119.31789,-285.3133,3293.2388,120.412674,-387.99863,3259.5876,167.9171,-312.2391,3308.2126,72.12853,-305.67328,3267.394,250.32298,-177.85316,3356.6345,119.99452,-162.26466,3290.4946,243.41568,-93.44561,3311.645,145.1881,-79.92718,3245.069,240.35706,-52.316628,3318.7544,158.89755,-39.12873,3245.873
3,181.92705,-59.724518,3336.402,199.72903,-2.7510319,3369.2974,153.49446,9.127512,3357.4812,171.95862,-128.45793,3306.6711,305.31387,247.9519,3486.652,145.48338,319.00687,3462.8318,161.18378,-202.01416,3279.571,356.78543,623.5609,3558.186,177.99484,638.6503,3556.076,155.52869,-226.32182,3257.511,422.85934,798.1955,3537.9067,155.64526,820.2804,3541.4128,99.28633,-346.2781,3234.399,153.73242,-292.34988,3270.6143,107.13374,-289.92288,3254.3552,110.34103,-390.5983,3217.9128,169.6895,-318.0472,3272.8647,54.008083,-308.9166,3226.6594,256.62607,-186.81242,3318.2622,96.71342,-167.28227,3245.366,248.94348,-104.107376,3261.8115,125.750114,-86.2136,3191.6016,245.09436,-61.781643,3265.6677,139.26059,-44.263268,3190.0457
4,185.5818,-59.738617,3323.0623,203.41246,-3.6060257,3356.32,154.40569,9.544653,3345.1814,176.11092,-128.59317,3293.229,316.88168,245.24783,3472.08,140.17862,319.7013,3451.2595,166.18791,-201.6883,3265.7185,360.9564,611.82635,3548.7017,172.9491,634.0958,3547.6267,160.74266,-226.11559,3242.411,434.82135,789.6591,3523.8574,150.31958,817.4981,3530.0474,105.00869,-347.28412,3219.5642,161.53937,-292.70767,3255.4246,111.14632,-290.09055,3239.8333,118.766136,-392.6176,3201.409,180.16168,-320.67255,3257.0825,55.821148,-308.7922,3212.2993,263.36066,-190.82495,3302.6172,96.593346,-166.0502,3230.0806,254.19946,-113.9614,3242.3223,127.48429,-89.104965,3174.0242,250.61311,-73.03112,3245.1482,140.83177,-49.371582,3171.569
5,172.33614,-53.704803,3225.0115,191.78712,3.4698129,3259.8123,138.08011,18.004187,3247.9026,164.26915,-124.45176,3195.5925,306.22076,258.36188,3370.9297,116.951965,331.32895,3350.466,155.50084,-197.31346,3166.889,348.67725,621.7445,3447.8306,139.69456,637.02893,3448.789,150.46753,-221.37341,3142.848,428.60397,796.86536,3418.277,118.60221,815.5242,3427.0332,93.57978,-339.39044,3120.0706,153.90039,-285.95618,3156.6128,98.43792,-283.84668,3139.3386,108.47228,-383.79657,3099.327,175.84587,-313.61188,3159.5513,40.909634,-301.29367,3110.8513,260.25778,-186.98682,3202.0781,79.31139,-158.19864,3125.3699,251.52946,-112.2065,3133.0093,114.940025,-82.63235,3065.3718,248.01338,-72.23625,3132.653,129.28984,-44.3078,3060.8442
6,178.811,-65.89655,3268.6316,198.57547,-8.445205,3305.1238,141.30954,5.982305,3292.4675,169.94197,-136.07489,3238.0403,320.933,240.85037,3413.7036,117.31628,316.09073,3394.946,160.85616,-208.34595,3209.061,362.48618,602.0216,3491.4646,141.30217,615.7194,3494.07,156.06322,-231.93343,3184.041,449.84576,783.65894,3459.1462,122.75413,801.54785,3469.4004,97.99634,-350.1002,3161.0981,160.60953,-296.21362,3198.4597,102.05066,-293.67407,3180.4783,114.26894,-393.81808,3138.3533,185.438,-323.8253,3201.5818,41.17497,-311.57895,3151.6655,267.55524,-195.71399,3242.5164,80.11077,-169.78615,3166.1465,258.4784,-120.18194,3170.8083,118.05764,-94.78207,3102.5571,255.03035,-79.81011,3168.5457,131.75224,-55.011242,3096.0042
7,184.12393,-62.788235,3274.403,204.3259,-7.061214,3310.832,147.28903,7.6186943,3297.4465,175.67258,-132.2555,3244.556,322.30515,241.90332,3422.443,124.2304,321.14496,3401.798,167.21985,-203.79565,3214.4895,361.6484,606.5625,3501.7004,146.55669,625.1789,3499.4177,162.14517,-227.28694,3189.744,448.6074,787.81573,3470.8215,130.04071,809.81635,3476.472,106.05082,-344.36777,3166.435,166.61998,-291.23907,3204.3152,109.00391,-288.48373,3185.0647,122.36593,-387.9664,3144.0398,192.7655,-317.22824,3208.1438,50.500973,-305.1063,3155.7637,275.7048,-188.27672,3249.998,89.25234,-164.10786,3169.8,268.1294,-111.92759,3182.8428,127.08982,-87.54716,3111.2805,266.34778,-70.89882,3183.4946,140.88573,-48.16825,3107.7864
8,184.9232,-59.77064,3260.2593,203.92851,-3.752232,3295.9783,148.23363,10.366297,3283.1697,177.29399,-129.77225,3230.3875,318.56064,244.33745,3408.3132,124.3449,322.55374,3388.7039,168.1397,-201.99529,3200.793,359.52853,609.53186,3486.4407,149.07722,625.05707,3486.5376,162.74104,-225.56628,3176.9695,445.70874,790.0794,3456.3494,129.314,810.8323,3465.9375,106.00049,-342.1024,3154.3777,166.72365,-289.803,3191.3933,109.30469,-287.18774,3173.6006,122.97546,-385.1529,3133.4673,190.99858,-315.8652,3194.3162,50.98828,-303.64386,3144.786,272.81546,-187.33687,3234.5986,92.326836,-163.24287,3158.0347,263.84637,-111.8418,3167.6462,126.84792,-87.79515,3098.866,260.95123,-71.37668,3168.9792,139.55391,-48.999096,3095.4265
9,188.65714,-59.62779,3271.378,208.73685,-3.8287537,3306.2935,152.95377,9.583931,3293.3606,180.45598,-129.48831,3242.397,322.18588,245.75577,3420.861,129.87154,322.71988,3399.61,172.13686,-202.1707,3212.8489,362.1385,614.83765,3499.7468,156.22232,632.3378,3496.3142,166.94095,-226.30215,3188.1765,444.8806,795.06683,3470.4993,136.08073,816.7295,3475.5688,112.71061,-344.3441,3165.186,173.08237,-291.15732,3202.33,113.4658,-288.6309,3184.1316,129.10448,-388.24728,3144.0737,199.72711,-316.97177,3205.7043,53.06506,-306.2358,3156.2305,280.6716,-186.94092,3248.8262,91.18351,-164.82445,3171.7134,271.7299,-110.3636,3182.3647,125.99778,-89.674034,3112.2231,268.71695,-70.1499,3183.7244,138.87866,-51.130104,3109.3015
