frame_index,joint_0_x,joint_0_y,joint_0_z,joint_1_x,joint_1_y,joint_1_z,joint_2_x,joint_2_y,joint_2_z,joint_3_x,joint_3_y,joint_3_z,joint_4_x,joint_4_y,joint_4_z,joint_5_x,joint_5_y,joint_5_z,joint_6_x,joint_6_y,joint_6_z,joint_7_x,joint_7_y,joint_7_z,joint_8_x,joint_8_y,joint_8_z,joint_9_x,joint_9_y,joint_9_z,joint_10_x,joint_10_y,joint_10_z,joint_11_x,joint_11_y,joint_11_z,joint_12_x,joint_12_y,joint_12_z,joint_13_x,joint_13_y,joint_13_z,joint_14_x,joint_14_y,joint_14_z,joint_15_x,joint_15_y,joint_15_z,joint_16_x,joint_16_y,joint_16_z,joint_17_x,joint_17_y,joint_17_z,joint_18_x,joint_18_y,joint_18_z,joint_19_x,joint_19_y,joint_19_z,joint_20_x,joint_20_y,joint_20_z,joint_21_x,joint_21_y,joint_21_z,joint_22_x,joint_22_y,joint_22_z,joint_23_x,joint_23_y,joint_23_z
0,-224.89441,-274.1041,3297.0806,-236.9156,-214.6339,3309.363,-241.76797,-220.9796,3317.1257,-219.42552,-349.8514,3288.5916,-248.08049,65.32896,3416.0825,-299.4282,61.10226,3428.8376,-208.90552,-412.55792,3280.617,-272.9827,421.54843,3477.7708,-370.79956,417.40112,3487.6907,-207.99913,-438.68637,3270.4246,-255.79211,598.7797,3470.0508,-370.95956,586.9142,3484.3235,-193.70279,-543.35565,3231.9744,-198.92293,-485.47803,3244.2112,-206.98083,-493.3129,3257.021,-173.84917,-588.2495,3267.0986,-197.61157,-506.44336,3231.3914,-227.6074,-523.0324,3265.8567,-176.01375,-414.16046,3299.5925,-231.33382,-434.75244,3338.8503,-185.22017,-311.68604,3327.7805,-240.45462,-331.19382,3374.2278,-187.75275,-292.52707,3355.3684,-246.65137,-307.4609,3398.3884
1,-230.9927,-269.00174,3239.7803,-238.95662,-213.22075,3252.2935,-248.29471,-221.08232,3259.3586,-225.74043,-340.79822,3232.5977,-245.49873,63.096416,3356.8438,-300.45212,56.878002,3370.1145,-217.0535,-397.60043,3224.8347,-267.8133,431.82446,3419.9321,-364.9714,427.29913,3432.3352,-216.46138,-422.81598,3216.846,-253.12288,615.6329,3415.828,-369.02267,597.4446,3431.8535,-201.60246,-523.2607,3182.5066,-202.45847,-468.71994,3194.777,-216.5437,-476.3312,3206.7097,-184.90527,-568.45197,3212.9934,-195.91429,-494.33575,3185.7603,-238.31363,-507.01828,3213.3347,-172.95084,-404.7321,3244.949,-240.48955,-419.12305,3278.9392,-183.96677,-308.25366,3271.6177,-246.50264,-324.16486,3311.713,-186.90843,-288.11847,3294.214,-251.0164,-302.8299,3334.5903
2,-234.48982,-270.98007,3240.3884,-242.56212,-215.11128,3254.1514,-251.83104,-222.40038,3259.5696,-229.15877,-342.77103,3233.6123,-248.9856,60.45348,3361.0203,-302.34146,54.48578,3368.8828,-220.45757,-399.05093,3226.0256,-270.95673,424.63712,3422.5508,-369.29263,419.56445,3431.065,-219.82329,-424.4968,3217.5378,-254.48131,606.9437,3417.3298,-371.92892,591.6827,3429.1086,-203.13034,-523.98676,3183.1003,-204.7268,-470.26163,3196.4731,-218.50398,-476.8255,3206.7505,-185.17598,-570.1506,3213.0603,-198.1296,-497.2542,3187.991,-239.7622,-508.00488,3212.4731,-173.64836,-408.5736,3251.2688,-241.70251,-419.44553,3278.1555,-183.25574,-311.7404,3280.4138,-246.01189,-323.66312,3311.7407,-186.70247,-291.11002,3304.0671,-250.69829,-303.04947,3335.6726
3,-232.6414,-255.73706,3198.1077,-240.22269,-197.70103,3211.2559,-249.28235,-206.03479,3217.6973,-227.34802,-328.6562,3190.034,-245.7382,79.35061,3316.347,-298.22952,70.64844,3326.25,-219.7196,-386.03204,3181.794,-265.90506,441.8586,3379.1726,-365.3255,435.75095,3388.369,-219.33032,-412.37866,3173.5461,-248.40813,624.32214,3371.5364,-369.2037,608.3619,3383.909,-204.4653,-514.5433,3138.4653,-205.24307,-459.9149,3151.8203,-218.7205,-466.99716,3163.1318,-186.68408,-560.21716,3167.7,-199.71251,-486.27716,3143.3489,-241.44458,-498.09366,3170.0964,-173.567,-391.10822,3206.9504,-242.08658,-403.84744,3237.3074,-183.0002,-294.935,3233.706,-246.39336,-308.94183,3268.9492,-185.95316,-276.67575,3254.8826,-249.51607,-288.1202,3290.2734
4,-212.92815,-248.2959,3126.858,-222.08105,-189.643,3139.7227,-230.66714,-196.84978,3146.4255,-208.23157,-321.77704,3118.759,-227.03812,85.1297,3243.5938,-277.024,78.77505,3254.7173,-198.46915,-380.0723,3110.1313,-245.3127,447.18463,3305.2598,-338.82907,440.60464,3316.6472,-197.52177,-405.99146,3102.0393,-226.82256,617.41455,3299.0652,-338.47598,602.42096,3313.5515,-181.4673,-507.83502,3066.5186,-184.15453,-453.41583,3079.4695,-195.73462,-459.97485,3091.168,-161.44814,-554.4355,3095.6646,-179.79268,-478.4008,3071.4707,-214.73514,-490.23495,3097.2957,-155.06123,-382.73056,3132.509,-214.01407,-398.1812,3164.7485,-161.29373,-280.94357,3162.5833,-218.08499,-301.54453,3199.7544,-162.46414,-264.01724,3185.692,-221.23376,-281.8375,3222.3108
5,-209.26663,-235.5421,3078.7644,-216.39944,-174.95279,3091.2917,-226.19731,-181.86197,3098.782,-204.31065,-311.65726,3070.0415,-220.62602,111.52222,3192.88,-272.05246,103.025795,3206.1084,-194.98352,-370.65033,3059.4988,-237.5078,471.02783,3256.7598,-334.15894,462.6123,3267.9062,-193.94109,-397.10532,3051.9114,-221.36461,632.29675,3250.1526,-335.4243,617.0235,3264.7644,-179.54948,-501.20157,3017.2292,-179.84602,-445.98917,3029.0017,-193.03502,-453.18594,3042.4153,-160.7379,-546.9252,3046.3264,-174.57152,-472.04733,3020.912,-211.94078,-484.0442,3050.0203,-145.76057,-373.37878,3082.3716,-208.03218,-389.25574,3118.6353,-153.71504,-274.02487,3111.1895,-209.08183,-292.72412,3152.513,-156.34392,-256.13547,3131.1426,-211.95872,-272.0168,3172.7046
6,-208.35489,-237.11548,3092.349,-216.86182,-177.28348,3104.5876,-225.29654,-184.98286,3112.8083,-203.98698,-311.649,3083.0476,-220.79573,104.645424,3205.6724,-270.39426,96.38165,3219.5217,-193.13264,-369.94357,3072.2039,-238.83159,462.4641,3269.8333,-333.2817,454.343,3281.8977,-192.15642,-396.2907,3064.699,-221.49747,629.3962,3263.5212,-336.5603,611.8196,3279.322,-178.30614,-499.25552,3029.3406,-178.72624,-444.95734,3041.4695,-190.1883,-452.1441,3055.4197,-158.84656,-544.72455,3057.4314,-174.58653,-471.18808,3032.798,-208.5365,-483.15826,3063.1714,-147.11342,-371.4122,3091.9824,-204.46713,-387.4315,3131.5847,-154.27048,-271.803,3121.5256,-205.86699,-292.3531,3165.9202,-156.98125,-255.5819,3142.0024,-209.73877,-272.7954,3186.0046
7,-207.01204,-245.18033,3091.275,-215.52415,-187.13104,3103.0515,-224.12968,-194.49454,3112.105,-202.89693,-319.20215,3082.7273,-218.58972,89.909454,3202.6155,-267.94202,83.13989,3219.702,-191.70438,-376.98447,3072.0142,-234.19695,447.54922,3267.3801,-327.69443,441.35822,3282.1914,-190.60254,-402.5615,3064.6233,-220.35014,615.7141,3263.4084,-332.31967,599.9515,3281.502,-175.2625,-502.62027,3030.127,-176.9082,-450.19287,3041.4402,-188.35118,-457.25754,3056.0144,-155.49449,-547.713,3057.76,-173.71503,-475.49542,3032.1797,-205.76372,-486.95016,3063.2761,-147.3933,-380.41168,3087.86,-202.1425,-395.64365,3129.622,-153.81105,-279.26013,3120.2146,-204.19344,-299.7711,3167.597,-156.0489,-262.38025,3143.168,-208.10645,-279.52628,3190.3171
8,-207.25548,-232.5136,3065.911,-215.77368,-172.1591,3078.3555,-225.49059,-179.03714,3086.4355,-202.06436,-307.99533,3056.7249,-220.2244,108.76526,3178.4463,-272.35153,100.685814,3192.9824,-191.64209,-367.11526,3045.3352,-238.10356,464.7936,3242.831,-335.04794,457.19507,3254.0066,-190.82324,-393.6184,3038.0747,-219.37198,628.98816,3236.5762,-338.29956,612.85254,3252.362,-175.15192,-497.72852,3002.94,-176.47412,-443.18423,3015.2559,-189.04118,-450.042,3028.4187,-155.40761,-542.52344,3030.866,-172.0559,-470.54297,3007.8386,-208.66447,-481.11447,3037.1167,-144.89429,-370.2482,3067.3179,-206.67052,-383.3461,3105.3184,-154.05016,-267.64728,3096.1372,-206.87227,-285.29248,3138.741,-155.07852,-250.85313,3116.0913,-208.36377,-264.52805,3158.2617
9,-211.78474,-241.38245,3123.7073,-221.48787,-181.86989,3137.4646,-231.90068,-189.43243,3144.9734,-205.36491,-316.6622,3114.5012,-228.46358,94.72659,3237.6033,-281.5907,84.03449,3251.3354,-193.94054,-374.86398,3102.237,-248.07042,445.80222,3300.3384,-347.1357,437.5608,3311.4583,-193.50522,-402.05023,3094.4907,-226.60591,617.44965,3293.0247,-350.50345,601.99335,3308.9805,-176.54155,-505.5292,3057.615,-178.861,-451.14688,3071.1848,-191.93004,-458.42496,3083.823,-154.79512,-550.54736,3082.9968,-174.17442,-477.9459,3063.452,-212.1657,-489.76804,3091.8972,-144.60196,-379.12564,3123.8855,-209.58675,-393.55142,3161.3262,-157.09703,-275.92,3152.9402,-213.1787,-293.98987,3193.341,-158.10281,-260.03305,3173.0913,-214.17693,-273.80777,3212.5203
10,-211.81282,-234.0734,3085.822,-220.2823,-174.45271,3098.923,-231.41235,-181.80669,3107.111,-205.86678,-308.97382,3076.513,-226.01714,104.65071,3197.0261,-279.92017,95.1727,3213.242,-194.8104,-367.3011,3063.9785,-247.37279,454.917,3260.2285,-344.9839,448.65625,3273.177,-194.2675,-394.06323,3056.7205,-228.13338,622.5236,3253.5195,-349.64084,607.0956,3271.0437,-177.5222,-497.8579,3020.353,-179.01439,-443.66544,3033.2063,-193.25133,-451.33185,3046.8096,-157.66936,-542.71387,3045.7793,-173.14165,-470.67062,3025.7812,-214.60384,-483.25488,3055.5056,-144.57332,-369.80475,3083.4333,-213.77539,-385.52942,3124.6877,-156.39603,-264.77353,3111.8743,-215.65141,-285.8889,3156.3518,-157.42595,-248.93176,3131.2031,-216.59314,-265.60095,3174.17
11,-215.35416,-243.89543,3118.3398,-223.05351,-185.35751,3131.8816,-234.93724,-192.84367,3139.8748,-209.86258,-317.73157,3109.8645,-228.45433,89.858055,3229.9602,-284.6962,81.78964,3245.9912,-199.0271,-375.07352,3097.0771,-253.31554,440.05005,3293.7988,-351.39633,433.91943,3306.24,-198.6499,-401.52008,3089.9734,-234.22252,612.97894,3288.42,-356.34586,597.2677,3304.4324,-181.01585,-502.69122,3053.3042,-182.65633,-449.92633,3066.414,-197.822,-457.35788,3079.5847,-161.80933,-547.08203,3078.1199,-176.52824,-478.38193,3059.6794,-219.35892,-489.25275,3087.5305,-145.29924,-381.57642,3116.634,-216.27403,-393.7191,3156.1614,-158.24974,-277.41794,3143.406,-217.62354,-295.13284,3187.3845,-159.1898,-261.40067,3163.6663,-217.68701,-275.7256,3206.1099
12,-233.36833,-258.1688,3173.3845,-239.76685,-200.64194,3186.6392,-250.3357,-207.28728,3193.5466,-229.14815,-332.9196,3166.8855,-243.3588,71.53885,3287.1328,-300.9426,64.496544,3299.0532,-220.32234,-389.8391,3157.0984,-267.88498,424.79077,3350.7336,-359.96133,420.10568,3363.7993,-219.08629,-415.68088,3149.3945,-253.42671,593.51117,3346.539,-363.43796,581.2734,3364.147,-203.45747,-518.9075,3114.91,-204.42247,-463.86212,3127.7415,-218.7803,-471.14893,3139.3555,-184.07552,-561.93,3143.9016,-196.7818,-491.98737,3119.9656,-240.34966,-503.11588,3146.6328,-172.80731,-397.35767,3180.5017,-242.80821,-411.5842,3215.3918,-183.78812,-286.20892,3211.0178,-249.64998,-303.6619,3249.7441,-182.55615,-266.16788,3233.4578,-250.69727,-281.1902,3271.2292
13,-215.3845,-234.70694,3101.7617,-222.06013,-173.74883,3114.87,-234.07426,-179.73604,3122.062,-210.92882,-312.11813,3093.2583,-223.91638,106.61416,3213.684,-281.2723,96.58438,3227.2966,-198.99255,-371.74057,3081.5867,-242.49231,458.2064,3276.9133,-337.5791,451.0568,3290.1648,-197.39432,-398.79654,3073.834,-224.25163,621.3745,3268.6824,-340.7557,606.5014,3288.2493,-180.65681,-505.76627,3038.5403,-181.92749,-449.03375,3051.0994,-196.1972,-456.40317,3063.6968,-159.66678,-550.0031,3067.3503,-175.20604,-475.18872,3043.5857,-217.22917,-486.94913,3072.3577,-149.38657,-371.40076,3106.541,-221.32425,-388.21585,3143.9211,-156.4637,-262.45483,3137.4226,-222.97356,-281.78537,3176.953,-154.78825,-245.16849,3156.9092,-222.24454,-259.97153,3195.1824
14,-210.17784,-226.70103,3085.679,-217.25748,-164.17064,3098.9258,-229.80025,-171.01846,3106.7058,-205.29546,-304.11655,3076.9395,-220.00438,119.99843,3198.2625,-275.94528,107.590294,3213.0808,-193.22641,-363.76346,3064.6765,-238.78398,470.78018,3262.403,-332.33423,462.24927,3275.983,-192.10909,-391.7738,3057.166,-218.97562,632.6773,3252.5945,-336.35715,615.4697,3272.653,-176.85532,-499.68976,3020.8223,-177.45035,-442.26352,3033.822,-192.17212,-449.99658,3047.0625,-155.95952,-545.04694,3048.728,-169.76546,-469.10303,3025.8032,-213.28055,-482.21005,3056.192,-139.63586,-361.99423,3088.3884,-214.3586,-380.9965,3130.1384,-147.40495,-255.24353,3115.8347,-215.07262,-276.6464,3160.0474,-147.03209,-238.92332,3133.1384,-214.25647,-255.29951,3176.0583
