frame_index,joint_0_x,joint_0_y,joint_0_z,joint_1_x,joint_1_y,joint_1_z,joint_2_x,joint_2_y,joint_2_z,joint_3_x,joint_3_y,joint_3_z,joint_4_x,joint_4_y,joint_4_z,joint_5_x,joint_5_y,joint_5_z,joint_6_x,joint_6_y,joint_6_z,joint_7_x,joint_7_y,joint_7_z,joint_8_x,joint_8_y,joint_8_z,joint_9_x,joint_9_y,joint_9_z,joint_10_x,joint_10_y,joint_10_z,joint_11_x,joint_11_y,joint_11_z,joint_12_x,joint_12_y,joint_12_z,joint_13_x,joint_13_y,joint_13_z,joint_14_x,joint_14_y,joint_14_z,joint_15_x,joint_15_y,joint_15_z,joint_16_x,joint_16_y,joint_16_z,joint_17_x,joint_17_y,joint_17_z,joint_18_x,joint_18_y,joint_18_z,joint_19_x,joint_19_y,joint_19_z,joint_20_x,joint_20_y,joint_20_z,joint_21_x,joint_21_y,joint_21_z,joint_22_x,joint_22_y,joint_22_z,joint_23_x,joint_23_y,joint_23_z
0,-111.10315,-96.02364,3411.5454,-102.78999,-33.96381,3425.1667,-117.545265,-39.129303,3445.4512,-111.00995,-170.95494,3385.013,-98.85491,285.84747,3548.7695,-153.30914,279.05243,3586.9207,-106.280594,-243.4138,3358.276,-91.261406,606.49805,3638.6704,-162.58537,607.10297,3670.1313,-106.17568,-275.6603,3344.4055,-72.79803,764.934,3622.0847,-175.68156,751.59735,3669.018,-112.95851,-400.61725,3313.6204,-96.85381,-336.5463,3320.5632,-118.94561,-348.03986,3354.8806,-120.57708,-454.92358,3302.869,-77.20409,-346.74567,3295.7668,-126.253685,-372.12555,3360.3594,-79.04885,-201.22908,3310.4207,-162.2244,-240.76866,3401.7734,-133.51929,-82.13303,3307.903,-202.01338,-118.86082,3386.5935,-162.17522,-66.90605,3320.2192,-225.4171,-99.68206,3389.5242
1,-102.43668,-106.31638,3336.8474,-96.62282,-47.348614,3348.1255,-110.19326,-53.74467,3369.3372,-103.630455,-176.2633,3311.8074,-87.19324,265.36325,3464.9746,-141.1119,256.81357,3508.8953,-96.864296,-245.7563,3286.4048,-73.6083,586.03754,3551.1697,-142.91002,584.0358,3585.6833,-97.18274,-276.63828,3273.8035,-53.87915,748.0963,3535.778,-155.86865,733.5942,3587.3962,-103.27779,-399.42297,3244.5767,-86.98226,-335.8576,3250.5051,-108.596886,-346.82468,3284.739,-109.172356,-451.6368,3236.6492,-66.36033,-346.69684,3225.9805,-118.419106,-370.2302,3293.3093,-67.70968,-206.30296,3239.1296,-150.99277,-240.36885,3337.5488,-123.8502,-88.74871,3237.5496,-191.05151,-116.58025,3325.1726,-152.74637,-72.63069,3249.3884,-212.78506,-95.87322,3328.8118
2,-97.297485,-106.38214,3255.1628,-93.88674,-47.385323,3265.4348,-105.12148,-53.28847,3286.4856,-98.92716,-176.83327,3229.9368,-89.13078,266.70874,3377.8748,-138.43196,257.22284,3423.0945,-91.02581,-246.54956,3205.9355,-76.221924,587.30096,3458.955,-140.34001,585.66486,3494.779,-92.121605,-277.76306,3194.1853,-55.547237,749.8565,3444.4973,-150.94221,738.42914,3499.033,-100.60365,-400.0942,3166.735,-84.454094,-337.01123,3172.054,-102.67437,-347.6655,3204.9055,-104.23549,-453.3709,3161.3843,-66.576004,-349.1985,3148.845,-112.3579,-371.2551,3213.0012,-67.93732,-209.40454,3164.0945,-139.79863,-239.0454,3256.4297,-125.39815,-90.41511,3166.4426,-174.5383,-113.91314,3248.4666,-155.51244,-75.306366,3178.7627,-195.47884,-94.159355,3253.8438
3,-88.23162,-111.150085,3225.327,-84.766075,-51.924507,3235.5486,-96.26618,-58.45876,3257.558,-90.745056,-180.89967,3199.5781,-78.5306,260.87198,3347.0095,-128.2369,251.26897,3394.496,-82.76397,-250.49571,3175.0024,-64.065445,585.2306,3428.2622,-129.93895,581.8276,3466.339,-83.95071,-280.8235,3163.2666,-42.89196,750.41425,3413.696,-140.38411,737.16327,3471.2966,-93.76886,-402.61594,3135.471,-77.00141,-339.80746,3140.2847,-95.64297,-350.59634,3173.429,-97.079315,-455.92526,3130.0515,-58.228523,-351.93884,3116.8894,-105.40066,-374.5114,3183.3303,-58.5892,-213.35677,3132.4353,-133.43242,-243.23543,3228.6548,-115.884514,-92.66601,3134.3804,-168.97368,-116.93984,3219.739,-145.22911,-77.0911,3146.2063,-189.56291,-96.42731,3224.6365
4,-85.41317,-115.06896,3203.2957,-83.192375,-56.23064,3213.3542,-94.143814,-61.82024,3234.1714,-88.27053,-183.72963,3177.8696,-77.62068,256.51572,3323.1887,-125.18363,248.58182,3368.4836,-78.353386,-252.84209,3154.3826,-63.569103,582.6049,3403.341,-128.48775,580.9097,3439.1921,-79.2562,-282.84564,3143.2737,-40.78294,751.80206,3389.8853,-136.67421,740.73425,3445.3445,-90.63437,-403.929,3116.8757,-73.018005,-341.58066,3121.666,-90.99862,-351.6695,3152.8564,-93.903946,-457.24127,3112.0488,-53.56782,-354.47464,3100.0925,-99.862915,-375.3817,3162.0945,-55.664165,-216.66975,3117.1653,-126.44256,-244.63638,3207.0374,-111.639175,-95.447685,3119.653,-162.53291,-118.59237,3198.5674,-140.65787,-79.84692,3132.007,-183.7017,-97.813225,3204.0688
5,-80.90926,-116.072754,3202.1538,-78.97408,-57.807858,3212.3455,-89.94921,-63.11459,3232.8252,-83.86854,-183.91362,3176.3782,-72.98152,255.47598,3321.6821,-120.4699,247.73755,3367.684,-73.4577,-252.825,3152.6035,-59.597206,581.8069,3402.8704,-125.08113,581.45276,3438.2063,-74.413895,-282.56412,3141.7646,-37.85893,754.60785,3390.123,-133.39304,745.55646,3444.705,-85.32238,-402.67197,3114.806,-68.128174,-340.85605,3119.5403,-85.55395,-350.31332,3150.045,-88.67364,-455.43155,3109.9248,-49.29725,-354.26913,3098.5164,-95.14346,-373.2579,3159.4944,-54.052673,-218.5294,3115.6953,-121.61597,-243.35979,3203.4983,-109.574585,-97.07075,3119.7634,-159.75629,-118.8655,3196.5613,-138.10057,-80.89991,3132.982,-181.71019,-97.84835,3202.8306
6,-79.411964,-116.95271,3172.4958,-77.88562,-58.801258,3182.802,-88.19839,-64.115105,3203.2356,-82.46571,-184.451,3146.6353,-73.4034,254.66104,3291.7585,-120.5508,246.32092,3337.5554,-72.10729,-253.06282,3122.809,-60.37454,581.40497,3372.2231,-125.086876,580.38794,3407.2551,-73.641785,-282.446,3112.0708,-38.06187,754.42334,3359.6055,-132.69275,744.32135,3414.045,-85.23209,-401.737,3084.795,-67.62405,-340.144,3089.443,-84.79917,-350.1961,3120.2883,-88.78894,-454.3691,3079.9685,-49.269527,-353.2527,3068.4568,-93.531425,-372.80746,3129.5776,-52.803905,-217.90633,3085.825,-118.53484,-243.39067,3173.648,-108.546585,-98.13116,3089.7495,-156.31953,-119.23727,3167.059,-136.91298,-81.641014,3102.809,-177.6746,-97.99726,3173.1025
7,-86.29812,-112.86666,3189.6394,-84.191734,-54.728176,3199.9565,-94.770874,-59.742702,3220.1423,-89.48858,-181.18945,3163.9922,-79.42031,257.91638,3309.4023,-126.403885,250.72252,3354.1628,-79.96502,-250.31792,3140.327,-63.52947,582.5981,3389.6833,-127.083595,583.2126,3424.356,-81.659615,-280.43158,3129.5754,-40.61729,753.7717,3377.052,-134.57874,744.94556,3430.703,-92.71569,-400.5581,3102.4976,-75.014824,-338.68185,3107.4314,-92.913155,-348.4082,3137.7454,-96.27073,-453.12003,3097.8794,-55.739056,-351.8229,3086.4697,-102.52865,-371.20456,3146.2048,-59.70531,-215.57066,3103.1826,-127.52169,-241.00676,3189.2031,-115.663574,-96.45647,3107.4353,-164.61235,-117.4923,3182.6768,-143.56339,-80.53364,3120.52,-185.81369,-96.947014,3189.055
8,-84.84749,-115.753334,3190.4812,-82.97506,-57.769314,3201.035,-92.92776,-62.55139,3220.7395,-87.495384,-183.53625,3164.9229,-77.86152,254.45177,3311.3728,-123.86279,248.01057,3354.7126,-77.01632,-252.66272,3141.3027,-62.337532,580.86523,3391.5657,-126.830605,581.915,3424.8489,-77.93799,-282.3846,3130.6228,-38.591705,753.4898,3379.6118,-132.86365,745.4194,3431.4011,-89.43393,-402.17978,3103.2217,-72.16955,-340.38342,3108.4321,-88.6506,-350.33975,3138.7937,-92.546936,-455.0704,3098.9758,-53.863453,-353.33566,3088.3367,-96.04659,-372.93872,3147.3203,-58.14411,-216.63045,3106.617,-121.570145,-242.63623,3191.9363,-113.37158,-96.64999,3109.8804,-159.34625,-117.954185,3184.8308,-141.75703,-80.46381,3122.6433,-181.23344,-97.5921,3190.6091
9,-89.45703,-106.81154,3141.4526,-87.52094,-48.486797,3152.7437,-96.61985,-52.375835,3170.7463,-93.34784,-174.80765,3115.8923,-80.951294,261.98868,3263.3503,-125.318436,256.93478,3303.6426,-83.0804,-244.48279,3092.502,-64.61102,587.60516,3342.2605,-129.2804,589.79315,3373.8801,-83.66802,-274.4469,3082.1492,-39.774868,756.5263,3330.175,-133.7115,750.77094,3380.1628,-95.44445,-395.34372,3055.0103,-78.787895,-333.0679,3060.9438,-93.5779,-342.49103,3089.2646,-97.75547,-448.00497,3051.1091,-61.813915,-346.1329,3042.6958,-99.79215,-365.25143,3096.7651,-66.27029,-208.16898,3061.5103,-124.444374,-232.25298,3138.7312,-117.515526,-88.64736,3063.4978,-159.56262,-108.29746,3130.9048,-143.97292,-72.5291,3075.712,-179.86278,-88.209206,3136.3162
