frame_index,joint_0_x,joint_0_y,joint_0_z,joint_1_x,joint_1_y,joint_1_z,joint_2_x,joint_2_y,joint_2_z,joint_3_x,joint_3_y,joint_3_z,joint_4_x,joint_4_y,joint_4_z,joint_5_x,joint_5_y,joint_5_z,joint_6_x,joint_6_y,joint_6_z,joint_7_x,joint_7_y,joint_7_z,joint_8_x,joint_8_y,joint_8_z,joint_9_x,joint_9_y,joint_9_z,joint_10_x,joint_10_y,joint_10_z,joint_11_x,joint_11_y,joint_11_z,joint_12_x,joint_12_y,joint_12_z,joint_13_x,joint_13_y,joint_13_z,joint_14_x,joint_14_y,joint_14_z,joint_15_x,joint_15_y,joint_15_z,joint_16_x,joint_16_y,joint_16_z,joint_17_x,joint_17_y,joint_17_z,joint_18_x,joint_18_y,joint_18_z,joint_19_x,joint_19_y,joint_19_z,joint_20_x,joint_20_y,joint_20_z,joint_21_x,joint_21_y,joint_21_z,joint_22_x,joint_22_y,joint_22_z,joint_23_x,joint_23_y,joint_23_z
0,30.723173,17.455679,2330.0117,22.538008,95.41323,2342.9036,28.587427,96.405815,2336.1274,19.431044,-70.28975,2314.5903,16.158651,432.19785,2421.8494,-14.785144,442.1692,2407.0598,34.805737,-158.37798,2298.7058,46.21075,746.30023,2474.5393,-33.70899,756.86444,2471.4482,36.752808,-187.1663,2292.8801,54.67998,846.31964,2478.3708,-36.16648,858.9787,2477.7634,16.404833,-327.47763,2282.8682,22.925482,-264.9143,2301.7095,33.051052,-265.08966,2294.0361,17.8693,-394.93173,2304.9033,13.972409,-285.3802,2303.354,51.05087,-287.72134,2284.6243,-15.760539,-125.25714,2353.3474,42.649685,-128.13112,2318.8005,-5.159655,-37.725563,2359.7625,88.4644,-43.43184,2331.244,-14.939463,-9.400771,2368.584,100.285355,-13.2442875,2335.1863
1,22.402876,27.546904,2323.8972,13.866246,105.23921,2336.1914,18.24028,104.87471,2328.5637,11.977346,-59.36175,2310.6196,11.143668,441.68268,2412.4265,-22.346556,447.68478,2399.1355,26.804865,-147.46228,2294.7214,40.802654,759.1749,2464.5876,-39.878292,766.726,2463.4958,29.91808,-175.61862,2289.1213,53.864136,855.9634,2466.996,-42.05972,867.75275,2467.665,15.276985,-316.15247,2279.2512,20.404654,-253.74063,2299.512,27.129297,-254.99889,2290.749,22.64696,-382.55188,2301.8367,16.606068,-272.66077,2300.6567,46.433376,-276.6766,2280.043,-12.933003,-110.86505,2350.1165,36.257362,-119.64906,2315.908,2.3408086,-17.991928,2354.1216,85.9355,-27.800714,2327.731,-5.324272,11.790434,2360.5115,99.73936,6.109324,2331.5037
2,25.403402,32.8782,2344.1057,18.017935,110.25608,2357.5364,19.465765,109.583275,2349.7266,14.920572,-54.458424,2330.5376,15.505301,446.89746,2433.661,-26.043531,453.37827,2418.0134,29.930735,-142.07547,2312.7593,41.563457,766.1792,2485.7256,-50.48549,773.07477,2482.1836,31.734528,-170.32811,2306.7214,52.287434,861.91144,2486.1555,-56.15273,873.99286,2483.8445,15.524718,-312.11865,2293.836,23.471708,-249.08415,2314.751,26.322104,-250.63472,2307.8044,22.646875,-377.01126,2316.3506,23.476658,-267.95245,2315.6892,41.87673,-273.00623,2296.4368,-3.752775,-105.88153,2366.9878,34.142845,-116.88551,2335.087,15.7115755,-12.4671335,2369.236,84.301575,-24.345749,2345.5112,8.368327,15.841743,2374.8533,96.6662,9.3846,2346.681
3,25.50595,34.903057,2342.3853,17.877686,111.9032,2356.0476,18.699797,111.36483,2348.044,15.786511,-53.1705,2328.811,14.519249,446.67715,2432.4731,-27.676985,453.2158,2417.1697,30.256012,-141.22577,2310.4314,38.289642,764.9972,2485.3157,-54.075928,771.6369,2481.826,31.415266,-169.7362,2304.5837,48.932,860.7531,2486.3013,-60.76031,872.5549,2483.7146,15.507766,-311.49973,2290.7476,23.179844,-248.5657,2312.0566,25.308622,-249.703,2304.3237,21.44554,-376.8044,2312.988,22.832891,-268.06247,2313.5002,39.331577,-272.19952,2293.084,-4.255784,-106.304344,2364.9363,30.458801,-116.63549,2332.2349,15.023892,-11.546404,2367.4778,80.95451,-23.617039,2343.4106,8.419757,17.033508,2373.4294,92.7568,9.769774,2344.743
4,23.232233,34.998833,2339.3044,16.28243,112.01681,2353.2188,17.08032,111.463905,2345.0576,13.437808,-53.063854,2325.7578,10.336075,446.14825,2430.2068,-31.908329,453.32852,2413.937,26.767569,-140.76514,2306.8574,34.428814,765.37524,2483.409,-59.232002,771.6264,2479.1794,27.467468,-169.19897,2300.9597,44.97577,861.58954,2484.2356,-65.42123,873.47754,2480.5098,9.433774,-310.7002,2286.7324,18.052511,-247.91373,2308.11,20.657383,-248.96013,2300.583,14.926056,-375.9989,2308.8848,17.438837,-267.44772,2310.3198,34.73877,-271.5562,2288.9927,-7.9129725,-106.75918,2362.816,28.318924,-116.310036,2327.734,9.948718,-11.797439,2365.518,77.410355,-23.3236,2338.5396,1.9024132,16.262686,2371.369,88.87616,9.909906,2339.6465
5,22.87181,35.010868,2341.5417,15.630739,112.42767,2355.0938,17.06575,111.583336,2347.903,13.161618,-53.561745,2327.7202,4.7133546,445.1338,2432.879,-32.221104,452.12973,2417.1091,26.176071,-141.3291,2308.8113,35.687737,763.70355,2485.426,-55.10793,770.05725,2482.5427,26.825687,-169.8153,2302.8064,45.97995,861.16174,2485.447,-61.153667,872.4837,2484.1084,8.35295,-311.32736,2288.9763,17.190697,-248.34708,2309.3594,20.56524,-249.87613,2303.3005,13.355792,-376.43393,2311.1006,16.198502,-267.91953,2310.878,35.484627,-273.00876,2292.393,-10.928138,-106.85689,2362.7986,28.561934,-117.605,2329.815,5.0810647,-12.9683485,2366.205,77.918755,-24.629728,2340.78,-3.976282,14.905045,2372.4084,90.29482,8.827362,2341.7114
6,29.06153,34.74986,2319.3083,22.104948,112.196655,2332.2498,23.934181,110.77844,2326.7441,20.472788,-53.671406,2305.444,9.867653,442.1607,2409.3606,-25.907614,449.1306,2396.739,32.80802,-141.3217,2286.2622,38.47984,762.55164,2463.0076,-52.17756,767.6803,2461.7478,34.012665,-169.74535,2280.3738,48.50649,859.5163,2463.305,-58.188427,868.965,2463.7654,16.160563,-311.36234,2266.486,25.659412,-248.13858,2285.9968,28.535734,-249.96577,2281.5374,20.251036,-376.29385,2287.923,25.604355,-267.14902,2286.4282,42.671246,-272.4089,2271.5671,-3.4380586,-104.20913,2336.3955,34.37159,-117.41752,2308.3914,13.079999,-9.354795,2339.7908,83.31708,-21.929785,2320.7087,5.147832,18.882414,2345.6067,97.12246,12.855899,2322.064
7,27.347599,30.893991,2313.6855,20.243948,108.27874,2326.7832,21.935675,106.96703,2321.1748,19.249058,-56.966846,2300.0405,5.8903084,437.358,2403.7354,-29.391794,443.9354,2391.004,31.586475,-144.43016,2280.8142,32.92829,759.21686,2457.19,-56.219463,764.31,2455.5671,33.188396,-172.41031,2275.0403,44.595043,857.54486,2457.4443,-61.39997,865.98193,2457.396,17.12616,-313.0493,2261.0903,26.907486,-250.6834,2280.7266,27.960718,-252.42705,2275.815,20.75942,-377.16846,2281.9338,28.604801,-269.45175,2280.6248,41.907238,-273.93433,2266.0393,-0.16679688,-106.345436,2330.4712,33.441772,-119.66851,2302.735,15.946619,-8.8378935,2333.3943,81.752495,-21.685053,2314.6423,8.772272,20.36409,2338.7532,96.12792,14.054225,2316.2622
8,20.39049,33.05279,2318.158,12.249489,109.49841,2331.576,15.062555,108.732704,2326.0225,12.913825,-54.780544,2304.4836,-1.7067875,439.55963,2407.735,-34.75705,445.99423,2395.8118,25.695108,-141.74289,2285.0933,23.397581,762.383,2461.504,-61.339626,767.2737,2460.3203,27.128546,-169.88945,2279.613,35.4251,860.1445,2462.2385,-65.65488,868.52264,2463.0906,11.606063,-309.36676,2265.4648,20.411095,-247.6923,2285.1902,22.778416,-248.96765,2280.2566,15.060791,-373.26773,2285.777,21.336859,-266.4558,2285.0828,37.268257,-270.63443,2270.1902,-7.2297907,-104.572014,2334.3914,29.468704,-116.1543,2305.4302,7.3810363,-8.7206335,2337.7761,76.72649,-19.158213,2317.0232,-0.4270874,19.975212,2343.4119,90.73339,15.75343,2318.7102
9,24.215502,33.189617,2299.1445,16.350676,109.39359,2312.2168,19.021029,108.2251,2306.936,17.50319,-54.351784,2285.8262,-0.05220566,440.2041,2387.749,-32.439373,445.7385,2377.0994,29.238958,-141.18065,2266.7278,25.48214,762.4326,2441.5076,-59.430065,767.4765,2441.3423,30.248198,-169.32706,2261.032,38.465496,860.06494,2442.2292,-63.8422,869.16956,2444.0032,15.3737,-308.85254,2247.3503,23.53908,-247.00403,2266.4207,26.360691,-248.52751,2262.1497,17.241114,-372.99625,2267.2668,24.008295,-265.99045,2266.2666,40.972603,-270.08466,2252.4949,-4.4797835,-103.340515,2314.336,32.20104,-114.824036,2287.5088,6.579468,-5.8805947,2316.6677,77.63833,-15.285049,2298.0417,-0.6605377,22.827429,2321.5806,91.943504,19.403326,2299.3123
