frame_index,joint_0_x,joint_0_y,joint_0_z,joint_1_x,joint_1_y,joint_1_z,joint_2_x,joint_2_y,joint_2_z,joint_3_x,joint_3_y,joint_3_z,joint_4_x,joint_4_y,joint_4_z,joint_5_x,joint_5_y,joint_5_z,joint_6_x,joint_6_y,joint_6_z,joint_7_x,joint_7_y,joint_7_z,joint_8_x,joint_8_y,joint_8_z,joint_9_x,joint_9_y,joint_9_z,joint_10_x,joint_10_y,joint_10_z,joint_11_x,joint_11_y,joint_11_z,joint_12_x,joint_12_y,joint_12_z,joint_13_x,joint_13_y,joint_13_z,joint_14_x,joint_14_y,joint_14_z,joint_15_x,joint_15_y,joint_15_z,joint_16_x,joint_16_y,joint_16_z,joint_17_x,joint_17_y,joint_17_z,joint_18_x,joint_18_y,joint_18_z,joint_19_x,joint_19_y,joint_19_z,joint_20_x,joint_20_y,joint_20_z,joint_21_x,joint_21_y,joint_21_z,joint_22_x,joint_22_y,joint_22_z,joint_23_x,joint_23_y,joint_23_z
0,4.3878946,-51.888855,1663.308,-6.3815026,19.220703,1664.0781,2.4549165,21.629496,1662.7131,14.974319,-138.50798,1646.4703,23.031145,296.33127,1732.9885,-6.2324853,305.94302,1732.5365,21.801641,-240.48021,1630.2998,38.80624,646.445,1820.4365,-26.773819,652.5837,1818.3676,25.717794,-271.0118,1625.4792,50.555374,735.046,1848.8402,-33.016155,739.35693,1849.0087,35.383705,-411.53204,1634.0549,25.091925,-343.2331,1622.535,40.69645,-339.59772,1621.6139,32.86688,-474.3243,1634.9277,-7.0408998,-361.17612,1641.127,54.997204,-346.76978,1634.1724,-33.70967,-199.46788,1686.5579,45.475872,-180.60193,1665.6165,-63.811184,-57.33686,1703.8994,68.892075,-29.920069,1683.9554,-67.83433,10.885425,1711.1953,81.039474,33.735363,1695.6133
1,2.0811417,-44.654873,1663.915,-8.4904175,26.549332,1665.803,0.34975705,27.845346,1664.682,12.0734625,-130.73929,1648.3379,19.800308,302.55716,1735.5898,-5.729449,312.7963,1735.735,19.91753,-231.38467,1630.5712,34.360706,653.1702,1822.4678,-26.956028,659.4817,1821.7899,24.705393,-261.69635,1624.8065,43.923824,739.9713,1850.9752,-32.023983,744.6299,1852.2086,35.579426,-404.09253,1632.312,24.514273,-335.1475,1621.6437,40.150173,-332.71695,1621.2158,31.308943,-466.86765,1632.1633,-7.9678483,-351.2584,1639.3672,52.922382,-340.29993,1632.7239,-40.701748,-186.46042,1683.1959,39.544197,-171.51917,1663.3092,-69.98943,-46.031467,1700.6953,58.728523,-20.53324,1682.1195,-73.72111,19.300598,1707.2689,69.884636,43.480694,1692.8069
2,1.2908708,-39.015602,1611.2047,-9.384883,31.05047,1611.7913,-1.3043896,32.407097,1612.3193,11.338539,-125.947464,1596.2118,13.625775,302.67062,1679.5887,-10.009928,311.9061,1682.2268,19.505613,-228.24959,1578.3197,28.667063,654.8049,1769.4681,-28.451694,659.23517,1769.817,24.222666,-258.4144,1572.1372,38.61446,738.01556,1799.7792,-32.372925,740.33734,1802.4883,35.866116,-400.6311,1581.2957,24.43009,-331.92844,1568.2631,39.29137,-329.63168,1569.861,30.784412,-461.83737,1579.064,-6.330448,-347.11108,1585.1752,52.362545,-336.20023,1583.7948,-40.13808,-179.77173,1627.5879,38.274456,-164.45811,1616.0776,-72.56713,-37.151546,1645.7096,53.127747,-10.920024,1634.4047,-78.78716,28.892654,1652.1578,62.499012,54.509033,1644.1279
3,1.9829613,-39.959225,1606.8973,-8.465588,30.248571,1607.3109,-0.68399525,31.489405,1608.1178,11.857488,-127.018265,1592.1572,16.602156,301.7313,1674.8568,-8.582127,311.26593,1678.2611,20.11615,-229.74605,1573.9463,31.739847,654.1359,1765.1543,-26.644003,658.9865,1766.4637,24.770407,-260.16702,1567.7555,41.462795,737.29846,1795.0477,-31.160131,739.9837,1798.7509,36.41151,-402.79977,1576.7513,24.87389,-333.93066,1563.586,39.65393,-331.7208,1565.5197,30.9685,-463.7845,1574.191,-5.6140404,-349.02386,1580.249,52.486492,-338.40515,1579.1998,-39.94814,-181.12775,1622.4756,38.318554,-166.52702,1611.69,-71.9413,-38.357704,1640.7438,53.48352,-11.995284,1630.5156,-78.27454,27.39332,1647.3239,62.875454,53.852825,1640.0497
4,-0.09642358,-41.10506,1616.7533,-9.51485,29.397963,1617.6796,-2.3453922,30.68074,1617.8212,9.673258,-128.10852,1602.243,17.08825,302.33588,1685.5934,-10.072665,312.17065,1687.7946,17.460672,-230.28487,1583.6481,31.029943,654.6655,1775.3219,-29.24791,659.70135,1775.7028,22.2479,-260.6061,1577.4614,40.530483,738.265,1804.7334,-34.21101,740.95856,1806.7811,34.46861,-403.26486,1586.0775,22.874323,-334.3237,1573.8197,37.072803,-332.18774,1574.8303,29.185339,-464.5699,1583.6243,-7.155632,-349.57,1590.8152,49.367245,-339.47882,1587.219,-42.012768,-182.68419,1633.3568,34.082443,-168.169,1618.468,-72.67312,-40.721626,1651.358,49.45711,-14.294303,1636.9027,-79.1105,24.31819,1657.6094,58.759743,51.268036,1646.2887
5,-1.2473055,-43.07671,1633.4877,-9.990931,28.11521,1635.085,-3.185706,29.438334,1634.0294,8.429378,-130.05612,1618.9365,18.854408,301.95065,1703.6715,-8.697192,312.6721,1704.0305,16.170858,-231.33696,1600.291,31.435486,653.99506,1792.5282,-30.391851,659.7861,1791.6064,21.02847,-261.68515,1594.2079,40.97273,739.1277,1821.6543,-35.206863,742.20135,1821.8297,33.376553,-404.086,1602.0468,21.94594,-335.23834,1590.9017,35.809803,-333.0396,1590.6255,28.38295,-466.1211,1600.4873,-8.07541,-351.19235,1608.7104,47.645958,-340.9265,1601.6748,-42.578682,-185.76848,1652.4664,32.234165,-170.69937,1631.8417,-71.66209,-45.84004,1670.4305,49.322704,-19.179794,1650.0814,-77.836845,18.687311,1677.002,59.10019,45.40658,1660.0375
6,-1.8761755,-42.19522,1625.3484,-10.629592,28.848871,1627.1763,-3.8296394,30.098694,1625.597,7.36086,-129.34282,1610.6693,18.504654,301.2756,1695.7382,-10.008248,312.24606,1695.081,14.401626,-230.92896,1591.9711,31.388052,653.66833,1784.4813,-30.854609,659.41425,1783.0839,19.13065,-261.32092,1585.8905,41.22692,738.73413,1814.1008,-35.514584,741.7187,1813.4348,31.573164,-403.19803,1593.6096,19.509874,-334.68008,1582.8798,33.955463,-332.36227,1581.9329,27.046003,-464.88873,1592.0995,-10.6474695,-350.6271,1601.3743,46.13026,-340.08667,1592.2098,-44.906155,-184.67216,1646.1627,30.68493,-169.31389,1622.5872,-73.55076,-44.1423,1664.0736,48.012184,-17.597324,1640.8401,-80.040535,20.50231,1670.7825,57.77555,46.910545,1650.8145
7,-1.418393,-43.01489,1620.2402,-10.387298,27.978119,1622.0125,-3.3299959,29.189142,1620.7552,7.7946634,-130.01422,1605.3353,18.580587,300.08444,1690.483,-10.6108885,310.99875,1690.4764,15.064835,-231.71397,1586.5165,32.402515,652.91345,1779.7926,-30.753452,658.87024,1778.8635,19.724686,-262.22372,1580.4681,42.92992,738.0395,1809.4423,-35.456543,740.9306,1809.2181,32.141674,-404.30515,1588.2686,20.298697,-335.6954,1577.1678,34.395744,-333.27438,1576.7295,27.268326,-465.97778,1586.5575,-9.682867,-351.87527,1595.6191,46.74761,-341.01425,1587.3538,-44.569653,-186.0167,1640.1276,30.957075,-170.45396,1617.9565,-74.01507,-45.865185,1658.175,48.43487,-19.370735,1636.347,-80.97435,18.714544,1664.9172,58.09634,45.456318,1646.4758
8,-0.7168398,-42.853176,1614.8826,-10.072606,27.795408,1616.933,-2.3975961,29.317945,1615.4352,8.231353,-129.80533,1599.6268,18.062513,299.44333,1685.7825,-9.402341,310.16696,1685.4342,15.300466,-231.47673,1580.9232,31.670063,652.175,1774.8098,-29.73678,657.86975,1773.8485,19.97853,-262.09637,1575.0651,42.236183,736.7099,1805.0746,-33.802254,739.95325,1804.9613,32.26003,-403.9571,1583.0116,19.97716,-335.3802,1571.9296,34.815895,-332.91107,1571.018,27.600721,-465.61044,1581.1869,-10.180578,-351.8785,1590.7638,47.965286,-340.3902,1581.7474,-44.70099,-185.50627,1635.4293,31.712774,-169.932,1612.1362,-74.52846,-44.508816,1653.7406,48.434155,-18.225027,1630.5599,-81.829704,20.318317,1660.2943,58.12745,46.663082,1640.8671
9,0.107664205,-43.33135,1628.5565,-9.016293,27.720545,1630.6113,-1.9587681,28.803343,1629.3682,9.671739,-130.17017,1613.0752,19.530031,300.0414,1699.8773,-9.522096,310.79272,1699.6682,16.434177,-231.75626,1594.4042,32.06703,652.673,1788.8701,-30.987928,658.8466,1787.9954,20.841541,-262.20016,1588.5376,43.11585,737.80524,1818.5531,-35.035774,741.8071,1818.5715,33.390392,-403.56433,1596.18,21.141485,-335.1735,1585.1132,35.55945,-332.99655,1584.8479,28.100264,-465.57544,1595.0592,-9.546775,-352.13132,1603.5293,47.273785,-340.8861,1595.8668,-42.240585,-186.78773,1647.931,30.88104,-171.71654,1626.7734,-71.07158,-47.014942,1665.5541,48.50001,-21.294899,1644.8682,-78.07186,17.64781,1672.2971,57.607166,43.058697,1655.1588
