frame_index,joint_0_x,joint_0_y,joint_0_z,joint_1_x,joint_1_y,joint_1_z,joint_2_x,joint_2_y,joint_2_z,joint_3_x,joint_3_y,joint_3_z,joint_4_x,joint_4_y,joint_4_z,joint_5_x,joint_5_y,joint_5_z,joint_6_x,joint_6_y,joint_6_z,joint_7_x,joint_7_y,joint_7_z,joint_8_x,joint_8_y,joint_8_z,joint_9_x,joint_9_y,joint_9_z,joint_10_x,joint_10_y,joint_10_z,joint_11_x,joint_11_y,joint_11_z,joint_12_x,joint_12_y,joint_12_z,joint_13_x,joint_13_y,joint_13_z,joint_14_x,joint_14_y,joint_14_z,joint_15_x,joint_15_y,joint_15_z,joint_16_x,joint_16_y,joint_16_z,joint_17_x,joint_17_y,joint_17_z,joint_18_x,joint_18_y,joint_18_z,joint_19_x,joint_19_y,joint_19_z,joint_20_x,joint_20_y,joint_20_z,joint_21_x,joint_21_y,joint_21_z,joint_22_x,joint_22_y,joint_22_z,joint_23_x,joint_23_y,joint_23_z
0,-38.67676,-44.244473,1850.6097,-35.778767,31.927221,1860.1735,-33.622982,35.531574,1858.8871,-45.580715,-134.47012,1829.9867,-23.912354,322.25668,1937.3682,-54.148254,321.06924,1931.5729,-54.994026,-235.78209,1814.7137,-11.960139,656.8662,2032.8063,-87.83728,649.3138,2022.3372,-55.01358,-263.22195,1808.7522,3.925972,757.1305,2055.3762,-83.507416,747.9445,2044.7375,-41.997402,-401.37866,1816.6273,-51.633453,-335.77115,1811.8773,-44.10053,-332.09753,1809.3964,-28.962543,-462.6753,1811.6683,-66.237785,-354.78027,1826.7965,-29.26301,-347.7794,1823.3856,-58.39393,-205.55981,1864.3915,-13.308405,-194.93071,1854.0449,-48.049995,-68.03585,1863.1356,58.37037,-57.655495,1862.6211,-48.274773,-17.07848,1864.3055,74.63442,-13.407079,1871.134
1,-8.889819,-25.150702,1723.2955,-4.5199904,46.792347,1730.8525,-3.8842664,48.644318,1733.6823,-15.575147,-112.56679,1701.7157,-3.9965847,323.66867,1808.159,-27.592548,322.7325,1808.4662,-22.904676,-214.2146,1686.9274,17.911255,654.3629,1904.1354,-43.253677,651.0968,1901.8018,-22.806995,-242.30049,1679.5752,31.285673,745.69354,1929.4481,-43.21553,742.69257,1928.7756,-15.533954,-377.28394,1686.0541,-23.30678,-313.16525,1676.513,-15.32428,-311.00757,1681.2816,-7.8849196,-439.5721,1675.8512,-40.894783,-328.64996,1689.526,-2.2655847,-324.81055,1699.5754,-26.43453,-175.74638,1719.1986,24.173054,-168.91643,1731.1125,-20.918333,-35.716167,1719.7109,88.99902,-33.306202,1740.9066,-20.186378,15.784266,1723.6855,107.738365,12.180323,1749.1582
2,-4.197355,-24.047918,1686.5588,1.1724938,47.56775,1692.793,-0.14886408,48.919544,1698.0137,-11.361312,-111.78477,1665.1617,6.1983967,324.33316,1767.974,-21.61804,321.42966,1773.8994,-18.457449,-214.69469,1650.4056,32.96654,653.23016,1865.5885,-32.507538,649.2191,1867.7975,-18.369299,-242.84361,1642.3705,44.60301,742.58466,1889.1067,-36.282803,738.99866,1895.0188,-12.0387745,-377.62378,1649.89,-17.59909,-313.3911,1637.737,-12.947571,-311.76263,1646.3104,-5.926114,-439.07053,1637.678,-33.60457,-327.85556,1648.4377,-2.2028968,-324.92145,1667.8994,-17.886312,-175.71358,1675.3964,23.94303,-169.86864,1701.3313,-14.202582,-33.540173,1674.8641,85.52081,-31.991852,1710.5472,-14.333861,18.917912,1678.7825,102.84847,14.863639,1718.2987
3,-5.021806,-23.148596,1685.7164,0.03714943,47.77757,1691.8176,-0.5921592,49.007923,1697.3577,-12.221322,-110.550224,1664.2887,5.2061696,323.54578,1766.6688,-20.001467,320.2954,1773.1477,-19.575006,-212.06792,1649.9684,30.63346,652.1797,1863.8436,-31.356556,648.4775,1866.5934,-19.644434,-240.02184,1642.0399,43.054188,742.07477,1887.7766,-33.89858,738.6272,1894.6377,-13.527705,-374.2169,1650.0585,-19.420696,-310.46066,1637.4912,-13.723952,-308.78296,1646.5043,-7.272922,-435.67758,1638.3306,-36.534245,-325.17642,1647.9554,-2.102865,-322.00656,1668.3232,-19.891783,-172.57805,1674.8778,25.135834,-167.05055,1702.223,-16.620153,-31.585577,1674.7103,85.879105,-29.814535,1711.7102,-17.223143,20.338234,1678.4681,101.78163,16.904259,1718.9397
4,-0.39367485,-23.86778,1667.3284,5.1232715,47.511208,1672.8662,3.2388208,48.21724,1679.3438,-8.013331,-111.51906,1645.9098,10.745017,322.38644,1747.0715,-16.63545,318.36597,1754.8867,-15.211044,-214.04626,1631.5768,38.13397,651.283,1844.5364,-25.226385,648.0887,1848.4271,-15.694656,-241.90152,1623.1486,50.543747,739.20593,1868.2961,-28.111176,736.124,1876.3915,-10.541031,-376.59308,1631.3771,-14.746584,-312.23337,1617.8905,-11.475286,-311.18594,1628.3016,-5.371439,-436.8072,1618.503,-30.442036,-325.8812,1627.5977,-1.911409,-324.1362,1651.1631,-12.461726,-172.30138,1652.7909,26.043524,-167.9814,1684.5531,-10.793586,-30.514189,1650.8812,82.59954,-29.369053,1692.1721,-11.3907795,21.993206,1654.3456,97.2442,18.159592,1698.7499
5,-1.7848885,-23.488188,1672.1768,3.7332032,48.147423,1677.4008,1.6733055,48.610798,1684.35,-9.241099,-111.579445,1651.1676,8.100983,324.14355,1751.1868,-19.817715,319.9462,1759.4935,-15.962256,-214.03625,1636.509,35.365124,653.7068,1848.1454,-28.872528,650.00696,1852.6309,-16.41035,-241.96104,1627.9565,48.010944,741.34973,1871.3187,-31.735544,737.7775,1880.2812,-10.322849,-377.1135,1635.7545,-14.463908,-312.3927,1622.619,-12.102617,-311.4615,1633.3041,-4.5641847,-437.18292,1622.9882,-30.130945,-325.91895,1631.9277,-3.2966805,-324.4199,1655.9515,-13.980777,-172.15349,1657.3698,23.526884,-168.30283,1689.8646,-12.890266,-30.01543,1654.7747,79.46853,-28.52923,1697.2848,-14.365851,22.437698,1657.6498,93.18104,19.220905,1703.5419
6,-1.7981766,-22.28979,1690.1584,3.9117608,49.366726,1695.2455,1.7894678,49.95515,1702.0621,-9.097389,-110.21362,1669.4208,8.249408,326.53745,1768.7338,-20.395296,321.84418,1776.8031,-16.142282,-212.54837,1654.6885,32.73588,656.32825,1865.5559,-33.53444,651.6976,1869.1643,-16.522585,-240.38655,1646.3309,45.465614,744.7199,1888.0726,-36.317593,740.0897,1896.1337,-10.023715,-375.534,1654.1312,-14.384503,-311.16525,1641.5146,-12.161337,-309.79263,1651.8981,-4.3292804,-435.79025,1642.2949,-30.065016,-325.638,1650.3588,-3.5172298,-323.02768,1674.372,-13.988922,-172.53038,1677.0977,24.00139,-167.71545,1709.2542,-12.918815,-31.35204,1674.5668,81.17639,-28.551935,1716.5829,-15.009885,20.99183,1677.3915,94.2199,18.548098,1722.3817
7,-4.2081065,-21.769255,1715.0182,1.485611,50.02725,1720.7539,-0.9566502,50.76224,1727.245,-11.281998,-109.79579,1694.2568,5.1270704,329.02667,1795.3254,-25.25573,324.32858,1802.2103,-18.945143,-212.28795,1679.2356,29.002121,659.23883,1891.8535,-39.72005,654.5944,1894.2526,-19.513273,-240.22758,1670.7227,42.34318,748.6684,1913.6715,-41.67055,743.2414,1919.9642,-12.64536,-376.32553,1677.4117,-16.840254,-311.51022,1666.1981,-15.31222,-310.14453,1675.8145,-6.7560973,-437.00943,1666.1292,-32.418606,-325.9687,1674.7574,-7.695073,-323.9733,1697.0394,-16.520138,-172.53818,1702.8256,19.63573,-168.47342,1732.2562,-14.977295,-31.705383,1699.055,76.3406,-29.069738,1738.2236,-16.706999,20.011257,1701.4437,88.49134,17.801346,1743.5469
8,-1.4703759,-20.943253,1701.3428,3.6368256,50.731983,1707.098,1.8381176,51.603493,1713.0295,-8.610231,-108.75584,1680.1699,5.580105,327.28116,1782.4745,-23.141737,323.91534,1787.5453,-16.138596,-211.24219,1665.4893,28.277266,658.7718,1878.6787,-38.851246,653.8568,1879.9,-16.817026,-238.89114,1657.2621,41.571102,747.1485,1901.9125,-39.717007,742.1139,1906.9338,-11.703977,-374.53192,1664.7438,-15.8181095,-309.95453,1653.0618,-12.704915,-308.51974,1661.8544,-5.746463,-434.863,1653.3597,-32.82013,-324.93652,1662.927,-3.446867,-321.56693,1683.3734,-15.818702,-170.06041,1691.6406,25.446085,-165.47319,1718.4125,-12.952646,-29.955042,1687.8082,83.702354,-26.820059,1725.1615,-15.179172,22.768463,1690.2578,95.73586,20.709213,1730.4203
9,0.94989663,-20.11582,1702.4784,6.2534704,51.57317,1708.6586,3.2632287,52.381714,1714.1758,-6.5850954,-107.8741,1681.4727,9.774188,328.64603,1784.4469,-22.728455,325.09457,1788.6451,-13.631192,-210.32178,1666.4678,31.43407,660.5813,1880.68,-38.654446,655.31006,1881.4801,-14.361197,-238.33568,1658.0475,45.63699,748.78156,1903.2805,-39.630795,743.53546,1907.6025,-9.290622,-374.17126,1665.0225,-12.76819,-309.62582,1654.2206,-11.458684,-308.0046,1662.1985,-3.5146234,-434.48776,1653.2369,-28.190363,-324.35248,1664.1364,-3.3562868,-321.2507,1682.7278,-11.564693,-169.85233,1693.4355,24.951155,-165.22092,1717.5541,-7.9715495,-30.257147,1689.8652,81.94857,-27.18761,1723.0424,-10.0121765,22.244144,1691.9725,93.72078,20.02793,1728.3342
