frame_index,joint_0_x,joint_0_y,joint_0_z,joint_1_x,joint_1_y,joint_1_z,joint_2_x,joint_2_y,joint_2_z,joint_3_x,joint_3_y,joint_3_z,joint_4_x,joint_4_y,joint_4_z,joint_5_x,joint_5_y,joint_5_z,joint_6_x,joint_6_y,joint_6_z,joint_7_x,joint_7_y,joint_7_z,joint_8_x,joint_8_y,joint_8_z,joint_9_x,joint_9_y,joint_9_z,joint_10_x,joint_10_y,joint_10_z,joint_11_x,joint_11_y,joint_11_z,joint_12_x,joint_12_y,joint_12_z,joint_13_x,joint_13_y,joint_13_z,joint_14_x,joint_14_y,joint_14_z,joint_15_x,joint_15_y,joint_15_z,joint_16_x,joint_16_y,joint_16_z,joint_17_x,joint_17_y,joint_17_z,joint_18_x,joint_18_y,joint_18_z,joint_19_x,joint_19_y,joint_19_z,joint_20_x,joint_20_y,joint_20_z,joint_21_x,joint_21_y,joint_21_z,joint_22_x,joint_22_y,joint_22_z,joint_23_x,joint_23_y,joint_23_z
0,-185.22179,-124.57664,2458.757,-192.37764,-54.39292,2473.7292,-206.32881,-54.566475,2475.7869,-191.6784,-207.39507,2438.1392,-182.72253,240.93335,2562.3997,-236.57127,240.03775,2561.3586,-177.75227,-297.40247,2415.7375,-181.63141,553.7305,2640.7214,-310.30612,557.8747,2630.5808,-177.0247,-328.61053,2401.7302,-150.22583,711.47675,2636.39,-309.17474,697.24274,2630.8464,-161.84412,-473.24716,2376.7905,-164.55043,-399.9988,2381.9968,-192.9082,-403.74692,2392.56,-147.13673,-539.6893,2411.2393,-168.77083,-412.54977,2379.733,-222.00955,-422.45352,2394.4202,-155.224,-269.23178,2435.8389,-219.65369,-274.89658,2416.4812,-167.72794,-187.12532,2443.4988,-205.00584,-190.85506,2450.2407,-175.86482,-170.62521,2461.8914,-204.22131,-168.33899,2470.8848
1,-177.8621,-106.66701,2399.3264,-180.78911,-34.136864,2414.2053,-197.92305,-35.5991,2414.227,-183.74907,-190.64833,2379.9287,-166.46428,263.78268,2499.3467,-230.52428,263.02225,2497.4697,-168.1025,-280.72238,2357.095,-157.17038,584.6372,2576.5347,-293.8823,587.09906,2566.0906,-166.3073,-311.71637,2345.768,-135.67947,729.45654,2574.3914,-291.83823,720.4469,2567.3037,-152.8839,-455.85156,2320.5208,-147.90128,-384.612,2327.951,-181.66745,-387.74756,2335.652,-139.7825,-522.9212,2352.4963,-145.41838,-399.76474,2326.6384,-210.03897,-407.1892,2335.7212,-134.90685,-254.31082,2383.2808,-213.38809,-256.70517,2359.459,-136.84346,-170.50153,2392.1077,-185.17923,-171.46355,2395.9187,-140.21841,-153.06595,2408.6843,-178.80046,-147.99574,2414.318
2,-172.66624,-99.15739,2334.8005,-173.9403,-26.197605,2348.7114,-191.92192,-27.744146,2349.779,-178.74579,-183.65715,2315.539,-158.96158,273.4823,2431.41,-227.77815,272.51654,2432.3423,-161.67668,-273.482,2293.0598,-144.20213,601.3028,2507.9036,-284.41132,601.7573,2500.9626,-159.82031,-304.25333,2282.1758,-121.442986,740.4612,2506.6875,-279.0282,731.30725,2503.8257,-146.39293,-446.73184,2258.1023,-140.1744,-377.09607,2264.856,-174.26222,-379.77902,2273.0876,-134.13676,-514.1391,2287.1653,-135.91562,-393.15286,2263.3376,-201.27226,-399.4452,2273.4636,-128.38649,-248.59459,2314.603,-209.16248,-249.88304,2298.952,-128.97786,-163.39531,2325.66,-178.1443,-163.28111,2333.509,-132.01213,-144.6106,2342.2783,-171.60979,-138.4873,2351.9995
3,-175.04787,-98.0918,2316.2207,-176.29027,-25.079836,2329.6863,-194.14507,-26.686268,2330.4368,-180.68689,-182.69972,2297.2432,-160.16234,276.98373,2412.0454,-230.32005,276.3729,2412.8416,-162.69463,-272.97067,2274.7695,-146.9307,603.8715,2488.9126,-285.08447,603.343,2481.485,-160.66849,-304.04086,2264.5144,-123.98283,739.6637,2487.9856,-279.1012,730.88806,2484.6897,-148.22763,-446.6145,2240.484,-140.84431,-377.33466,2247.6313,-175.13757,-379.89227,2255.4363,-136.2035,-513.7684,2269.4202,-136.33798,-394.08252,2246.4788,-201.95103,-399.34506,2255.318,-128.54199,-247.8503,2297.1072,-209.28287,-248.27994,2281.3708,-129.68115,-162.84387,2308.1196,-177.95386,-161.05359,2315.234,-133.77217,-143.62712,2324.701,-172.13725,-135.7136,2333.2214
4,-170.39507,-97.71375,2325.7083,-170.8312,-23.696075,2339.494,-189.30785,-25.296331,2339.3271,-176.52621,-183.11873,2306.8406,-154.45287,282.4924,2421.8435,-226.61499,280.8116,2421.7058,-159.14993,-273.70697,2284.2063,-142.43953,607.6588,2498.4392,-282.11087,605.216,2491.1003,-156.61732,-305.2497,2274.2944,-117.27624,742.71576,2496.7683,-275.53903,733.208,2493.4695,-145.62828,-448.0135,2249.4268,-136.80206,-378.62827,2257.6797,-172.08961,-381.25275,2264.3755,-132.62173,-514.9678,2278.244,-130.18411,-396.06613,2256.9766,-198.78123,-400.64902,2263.6067,-121.545654,-248.95544,2308.4114,-205.56792,-248.98416,2291.806,-125.82971,-164.2431,2320.6658,-176.67459,-162.83955,2327.2446,-129.80823,-145.13055,2336.737,-171.04933,-138.10268,2344.9255
5,-171.51122,-97.94217,2315.1057,-172.43033,-24.405285,2329.023,-190.92082,-25.97615,2328.7861,-176.91008,-182.89328,2295.851,-157.20306,278.32574,2411.8738,-229.22057,276.49097,2411.4197,-159.27515,-273.62277,2273.2434,-148.40805,603.8535,2488.6287,-287.67838,602.19415,2480.451,-156.99617,-305.20615,2263.056,-122.9845,739.4223,2487.1816,-280.90338,730.73254,2483.1255,-145.82545,-448.44785,2238.199,-137.28778,-378.94724,2246.002,-172.25061,-381.4368,2253.0803,-133.19908,-515.2426,2266.9407,-131.22513,-396.33502,2245.3284,-199.56078,-401.0443,2252.3547,-122.99451,-249.28906,2296.2249,-206.43692,-248.57153,2278.37,-127.16119,-163.12288,2308.778,-176.42474,-161.87425,2314.0923,-130.70108,-143.60298,2325.2466,-170.01471,-136.43468,2332.5037
6,-177.81517,-100.7062,2336.56,-179.0028,-27.8547,2350.673,-197.40733,-29.438322,2350.48,-183.46771,-185.18335,2317.3572,-163.7362,274.17993,2433.5793,-235.93956,272.37573,2432.7969,-165.66264,-275.5825,2294.589,-152.82481,599.49414,2510.4941,-293.62933,599.27606,2502.277,-163.16951,-307.00888,2283.862,-127.15039,738.3964,2508.4866,-285.4077,730.00995,2504.8862,-151.55382,-449.05234,2258.6926,-143.14818,-379.7521,2266.1013,-177.69235,-382.77023,2273.8545,-138.7141,-515.68427,2287.8965,-137.90591,-396.43896,2264.7192,-205.03165,-402.2785,2273.0667,-130.06096,-250.46306,2316.4194,-213.43391,-250.80489,2298.5059,-133.69255,-164.73518,2327.731,-183.73479,-164.2823,2334.882,-137.50801,-145.62218,2344.9258,-178.06664,-138.63976,2353.2673
7,-183.49371,-98.47211,2347.8171,-183.1442,-25.284325,2362.3354,-204.42728,-26.977768,2361.894,-188.67882,-183.30324,2328.7524,-167.50433,279.9017,2444.734,-246.04663,276.90485,2443.611,-170.5233,-274.4563,2305.4446,-157.17581,602.8055,2522.2227,-300.42908,602.11127,2514.222,-167.45616,-305.79337,2294.0828,-131.2277,740.99005,2519.5212,-291.5814,732.0929,2515.7512,-156.67693,-449.20255,2269.57,-144.88379,-379.7422,2277.2778,-183.29509,-382.2915,2284.5771,-144.65416,-514.8512,2297.5713,-134.96655,-397.4051,2275.6138,-211.8942,-401.9497,2283.5205,-127.5865,-250.31206,2328.4329,-223.62895,-249.59656,2308.6277,-132.67676,-164.60503,2337.7856,-193.98265,-163.76225,2344.4187,-136.94525,-144.93402,2354.0745,-188.29063,-137.88896,2361.8333
8,-185.24316,-96.95149,2341.5159,-184.55698,-23.772102,2355.927,-206.06592,-25.55722,2355.6194,-190.13457,-182.04686,2322.3171,-168.66348,281.55392,2437.9285,-248.08565,277.91965,2436.9854,-171.46844,-273.26144,2299.1052,-156.7227,604.2842,2515.266,-300.8346,602.7796,2507.299,-167.93204,-304.83835,2287.7207,-129.68901,741.83075,2512.7676,-291.3448,731.7981,2508.9883,-156.21907,-449.53937,2264.107,-143.8553,-379.70602,2271.2986,-183.61137,-382.14957,2279.1309,-144.03316,-515.0303,2291.5664,-132.42192,-397.86255,2269.2756,-212.33379,-402.70364,2278.786,-126.44092,-249.68025,2321.1228,-225.93114,-249.50438,2303.4375,-132.15343,-162.14557,2330.3484,-195.2281,-162.00151,2338.5083,-136.85815,-142.07387,2345.9216,-189.37898,-135.65388,2355.4336
9,-175.93303,-90.804924,2306.1711,-175.03157,-16.874582,2320.2847,-196.30502,-18.438177,2319.9197,-181.72328,-176.77855,2287.1106,-159.43384,288.59482,2401.818,-238.76237,285.44586,2401.045,-164.0411,-268.28613,2263.5632,-148.00845,612.0207,2478.7173,-292.32846,609.097,2471.1873,-160.55917,-299.83325,2252.8242,-122.174644,745.2601,2477.0198,-282.19846,736.7744,2473.9944,-149.27596,-443.5629,2229.2441,-137.80994,-374.61273,2236.9336,-176.64024,-377.04498,2243.898,-137.2578,-509.25754,2256.3464,-127.0356,-393.1602,2236.378,-205.22757,-397.308,2242.923,-120.746414,-243.44283,2287.524,-217.36668,-242.49185,2267.788,-126.19564,-154.45526,2297.9333,-184.82622,-153.65059,2302.1294,-131.35875,-133.21588,2312.9907,-178.89745,-126.324394,2318.6934
