frame_index,joint_0_x,joint_0_y,joint_0_z,joint_1_x,joint_1_y,joint_1_z,joint_2_x,joint_2_y,joint_2_z,joint_3_x,joint_3_y,joint_3_z,joint_4_x,joint_4_y,joint_4_z,joint_5_x,joint_5_y,joint_5_z,joint_6_x,joint_6_y,joint_6_z,joint_7_x,joint_7_y,joint_7_z,joint_8_x,joint_8_y,joint_8_z,joint_9_x,joint_9_y,joint_9_z,joint_10_x,joint_10_y,joint_10_z,joint_11_x,joint_11_y,joint_11_z,joint_12_x,joint_12_y,joint_12_z,joint_13_x,joint_13_y,joint_13_z,joint_14_x,joint_14_y,joint_14_z,joint_15_x,joint_15_y,joint_15_z,joint_16_x,joint_16_y,joint_16_z,joint_17_x,joint_17_y,joint_17_z,joint_18_x,joint_18_y,joint_18_z,joint_19_x,joint_19_y,joint_19_z,joint_20_x,joint_20_y,joint_20_z,joint_21_x,joint_21_y,joint_21_z,joint_22_x,joint_22_y,joint_22_z,joint_23_x,joint_23_y,joint_23_z
0,8.302501,2.4115436,1795.3885,9.487166,71.8564,1798.911,13.868065,71.40176,1808.2792,8.583707,-81.43731,1774.3978,7.4379716,358.2106,1873.649,-7.8695207,355.2614,1887.3385,-3.2397957,-177.4937,1764.6995,19.879766,680.2342,1960.7584,-24.77137,679.08246,1966.8333,-5.9617934,-201.94243,1758.1686,11.896532,766.3244,1984.1377,-36.013992,761.3779,1994.9052,-4.3593597,-333.90195,1770.579,-11.637925,-273.0822,1754.1686,1.4914849,-271.20325,1767.928,-4.2490745,-394.02374,1768.3597,-32.71624,-287.6492,1760.543,18.497654,-283.13864,1790.9945,-17.598715,-130.56592,1778.3942,37.069374,-129.52527,1822.2347,-21.114426,-10.464532,1779.3313,76.27562,-6.406672,1828.7532,-23.781057,33.58421,1783.9459,83.93534,38.424385,1831.5963
1,1.451146,12.449249,1733.7333,3.6743271,79.93878,1739.7836,3.9492097,79.79097,1746.8997,1.3431717,-71.02191,1712.2933,4.7641025,358.8539,1815.6643,-10.588535,357.60367,1826.1272,-6.7097106,-166.89168,1702.511,22.617805,682.28986,1901.4156,-16.164124,681.24005,1906.6185,-8.834946,-191.6491,1694.8069,15.137561,762.8181,1925.8293,-23.454935,758.5269,1936.3812,-7.3392916,-323.79367,1706.1682,-11.362338,-262.232,1691.7975,-3.3616273,-262.29514,1703.0868,-4.720871,-382.56998,1702.1649,-27.638517,-275.54776,1699.6633,11.752379,-273.52188,1721.4237,-14.322222,-116.87411,1720.0996,22.569082,-116.699455,1749.5065,-18.336306,-0.9648792,1720.8418,54.500744,1.4984779,1754.7001,-21.521011,41.818085,1723.9397,61.09915,45.46486,1755.9823
2,-1.1258122,13.13963,1669.661,2.6647944,79.37227,1675.8711,1.329673,80.024414,1682.0648,-2.3971868,-69.149254,1648.525,6.948246,352.19867,1750.4641,-9.859443,351.58075,1759.0719,-9.141316,-165.68352,1639.0927,24.368038,674.24316,1836.508,-14.045157,672.11316,1840.0131,-11.15387,-190.46384,1631.3846,18.373333,751.6351,1861.7415,-21.283882,747.0329,1869.6555,-8.846766,-320.42346,1643.9326,-12.188651,-260.10825,1629.1116,-6.2116494,-259.8278,1639.3434,-5.147516,-377.7156,1638.0631,-26.512049,-273.32712,1638.425,8.444396,-269.8011,1657.3602,-11.328612,-115.89829,1660.1498,19.559164,-113.04993,1683.556,-12.842196,1.3509537,1662.5468,51.794094,4.2874084,1689.3867,-16.31963,45.37146,1666.1434,58.40211,47.677975,1691.1571
3,-0.2508278,13.341184,1672.3356,3.4136589,79.48287,1678.7543,2.4814553,79.84484,1685.0897,-1.5337723,-69.03994,1651.2406,7.4706964,353.52545,1753.9344,-8.525031,352.74527,1762.9846,-8.350514,-165.31764,1641.5676,25.926228,674.8719,1839.9622,-11.413581,673.3449,1844.3105,-10.181313,-190.05037,1633.7008,20.041567,752.67426,1864.8275,-18.479218,748.485,1873.7777,-7.0071692,-320.11325,1645.6252,-10.836782,-259.7828,1631.1158,-4.508616,-259.59503,1641.5336,-3.4078271,-377.74997,1639.7887,-25.857618,-272.79663,1640.2543,9.850384,-269.7499,1659.3268,-12.483119,-115.14308,1661.5297,19.396011,-112.899414,1685.3258,-14.402465,2.0565302,1663.8469,50.38812,4.946031,1690.972,-17.948908,45.586506,1667.4993,56.8519,48.48771,1692.8375
4,-0.30541497,13.186668,1679.7344,2.9344249,79.40258,1686.0067,2.380195,79.68254,1692.3612,-1.2178353,-69.195755,1658.3942,6.5356536,353.43552,1760.8704,-9.325459,352.47552,1770.0745,-8.076919,-165.1492,1649.0758,23.756132,675.3799,1846.7402,-13.831843,674.00226,1850.7831,-9.8244505,-189.9622,1641.2949,18.09971,753.0937,1871.8899,-19.570799,749.15784,1880.8899,-7.0447783,-319.7741,1653.232,-10.708141,-259.46072,1638.8265,-4.203483,-259.27393,1649.3544,-3.7833977,-377.43723,1648.1436,-26.178663,-272.58652,1647.7385,9.766687,-269.23868,1666.8291,-13.176529,-114.51829,1669.6522,20.259703,-112.30459,1693.0162,-16.10537,2.3522987,1672.233,50.279156,5.6984863,1698.4391,-20.288599,46.414898,1675.826,56.282238,49.60326,1700.0742
5,-2.2017534,13.728255,1684.3959,1.66122,80.04159,1691.3466,0.42688903,80.32174,1697.1891,-3.0943344,-68.71448,1662.9235,7.6832423,354.6567,1766.7301,-9.421295,353.85416,1775.2076,-9.576895,-164.77855,1653.1063,25.770206,676.8989,1852.2991,-12.3165045,675.8728,1856.2229,-11.29486,-189.66258,1645.1473,20.449057,754.02234,1877.2201,-17.747898,750.5491,1886.2714,-7.025336,-319.74075,1656.3713,-11.007151,-259.31223,1642.5687,-5.2389817,-259.23145,1652.7366,-3.0152771,-377.2042,1651.2711,-25.916748,-272.68884,1651.4342,7.942966,-269.628,1669.4808,-13.622902,-113.81701,1673.8724,16.951544,-112.13473,1695.5146,-15.298846,2.7820244,1676.3922,48.167767,5.575981,1700.5448,-18.686167,46.342896,1679.3411,54.84212,49.208412,1701.9092
6,-0.57173157,14.852292,1617.7299,4.5293226,79.72091,1624.1151,2.6663444,80.9653,1630.1383,-3.5072381,-66.38549,1594.8135,11.911471,348.47067,1698.9557,-5.4317,347.88168,1708.6405,-8.357165,-164.03674,1586.2324,30.839674,669.6425,1787.7395,-5.8018847,666.9184,1791.7885,-9.635302,-188.16635,1578.3387,25.950941,744.3194,1815.3928,-10.746688,740.0573,1823.5629,-5.1295485,-316.71832,1592.3708,-8.958998,-257.26852,1575.5216,-3.5816002,-257.0691,1585.8495,0.5167084,-373.3316,1584.6455,-22.881176,-270.4238,1586.4056,11.049652,-266.42035,1605.3551,-10.576714,-112.43687,1608.3828,19.373465,-107.60042,1630.1884,-14.794829,8.042513,1612.7786,48.728355,11.101386,1635.0475,-19.848366,55.500683,1616.4281,54.136745,56.875484,1638.0288
7,-2.67612,14.878366,1620.6602,2.6579206,79.47963,1627.2762,0.15015297,81.03254,1633.2181,-5.3385515,-65.88097,1597.3119,11.561666,347.3348,1701.925,-6.282533,346.95938,1711.8958,-10.313803,-163.74661,1588.9525,30.439985,668.0781,1790.5553,-5.9471564,665.4987,1794.4456,-11.46579,-187.93825,1580.973,25.346907,742.694,1818.4231,-10.608171,738.6286,1825.9465,-7.0552516,-316.33945,1594.9994,-10.413707,-257.09644,1578.3362,-5.901021,-256.8741,1588.5214,-0.8958923,-373.3613,1587.3868,-23.233704,-270.19003,1588.9564,8.389488,-265.96133,1607.5599,-10.503547,-112.04769,1611.3727,16.387608,-106.75449,1632.4207,-15.2497015,7.9978075,1615.8154,44.866203,11.347068,1636.9468,-20.123169,55.48115,1619.1486,49.737965,56.525948,1639.9502
8,0.96182173,15.990081,1621.0312,6.3594003,80.32692,1627.4207,4.770536,81.93003,1633.157,-1.9985363,-64.74004,1597.7037,14.387847,348.0901,1701.721,-2.1209168,347.59003,1711.7395,-7.2481475,-162.93343,1589.7454,30.999384,669.38,1790.8512,-4.489866,666.81805,1794.3129,-8.423372,-186.72932,1581.8505,25.720701,744.3037,1819.8453,-9.133296,740.077,1826.2089,-4.4350276,-315.11325,1596.5876,-7.930804,-255.99834,1579.55,-2.67249,-255.56291,1589.2634,0.81977004,-371.82388,1588.6852,-22.414694,-268.98312,1590.8253,10.887281,-264.55957,1608.7877,-9.525277,-111.739235,1613.3182,19.600285,-105.52122,1632.7681,-15.523743,11.008927,1618.4271,47.735317,14.456911,1637.226,-20.02076,60.440624,1622.0458,52.849182,60.741177,1640.8055
9,0.46948472,16.253689,1669.3655,5.6824837,82.002396,1675.401,5.69927,83.13863,1681.7998,-2.089527,-65.89864,1647.4283,11.039291,355.1299,1750.3662,-4.667587,354.73022,1760.508,-8.571574,-163.2973,1638.4338,28.592865,676.3148,1838.3672,-8.580324,674.7972,1842.2441,-10.287755,-187.38449,1630.8832,22.92554,753.29987,1865.3759,-14.080768,749.1547,1872.6631,-6.5836983,-317.30704,1644.1207,-10.495385,-257.97482,1628.5779,-3.731447,-256.90707,1639.2004,-2.615175,-374.7543,1638.2728,-26.53917,-271.51233,1638.0946,9.92983,-266.57297,1657.474,-13.516505,-114.057945,1661.4426,21.33615,-108.9978,1683.078,-18.680578,6.0496144,1665.5928,49.516903,9.969453,1688.0243,-23.523031,53.29817,1669.3414,54.03717,55.25951,1690.6393
