frame_index,joint_0_x,joint_0_y,joint_0_z,joint_1_x,joint_1_y,joint_1_z,joint_2_x,joint_2_y,joint_2_z,joint_3_x,joint_3_y,joint_3_z,joint_4_x,joint_4_y,joint_4_z,joint_5_x,joint_5_y,joint_5_z,joint_6_x,joint_6_y,joint_6_z,joint_7_x,joint_7_y,joint_7_z,joint_8_x,joint_8_y,joint_8_z,joint_9_x,joint_9_y,joint_9_z,joint_10_x,joint_10_y,joint_10_z,joint_11_x,joint_11_y,joint_11_z,joint_12_x,joint_12_y,joint_12_z,joint_13_x,joint_13_y,joint_13_z,joint_14_x,joint_14_y,joint_14_z,joint_15_x,joint_15_y,joint_15_z,joint_16_x,joint_16_y,joint_16_z,joint_17_x,joint_17_y,joint_17_z,joint_18_x,joint_18_y,joint_18_z,joint_19_x,joint_19_y,joint_19_z,joint_20_x,joint_20_y,joint_20_z,joint_21_x,joint_21_y,joint_21_z,joint_22_x,joint_22_y,joint_22_z,joint_23_x,joint_23_y,joint_23_z
0,7.882402,-68.14309,1816.3026,1.5626558,6.7895927,1822.0192,6.051927,9.437447,1814.2621,20.227852,-154.9658,1800.5472,49.059113,294.00156,1897.3994,1.8647677,308.2487,1885.7526,24.610245,-252.51006,1782.0709,56.809917,642.6262,1979.5883,-29.06701,652.6546,1971.7822,28.775833,-284.38974,1776.8861,70.378296,738.9372,2001.3383,-39.767483,749.08026,1992.0917,36.59692,-425.49478,1777.2635,28.657232,-357.18076,1777.5791,40.085163,-353.2408,1766.388,30.054169,-494.40625,1782.287,0.33496323,-376.6843,1799.008,48.15467,-363.27252,1767.0059,-26.396162,-225.71365,1854.6184,35.64883,-206.31453,1794.7108,-49.49583,-97.205635,1866.0469,65.674965,-69.09741,1809.886,-45.732533,-38.594616,1871.9485,82.4198,-14.706131,1824.159
1,3.1562777,-53.040436,1757.2284,-4.2694526,20.833471,1763.1924,3.4627366,22.523008,1754.7998,13.337268,-139.4585,1741.467,37.274418,304.45804,1838.2021,-1.1012421,319.561,1825.6436,17.257622,-237.8341,1722.8759,46.37747,654.5374,1919.8733,-29.630812,664.74426,1912.2981,21.84442,-268.58847,1717.1692,57.996685,745.7921,1944.8431,-37.268715,755.24884,1936.1224,32.163326,-408.8017,1719.4326,19.47286,-342.08432,1718.638,36.18015,-337.84085,1707.1786,26.470692,-475.20175,1723.3893,-13.883681,-361.21207,1741.134,47.188046,-347.21573,1707.8225,-47.102093,-205.6549,1795.8961,33.73222,-184.4943,1733.5817,-71.23106,-71.96775,1810.2375,57.63801,-43.07573,1750.7035,-71.53815,-10.303608,1816.3691,72.38195,14.717929,1764.8951
2,2.1035023,-50.11261,1708.1428,-6.2153273,23.051666,1712.6195,2.133753,24.3694,1706.7391,12.450918,-136.70197,1692.1865,32.375305,302.8218,1785.5156,-1.8477259,315.8269,1777.71,16.68714,-236.3676,1673.1776,39.949184,655.05194,1869.6617,-31.718948,663.1491,1865.0223,20.870518,-267.24405,1667.4664,51.55575,744.301,1896.3988,-38.998486,751.3979,1891.6991,32.263336,-406.14713,1670.7463,19.266464,-339.99097,1666.4567,35.332855,-336.01523,1659.1315,26.643011,-470.96924,1673.1012,-12.729291,-359.06827,1687.6038,47.70901,-344.72287,1663.7393,-46.78641,-200.7747,1740.051,34.4936,-179.3555,1692.4701,-73.421425,-64.3775,1755.721,57.95254,-35.819515,1710.0297,-76.72417,-1.0199013,1761.9633,71.0735,23.9078,1723.234
3,-0.11978874,-48.514416,1692.1184,-8.468997,24.345366,1696.1965,-0.20495282,25.335695,1690.6877,9.963885,-135.21075,1676.4426,28.723602,302.64355,1768.1898,-4.357507,315.48648,1760.8265,14.437302,-234.98009,1657.7451,36.16707,655.306,1852.8695,-33.648956,662.77515,1848.4457,18.70789,-265.59683,1651.83,47.655598,743.3491,1880.1761,-40.790516,749.86346,1875.7133,30.017506,-404.34064,1656.2803,16.897388,-338.07065,1650.933,33.256207,-334.4471,1644.2877,25.172352,-468.42593,1658.2043,-14.4033985,-356.42526,1672.0612,46.61695,-342.83698,1649.8573,-48.023945,-197.56674,1723.8192,33.151318,-177.32889,1678.5824,-75.31608,-60.12785,1739.0557,55.132687,-32.8892,1695.5352,-79.166565,3.744278,1745.0746,67.182365,27.64483,1708.1887
4,0.9178631,-50.987804,1693.4456,-7.65179,21.936975,1697.6211,0.40642872,23.105055,1692.3531,11.255846,-137.64214,1677.8633,28.966883,300.8613,1769.6858,-5.4200454,313.98843,1762.7297,15.994632,-237.44316,1658.8967,37.525856,653.24054,1854.3694,-33.905346,661.0707,1850.1956,20.171907,-268.4024,1653.0121,48.649643,742.0414,1881.4355,-40.85997,748.7801,1877.2899,31.897678,-407.67178,1657.2467,18.863712,-340.98874,1651.8522,34.642036,-337.59808,1645.5918,27.096678,-472.1003,1658.6254,-12.122536,-359.91986,1672.6809,47.04748,-346.63278,1651.208,-44.99281,-201.17664,1723.9348,32.81085,-181.21825,1679.9535,-72.642105,-63.795223,1739.2211,55.28832,-36.78645,1696.8799,-76.58425,0.47293168,1744.9906,67.12284,23.883432,1709.2008
5,2.6269057,-48.890152,1679.3568,-6.731792,23.85196,1683.0016,1.8574688,24.912931,1678.4121,12.830279,-135.73378,1663.5846,27.944382,300.73257,1755.11,-5.1320596,313.68295,1748.6952,18.325663,-236.30884,1644.8964,36.97566,652.97473,1840.5361,-33.028362,660.1595,1836.1364,22.89993,-267.31995,1638.8405,48.59509,740.4826,1868.036,-39.387905,746.7414,1863.5488,34.8039,-406.8131,1643.4225,21.711323,-340.07733,1637.349,37.108276,-336.83472,1631.8201,29.618814,-470.83072,1644.6458,-9.558543,-358.52878,1657.8768,49.532238,-345.69928,1638.2366,-42.70042,-198.11041,1707.8529,36.18295,-179.03638,1667.7479,-70.98777,-60.0401,1723.9635,58.334095,-33.671394,1685.3818,-75.840965,3.9522264,1730.4407,69.29197,27.012466,1697.5391
6,2.5322778,-49.454803,1683.9004,-6.6499567,23.085596,1687.7079,1.9566214,24.275005,1682.9062,12.857429,-136.07051,1668.3274,28.884443,300.44058,1759.6799,-4.402429,313.879,1753.0709,18.041977,-236.36104,1649.5022,38.46072,652.62744,1844.8387,-31.300632,660.24347,1840.475,22.364649,-267.35657,1643.442,50.10304,740.5822,1871.9022,-37.672504,746.9323,1867.3231,34.072353,-407.40323,1647.6063,21.092768,-340.57883,1642.0809,36.51176,-337.17508,1636.2435,28.865042,-471.68726,1648.9766,-10.245994,-359.03745,1662.5175,49.07995,-346.12192,1641.9974,-43.587982,-198.83556,1712.6617,36.203945,-179.29271,1671.1156,-70.98733,-61.684235,1728.6259,58.399994,-35.03031,1688.6719,-75.066246,1.7277138,1734.9387,69.56605,25.292027,1700.9941
7,2.1270037,-49.357693,1681.1084,-7.1303744,23.332571,1684.8531,1.8461586,24.211054,1680.2024,12.41567,-136.17451,1665.2656,27.401423,300.38672,1756.9926,-3.8396478,313.0304,1750.8036,17.821701,-236.57271,1646.6523,37.172146,651.8102,1842.1493,-30.984503,659.1004,1837.786,22.362095,-267.58838,1640.6592,48.71506,739.74066,1869.6122,-37.31005,745.63763,1865.3138,33.978607,-407.3011,1645.0227,20.761084,-340.61276,1638.9916,36.83826,-337.27097,1633.6702,28.785406,-471.60538,1646.4867,-11.01414,-358.9057,1659.1641,50.08401,-346.1619,1640.0742,-44.564495,-198.00769,1708.8456,37.43936,-179.13945,1669.0409,-71.38086,-59.814686,1725.1539,59.648315,-34.084538,1686.9059,-75.61142,3.61159,1731.9573,70.776115,26.333698,1699.2828
8,2.8583035,-49.51256,1686.4352,-5.836625,23.073988,1690.3102,2.492542,24.314426,1685.6006,13.392049,-136.43005,1670.6669,28.826328,300.58945,1762.427,-3.061816,312.75507,1756.4008,18.753796,-236.8178,1652.0696,37.43016,652.2353,1847.4453,-31.87234,659.3171,1843.344,23.299711,-267.64105,1646.0781,47.95306,740.1652,1874.5354,-38.73656,745.9687,1870.7455,35.423717,-406.95825,1650.1826,22.580862,-340.5817,1644.3141,37.675518,-337.15738,1639.2094,30.319965,-471.3976,1651.5424,-8.133524,-359.29776,1664.0736,50.0462,-346.17496,1645.1776,-41.587902,-199.21025,1713.8187,36.66751,-179.77751,1674.1533,-68.086,-62.04609,1729.515,59.03426,-34.812435,1691.8099,-72.674805,0.9009766,1736.1615,70.20216,25.35813,1704.0104
9,3.8642716,-48.076824,1690.6301,-5.2229304,24.32777,1694.7372,3.3274045,25.541193,1690.6302,14.596146,-134.36992,1674.9388,27.556517,301.93936,1767.1504,-3.3955936,313.27344,1762.0302,20.420635,-234.60466,1656.2727,35.899075,652.9111,1852.5116,-32.53408,659.14716,1848.7617,25.344004,-265.22507,1650.1604,46.089863,740.529,1879.2828,-39.07852,746.10614,1876.1289,38.361603,-404.47702,1654.6215,25.414282,-338.26022,1648.1998,39.96321,-334.89536,1644.1747,32.97455,-469.16797,1655.5989,-5.2502184,-356.64923,1667.4717,51.79236,-343.52414,1650.2194,-37.52165,-195.79956,1715.5844,38.190796,-176.8018,1678.4994,-63.309303,-60.21302,1730.5253,60.121803,-32.60634,1695.6907,-67.347595,2.0752435,1737.1942,70.72069,27.250746,1707.6967
