frame_index,joint_0_x,joint_0_y,joint_0_z,joint_1_x,joint_1_y,joint_1_z,joint_2_x,joint_2_y,joint_2_z,joint_3_x,joint_3_y,joint_3_z,joint_4_x,joint_4_y,joint_4_z,joint_5_x,joint_5_y,joint_5_z,joint_6_x,joint_6_y,joint_6_z,joint_7_x,joint_7_y,joint_7_z,joint_8_x,joint_8_y,joint_8_z,joint_9_x,joint_9_y,joint_9_z,joint_10_x,joint_10_y,joint_10_z,joint_11_x,joint_11_y,joint_11_z,joint_12_x,joint_12_y,joint_12_z,joint_13_x,joint_13_y,joint_13_z,joint_14_x,joint_14_y,joint_14_z,joint_15_x,joint_15_y,joint_15_z,joint_16_x,joint_16_y,joint_16_z,joint_17_x,joint_17_y,joint_17_z,joint_18_x,joint_18_y,joint_18_z,joint_19_x,joint_19_y,joint_19_z,joint_20_x,joint_20_y,joint_20_z,joint_21_x,joint_21_y,joint_21_z,joint_22_x,joint_22_y,joint_22_z,joint_23_x,joint_23_y,joint_23_z
0,20.754234,13.301074,2285.361,18.480051,92.542725,2301.2878,21.47978,94.54353,2289.0525,9.012019,-75.247795,2270.4875,16.808989,424.8043,2379.163,-19.960596,441.50046,2356.4392,19.808367,-163.12834,2253.2554,43.493572,741.8593,2431.1704,-40.068745,755.2131,2423.518,19.993881,-192.72556,2247.372,57.346954,842.60785,2433.8599,-40.921368,858.8221,2427.6748,1.5466034,-332.03305,2234.2957,10.591888,-270.64642,2258.4148,17.33115,-270.34018,2241.0898,-0.5304169,-398.61935,2254.4272,2.6680887,-291.33203,2266.2944,31.850645,-294.0682,2227.0474,-29.742924,-133.42857,2320.9568,17.624502,-137.34386,2256.903,-19.849653,-42.620117,2324.056,60.13577,-51.755795,2264.7087,-23.20603,-17.216278,2330.2117,72.32916,-23.02571,2267.6714
1,19.342682,25.839396,2192.8313,14.392667,100.67287,2206.7363,19.286549,102.82877,2198.029,11.357005,-62.104126,2178.8015,5.871587,426.67325,2283.7898,-21.224333,437.01315,2269.8435,23.723158,-149.7515,2159.8284,32.691814,747.0568,2338.7869,-40.88907,755.0342,2337.8286,24.34601,-178.5535,2154.284,47.839962,844.0001,2344.7996,-43.802303,855.2804,2345.7173,7.016707,-316.05838,2140.9187,14.259613,-255.7323,2161.213,23.633924,-253.62712,2148.844,0.98723453,-380.40863,2157.421,3.322214,-274.3619,2168.9712,36.621685,-271.12787,2139.7612,-26.347956,-113.988014,2219.3047,25.770285,-114.05375,2167.5203,-30.960897,-20.350227,2224.743,57.20042,-20.138132,2179.8748,-36.864937,6.737307,2233.612,68.06823,8.231206,2185.479
2,12.876843,29.639069,2091.9,8.738453,102.13825,2103.3477,12.909439,104.16134,2097.7703,5.2179236,-56.416725,2078.3171,-0.04151955,416.79108,2176.7944,-27.074635,422.40305,2170.1711,15.825595,-146.45567,2060.5493,30.608465,736.4286,2235.0046,-39.509705,739.6272,2236.3008,16.089186,-174.32951,2054.6182,46.510807,827.01654,2243.2317,-41.462143,834.66693,2245.1987,-1.7513115,-308.81693,2044.0953,4.904581,-251.15279,2061.6113,15.161278,-247.60857,2051.1567,-7.528189,-368.9965,2057.3958,-6.051598,-266.93542,2070.0352,29.858383,-260.5462,2045.582,-31.465336,-107.104065,2115.9678,21.559423,-104.13662,2072.1887,-43.706688,-9.994255,2121.6504,46.909912,-7.119934,2082.573,-54.90865,21.501308,2131.6465,51.4606,21.259882,2088.172
3,11.340256,30.559675,2119.386,6.5130877,103.156494,2131.1863,11.557813,105.20327,2125.0945,3.7960763,-55.72572,2105.6025,-2.5922868,418.86472,2206.4749,-27.584631,426.03946,2198.6477,15.315719,-145.4063,2087.7593,30.933455,738.2065,2263.955,-39.877056,743.5265,2265.3416,15.778861,-173.68518,2081.743,47.678448,830.9445,2271.6763,-41.971664,839.9672,2274.6443,-2.2268007,-308.68765,2071.1738,4.2017927,-250.54549,2089.0552,14.89418,-247.23296,2078.0315,-8.596744,-370.46902,2085.4001,-7.049225,-266.94077,2097.0754,30.08139,-260.93784,2071.7434,-35.238632,-107.033264,2143.7253,19.983877,-104.466225,2097.4194,-48.43907,-12.142302,2150.2488,47.40098,-8.395648,2107.943,-58.813183,18.276625,2160.5598,54.375057,19.644629,2113.3862
4,10.514369,32.83668,2190.2776,5.606439,107.47424,2203.235,9.675211,109.12493,2195.1697,2.274007,-54.490967,2176.7566,-1.4501499,434.394,2279.7332,-30.608387,443.573,2267.0293,13.907478,-143.04163,2158.3538,30.05593,751.95593,2334.0366,-45.815952,759.1929,2333.7788,13.973337,-172.56566,2152.5059,48.433395,847.5805,2337.5044,-48.277992,858.9824,2338.778,-5.2000365,-310.60602,2140.6433,2.7741363,-250.5131,2160.306,11.541591,-248.1643,2148.3616,-10.325114,-376.00992,2158.323,-6.4570146,-269.8218,2168.451,25.596363,-265.81464,2139.0212,-36.40394,-109.63442,2218.7664,15.633194,-107.95524,2167.0137,-47.36167,-18.556126,2225.2087,45.751335,-15.7298,2180.117,-56.79021,7.9176497,2234.3098,54.61424,11.294654,2185.8909
5,8.788507,29.677551,2222.8118,3.3534553,105.00097,2236.1497,6.978911,106.620926,2227.2183,0.7527027,-57.998592,2209.6912,-3.5767007,435.7608,2312.0725,-34.280373,446.22214,2297.4324,11.552269,-146.22229,2191.239,26.898472,754.3502,2364.6956,-50.86273,761.5273,2363.5537,11.408717,-175.85896,2185.5056,46.279816,850.8218,2366.844,-52.542538,862.4998,2366.8,-7.202672,-314.1868,2173.6882,0.6746773,-253.76245,2194.2024,8.233994,-252.09448,2182.04,-10.921381,-380.0114,2192.2664,-6.1403937,-274.03583,2201.7043,22.692778,-271.31436,2171.1895,-36.080185,-114.22994,2252.813,12.151534,-114.03047,2199.5928,-45.22942,-24.064777,2259.7014,43.34494,-22.956146,2212.8372,-54.11579,2.2627602,2267.8901,52.698708,5.1420655,2218.2947
6,7.711409,32.64648,2181.457,2.1992774,106.267105,2194.2983,6.6151147,108.1994,2186.2007,-0.020012284,-54.142555,2168.1887,-5.9527583,430.6943,2269.2896,-32.10391,439.76724,2257.8801,11.323796,-142.84814,2149.7993,26.204473,748.43274,2323.824,-46.603172,754.5527,2324.2012,11.279057,-172.14261,2144.2097,44.295086,844.03143,2328.377,-48.48065,854.3688,2329.7405,-7.420646,-308.80142,2132.5254,-0.01675949,-249.66788,2152.1912,8.782569,-247.12222,2139.9312,-13.0182495,-372.5519,2148.8616,-8.682456,-268.3963,2161.168,22.613773,-263.47455,2130.5398,-37.057423,-109.62333,2210.4297,14.316714,-107.550316,2158.3447,-52.926907,-19.13561,2218.0186,39.62734,-16.117365,2171.6326,-64.33093,8.494034,2227.8586,46.297638,10.663137,2177.4858
7,10.834386,30.98737,2168.328,5.4830017,104.62288,2180.8345,9.56266,106.48794,2173.2378,3.175291,-55.588593,2154.9824,-2.667841,427.44678,2255.6277,-29.749119,436.14648,2245.149,14.306213,-144.33424,2136.592,28.331903,745.0028,2310.3875,-44.718956,751.61743,2310.8047,14.157666,-173.5312,2131.0,46.556377,840.42755,2315.5369,-46.692085,850.66077,2316.444,-5.0052476,-310.21927,2119.4836,2.8063488,-251.2429,2138.457,11.005895,-248.43379,2126.9602,-10.775516,-373.79004,2135.593,-5.860452,-269.65598,2147.3176,24.257423,-264.53452,2118.1978,-33.282852,-110.114136,2195.9973,17.337982,-107.85221,2146.4812,-50.66222,-17.982891,2204.0527,42.12318,-14.972632,2160.0476,-62.013332,9.841563,2214.0813,48.769558,12.16216,2165.9548
8,9.398204,33.819504,2175.3628,3.4213905,107.085815,2187.7266,8.365221,108.93329,2180.604,1.7142223,-52.655025,2162.018,-4.180958,428.57648,2262.5176,-30.506454,437.93066,2251.9849,12.609263,-141.20287,2143.6802,28.897852,745.36456,2316.8533,-44.06039,752.58276,2317.5134,12.435761,-170.30856,2138.2192,46.994606,840.796,2322.3923,-45.966747,851.561,2323.5142,-7.092418,-306.30844,2126.4053,0.6449181,-247.64151,2145.4988,9.599277,-244.74373,2134.6533,-13.006828,-369.37595,2142.6423,-8.466172,-265.77942,2154.0396,23.686216,-260.71286,2126.0154,-35.7198,-106.59121,2203.2166,17.347218,-104.76436,2154.673,-53.801758,-15.288147,2211.5657,41.46306,-11.636477,2167.9607,-65.70599,12.146468,2221.586,48.21797,15.289131,2173.6638
9,6.042763,28.956457,2120.7495,1.7291039,101.77813,2132.2478,5.071318,103.8595,2126.0598,-1.593742,-57.203163,2107.5308,-5.9406075,417.76852,2205.8064,-34.82611,425.35684,2197.2869,8.094958,-146.36479,2089.693,29.219854,734.07745,2260.7593,-44.456264,739.97064,2261.2166,8.216666,-174.84239,2083.6614,47.449593,826.45276,2267.552,-44.36151,836.02246,2267.459,-6.766369,-309.1649,2072.2903,-0.77316475,-251.35123,2090.409,7.214495,-248.38428,2080.6248,-12.240677,-370.215,2086.632,-8.102621,-268.1606,2099.0325,22.385748,-262.94104,2072.9458,-33.087578,-109.43439,2146.3894,16.292877,-107.70846,2101.4387,-51.08055,-11.538507,2153.2947,37.38849,-8.508172,2111.8547,-63.53233,18.400663,2162.588,41.615013,19.107487,2117.1104
10,7.6166854,29.157124,2117.4854,3.485727,102.343155,2128.5913,6.7525415,104.11251,2122.9202,-0.42079163,-57.178814,2104.0427,-4.0373507,418.7896,2202.6965,-34.17286,425.97714,2194.6602,8.569373,-146.4179,2086.2341,32.70349,734.7457,2258.28,-42.729336,740.425,2259.2407,8.483321,-175.00818,2079.9653,50.04173,826.72675,2264.623,-43.98676,836.4966,2265.3728,-7.264324,-309.67975,2068.725,-1.1372036,-251.57195,2086.095,7.1669602,-248.68909,2077.2837,-12.845987,-370.7516,2083.0698,-8.71326,-268.23355,2094.6067,22.46144,-263.21823,2070.0024,-33.330135,-109.403564,2141.9988,17.413733,-107.94313,2099.219,-52.632557,-11.210297,2148.3745,36.67406,-9.11637,2109.041,-66.2454,18.585493,2157.574,39.790173,18.50201,2114.1455
