frame_index,joint_0_x,joint_0_y,joint_0_z,joint_1_x,joint_1_y,joint_1_z,joint_2_x,joint_2_y,joint_2_z,joint_3_x,joint_3_y,joint_3_z,joint_4_x,joint_4_y,joint_4_z,joint_5_x,joint_5_y,joint_5_z,joint_6_x,joint_6_y,joint_6_z,joint_7_x,joint_7_y,joint_7_z,joint_8_x,joint_8_y,joint_8_z,joint_9_x,joint_9_y,joint_9_z,joint_10_x,joint_10_y,joint_10_z,joint_11_x,joint_11_y,joint_11_z,joint_12_x,joint_12_y,joint_12_z,joint_13_x,joint_13_y,joint_13_z,joint_14_x,joint_14_y,joint_14_z,joint_15_x,joint_15_y,joint_15_z,joint_16_x,joint_16_y,joint_16_z,joint_17_x,joint_17_y,joint_17_z,joint_18_x,joint_18_y,joint_18_z,joint_19_x,joint_19_y,joint_19_z,joint_20_x,joint_20_y,joint_20_z,joint_21_x,joint_21_y,joint_21_z,joint_22_x,joint_22_y,joint_22_z,joint_23_x,joint_23_y,joint_23_z
0,22.17353,-7.7276683,1907.4442,24.454723,61.180317,1911.9335,27.634943,62.213223,1918.3676,30.137873,-90.13511,1886.2992,23.990187,367.1511,1992.7422,0.6316208,362.55087,2002.3715,18.388573,-184.22234,1875.4291,23.25705,694.8976,2084.95,-34.53686,688.2788,2085.9343,13.2722845,-208.37865,1869.4081,18.783346,785.5263,2100.8435,-55.690926,776.31366,2104.4026,23.821442,-335.17902,1875.9602,8.7528925,-276.80942,1864.1237,26.227259,-273.78595,1874.5918,20.257147,-396.02625,1873.8278,-22.980276,-292.84073,1868.6298,38.680977,-286.3962,1897.5619,0.30753946,-147.11961,1889.1517,56.569733,-144.77007,1929.9379,20.705296,-34.241787,1884.7512,100.17036,-30.4158,1930.0198,41.35957,3.035834,1888.9603,120.53778,9.183285,1933.7656
1,15.402452,-3.446048,1815.3676,17.667091,63.185474,1820.6542,18.688696,64.17712,1827.3176,20.693516,-84.21551,1793.6796,16.847134,360.745,1899.6976,-4.1609535,356.4983,1910.6044,10.905536,-180.07115,1783.0983,20.105234,683.20276,1989.0654,-30.742437,678.7863,1992.4307,7.9798923,-205.21748,1775.8145,15.718536,769.20966,2006.6475,-45.853344,761.6386,2013.5406,21.50439,-333.67697,1784.1376,8.72453,-274.5208,1770.7051,18.384298,-272.59433,1782.111,21.418684,-395.42593,1779.1809,-14.576665,-289.70206,1774.8125,29.361486,-285.55237,1804.1744,5.754249,-140.0966,1791.0778,41.517635,-138.2368,1832.0502,25.204344,-26.948675,1789.3737,86.12603,-22.659643,1835.4047,39.74576,11.400261,1792.4135,101.23779,17.431053,1838.4717
2,17.983213,1.8063186,1766.0912,21.233826,66.97716,1771.706,20.433378,68.28885,1778.2968,23.048748,-78.8314,1744.2819,22.411612,359.52695,1850.331,-0.45275345,355.5063,1861.5868,14.065337,-176.30026,1734.1243,26.334543,682.6849,1939.5137,-24.293242,678.66156,1943.2656,11.416315,-201.50903,1726.1273,22.001865,765.6352,1957.1641,-38.25882,758.0817,1964.3342,22.886383,-329.5808,1734.6503,12.698195,-271.25574,1721.7734,19.163595,-269.36734,1732.6439,20.668955,-390.74106,1728.6078,-7.0725465,-284.4681,1725.4563,28.414595,-280.80664,1753.3127,14.1788435,-135.48396,1741.7535,40.16118,-132.98949,1779.3163,34.061417,-21.964859,1740.8405,83.18249,-17.87748,1782.7089,48.537346,17.349405,1743.764,98.41563,22.189589,1786.3857
3,21.571499,3.6394978,1815.7701,23.918913,68.97969,1822.052,22.945223,69.610435,1828.3102,28.0393,-76.777504,1794.226,22.779934,364.86475,1901.952,-0.07020493,360.2605,1912.1279,17.37706,-173.4586,1783.7811,25.074598,688.2961,1990.2372,-25.645283,684.32043,1993.8773,14.366312,-198.77632,1775.7985,20.088167,773.1975,2006.6547,-40.317055,766.34125,2013.7587,27.059362,-327.7717,1783.6793,16.797443,-268.9688,1772.301,21.828302,-267.5778,1782.583,24.595432,-389.88925,1779.0448,-3.6195424,-282.4759,1774.8213,28.47383,-280.12955,1801.7418,18.595486,-132.95364,1792.223,42.030163,-132.2754,1829.4082,41.36555,-22.31523,1791.0676,86.58858,-19.078712,1832.4203,58.846443,15.108505,1792.9827,103.26797,20.219213,1835.244
4,13.354532,3.5545833,1752.4742,16.436773,68.29053,1758.871,14.838187,69.62043,1764.4852,17.7147,-76.80235,1730.3834,17.665766,358.56454,1838.2461,-5.3647165,355.10413,1847.6627,9.670305,-174.80046,1720.6637,21.835125,681.61456,1927.0472,-26.778288,678.0244,1930.1686,7.3665605,-200.3349,1712.4866,18.094172,763.75696,1945.2069,-37.997437,756.4672,1951.8665,18.632221,-329.3549,1721.4742,9.349415,-270.35718,1708.8625,14.867887,-268.6795,1718.2704,17.671753,-391.03644,1714.7444,-8.80092,-283.5139,1713.695,24.518713,-279.93356,1737.1598,9.960587,-132.29005,1730.5273,34.158367,-129.55559,1761.5201,31.413641,-17.869997,1728.872,79.35809,-14.732091,1764.6887,46.996296,22.113407,1730.6659,96.01342,25.635029,1768.0101
5,25.719181,6.1023,1810.7382,28.170979,70.565605,1816.5199,27.181494,71.795654,1822.518,31.793247,-73.80016,1788.9133,28.959202,365.80136,1896.8604,4.9675593,361.92465,1906.8627,21.921518,-170.9114,1779.4232,30.518202,691.2285,1984.7557,-20.450891,687.0964,1989.079,18.78509,-196.34627,1771.7035,25.160892,775.3554,2001.5234,-35.860764,767.5291,2009.6282,28.352478,-326.76953,1780.9387,19.65116,-267.74847,1769.2131,25.641447,-265.415,1778.2659,25.92752,-388.18692,1775.803,-2.2396088,-281.17325,1772.4244,31.620329,-276.89056,1797.2128,17.918499,-131.0618,1792.0391,46.658382,-128.20958,1825.1549,42.78496,-20.19924,1791.3099,94.12921,-14.88922,1827.4467,63.607216,18.393904,1792.2147,114.16964,24.90889,1830.7256
6,25.391247,5.6168385,1794.3265,27.890629,70.329254,1800.244,26.336363,71.79392,1804.9169,31.805326,-74.001305,1773.0887,28.882227,364.7641,1880.1165,2.3714006,361.79178,1887.4961,22.252764,-171.9127,1764.1654,27.324194,689.3301,1968.0361,-25.336119,685.7168,1969.9596,19.403288,-196.9518,1756.251,23.032904,772.0763,1985.1389,-40.335903,764.83997,1989.87,29.713318,-327.0349,1766.7086,20.947538,-268.45923,1755.4377,26.19258,-265.761,1762.7438,27.718414,-388.10483,1760.9413,-0.5457285,-281.97803,1759.9794,31.392612,-277.01877,1780.5303,19.589277,-131.93378,1780.2001,45.550842,-128.11418,1805.7825,46.212574,-20.665646,1777.8623,94.07041,-14.78588,1806.8912,68.7198,17.987501,1778.5947,115.10563,24.364075,1810.4229
7,27.100073,5.581089,1817.6346,29.629358,70.49771,1823.527,28.055603,71.821465,1828.7133,33.57226,-74.25979,1796.6627,31.290537,368.27582,1903.2129,4.817238,364.61234,1911.8588,23.316954,-171.8943,1787.2288,30.69693,692.49304,1991.6664,-22.626362,688.8723,1994.2772,20.503925,-197.30843,1779.3785,26.229065,776.5426,2008.0016,-39.170258,769.00476,2013.6215,30.269794,-327.99496,1789.2942,22.094732,-268.8705,1778.1643,27.275686,-266.35605,1786.0338,26.99059,-389.78738,1783.6133,-0.5490845,-282.98975,1781.8483,31.12496,-278.54254,1804.428,20.710592,-133.46533,1801.4657,46.029415,-130.51135,1830.2715,49.161873,-23.233938,1797.7867,96.57304,-18.0226,1830.3046,73.3319,14.795288,1797.8079,119.41985,20.809063,1833.5355
8,22.292423,5.1263905,1825.0149,24.63902,70.1414,1831.5283,24.080252,71.6025,1836.1191,28.515959,-75.04995,1803.557,25.14367,367.1241,1912.1176,0.6671845,363.74545,1919.5793,19.409262,-171.75479,1793.7014,24.073515,691.4395,2000.3245,-28.058182,687.8212,2001.3163,16.814749,-197.22296,1785.85,19.615084,776.3632,2017.3729,-42.40346,768.5323,2021.043,27.649006,-327.2774,1794.5145,18.14301,-268.53772,1784.0048,24.794882,-265.72458,1791.669,24.9099,-389.76266,1789.5585,-4.7302804,-282.61435,1788.011,30.676405,-277.81934,1809.2861,15.598506,-133.58891,1808.9618,45.330032,-130.14111,1835.8912,41.41472,-22.087467,1806.8701,95.005356,-17.18875,1837.3499,63.168995,16.046062,1808.0383,116.0693,21.42426,1840.8499
9,20.621183,5.2979746,1805.4657,23.483343,70.15548,1812.1233,23.899197,71.362755,1816.8861,26.136703,-75.177246,1783.7377,25.51542,365.08395,1892.176,4.098615,360.96094,1901.0729,16.86938,-173.01476,1773.9854,26.887348,688.3563,1980.3629,-21.72574,685.3288,1982.001,14.264999,-198.58336,1766.1875,22.026678,772.604,1998.5878,-34.738575,765.2496,2002.8694,25.873981,-327.95764,1774.4764,15.408336,-269.49084,1763.8262,22.757185,-267.03574,1771.455,23.314121,-390.0976,1769.3085,-6.494465,-282.73813,1768.1292,29.395033,-278.75406,1788.9242,14.414905,-132.7642,1788.4153,43.170498,-129.91016,1814.3431,37.614555,-19.122461,1787.9293,91.5104,-15.511481,1817.4908,56.840767,19.92276,1789.3457,110.888405,23.77457,1821.5824
