frame_index,joint_0_x,joint_0_y,joint_0_z,joint_1_x,joint_1_y,joint_1_z,joint_2_x,joint_2_y,joint_2_z,joint_3_x,joint_3_y,joint_3_z,joint_4_x,joint_4_y,joint_4_z,joint_5_x,joint_5_y,joint_5_z,joint_6_x,joint_6_y,joint_6_z,joint_7_x,joint_7_y,joint_7_z,joint_8_x,joint_8_y,joint_8_z,joint_9_x,joint_9_y,joint_9_z,joint_10_x,joint_10_y,joint_10_z,joint_11_x,joint_11_y,joint_11_z,joint_12_x,joint_12_y,joint_12_z,joint_13_x,joint_13_y,joint_13_z,joint_14_x,joint_14_y,joint_14_z,joint_15_x,joint_15_y,joint_15_z,joint_16_x,joint_16_y,joint_16_z,joint_17_x,joint_17_y,joint_17_z,joint_18_x,joint_18_y,joint_18_z,joint_19_x,joint_19_y,joint_19_z,joint_20_x,joint_20_y,joint_20_z,joint_21_x,joint_21_y,joint_21_z,joint_22_x,joint_22_y,joint_22_z,joint_23_x,joint_23_y,joint_23_z
0,48.897728,-125.272606,2902.5762,30.887304,-57.87016,2915.9348,43.18617,-60.917294,2922.9673,44.602596,-200.1844,2881.5698,43.008953,242.46635,3021.874,51.137856,234.18999,3031.478,56.15813,-279.35983,2864.4683,117.48531,519.7913,3087.257,77.94359,514.58575,3102.7234,48.22558,-308.12442,2855.5017,141.2043,681.66956,3087.254,99.566,679.4512,3109.045,9.052711,-430.2093,2829.7112,15.054828,-364.54898,2839.9883,36.49647,-377.7269,2857.315,6.030211,-494.98956,2838.9238,-2.7652009,-373.0814,2829.4417,43.70826,-400.6308,2857.479,-28.003885,-237.36426,2868.224,13.979098,-270.64664,2903.4854,-62.873634,-113.69124,2878.4038,-8.114515,-145.12378,2899.7925,-78.28611,-94.70253,2897.599,-27.778809,-122.33203,2907.5417
1,43.43467,-120.02148,2902.4314,25.258146,-53.75265,2915.5078,33.2451,-56.43799,2921.047,40.827084,-194.9847,2882.202,34.405262,246.63643,3021.9978,28.231337,242.40356,3030.7402,56.29028,-273.62466,2866.659,109.8283,525.85535,3088.367,54.230865,525.0096,3102.86,49.705692,-302.52432,2857.725,136.01292,683.06976,3083.485,69.80865,688.86926,3104.9368,14.456412,-425.67783,2831.8142,20.614395,-360.82162,2843.9993,36.643623,-372.58896,2860.5583,15.669324,-490.5916,2843.0974,5.4700274,-368.73215,2833.438,40.325836,-392.532,2856.6714,-14.15113,-232.10791,2868.8699,13.949374,-260.73788,2898.3516,-42.864624,-107.35082,2880.7356,-6.926206,-134.72876,2896.0332,-59.51297,-89.79336,2900.7595,-30.686588,-113.03179,2904.9138
2,28.88512,-118.544556,2906.4194,11.92213,-54.260693,2919.3208,21.617676,-57.62931,2924.955,23.471403,-192.23882,2886.9846,24.308039,244.47403,3026.5417,16.475132,238.59468,3035.76,38.54904,-269.58017,2872.0205,112.033,525.2804,3091.6218,52.4118,526.0745,3106.752,31.31011,-297.47372,2863.5278,139.68045,684.63745,3085.726,69.69459,692.6495,3108.6902,-4.2244887,-420.16617,2837.74,1.8918396,-356.25336,2849.586,20.229956,-367.90704,2867.5037,-2.1710496,-484.1118,2850.6335,-14.993291,-361.40533,2838.059,26.140034,-385.33572,2860.3176,-29.457212,-227.28967,2871.5518,6.973743,-254.72664,2899.5312,-49.959023,-101.18825,2887.0547,-12.619136,-129.80403,2900.3591,-64.44078,-85.55804,2908.6248,-34.97657,-109.94399,2911.5466
3,29.663557,-119.94137,2903.7476,12.24433,-56.185474,2916.3652,21.80284,-59.763588,2922.602,25.510313,-193.82175,2884.4011,25.123129,241.61145,3023.8867,15.594352,235.99913,3033.722,40.79971,-271.28583,2869.773,112.57134,522.6808,3090.3145,52.753582,523.69525,3105.466,33.649868,-299.279,2861.1248,140.38533,681.8176,3083.6016,67.60238,688.8475,3106.603,-1.4805717,-422.156,2835.8528,4.947488,-358.3402,2847.3535,21.538218,-369.68408,2866.1394,1.211261,-486.4519,2848.597,-11.884742,-362.5289,2834.9854,25.530302,-385.89185,2858.6921,-25.5817,-227.94302,2866.8738,6.127366,-254.9145,2896.5918,-45.394787,-101.769264,2882.6104,-13.414472,-129.6925,2896.9133,-59.880337,-86.34301,2904.356,-35.36404,-109.751884,2908.3145
4,26.007252,-120.559326,2911.599,8.318913,-57.964966,2924.1724,18.534319,-61.358997,2930.4905,21.125639,-193.52225,2892.1685,22.495844,239.19164,3032.2935,12.737178,233.4556,3042.9841,36.961285,-270.1539,2877.6113,109.97018,520.30634,3099.1794,49.666115,522.06006,3114.6816,29.756672,-297.80493,2869.0918,138.88678,681.5669,3092.1262,64.4201,688.5969,3115.7195,-4.8941293,-419.5606,2843.3455,1.7590462,-356.60925,2854.9236,18.225988,-367.61533,2874.4414,-2.5266862,-483.2314,2856.3457,-14.614577,-360.6707,2841.6538,21.612854,-383.40555,2865.787,-27.328125,-226.861,2872.4556,3.3495545,-253.72867,2902.9912,-46.338055,-100.63082,2888.6191,-15.566187,-128.79015,2903.8113,-60.89385,-85.108444,2910.8267,-37.76332,-109.035805,2915.5596
5,25.429579,-117.669754,2895.0215,8.537964,-55.175365,2907.4316,19.313122,-58.74165,2914.0916,20.422712,-190.49919,2875.5808,22.759033,242.31274,3014.7903,14.74311,236.63646,3026.4106,36.10092,-267.51218,2861.311,113.38167,523.85626,3081.0076,55.761665,526.1242,3096.7444,28.500929,-294.9794,2852.7407,142.0023,681.57446,3074.016,69.00643,689.6906,3098.1482,-5.214475,-418.01743,2827.4219,0.7997193,-354.70834,2838.8186,17.65791,-365.524,2858.406,-3.0892944,-482.0441,2840.9346,-16.87883,-358.0998,2825.0876,21.242575,-380.99493,2849.7583,-27.906391,-223.48245,2855.0896,3.3569825,-250.26501,2885.828,-46.82145,-96.567696,2872.4492,-14.938011,-125.50171,2887.7695,-61.4805,-82.0549,2895.0166,-36.603382,-106.37018,2900.279
6,22.724245,-117.99181,2911.8577,8.057743,-55.419216,2924.4844,16.760366,-58.95289,2931.4753,16.58608,-190.38997,2892.3796,23.41074,242.90672,3032.1985,11.280414,236.56204,3044.6687,32.51895,-266.86307,2877.31,113.59039,523.45624,3098.1348,53.952057,525.0972,3114.3455,25.605047,-294.3374,2868.7896,143.13985,679.86444,3091.1372,65.919136,688.5692,3116.259,-7.4945908,-417.1417,2843.1985,0.038877107,-354.21982,2854.7292,14.507204,-364.86417,2874.4597,-5.79931,-480.1682,2855.5703,-14.058748,-358.45117,2840.8745,18.534693,-380.73294,2866.247,-25.653889,-221.73213,2870.1404,-0.8458687,-248.34451,2902.9255,-44.20632,-93.80804,2886.279,-17.271252,-121.93953,2904.3394,-58.24429,-78.74135,2907.777,-37.43694,-102.211464,2916.207
7,22.48058,-117.52343,2911.309,7.572464,-55.454235,2923.9668,16.747435,-58.51399,2930.9329,16.949623,-190.19324,2891.5342,22.13736,243.08781,3031.7942,10.835005,236.68237,3044.45,33.098064,-266.4409,2876.5623,112.37201,523.41547,3097.8933,53.501537,525.1248,3114.1633,26.559345,-293.99554,2868.1326,141.38524,680.1504,3091.029,64.72323,688.18335,3116.154,-6.01606,-416.95456,2842.2856,1.2203102,-354.0109,2853.8503,16.1676,-364.7367,2873.618,-4.123746,-480.27936,2854.6384,-12.932993,-358.34088,2839.8816,20.275196,-380.29092,2865.3982,-25.335989,-221.53447,2868.9712,0.33097535,-248.23267,2902.1267,-43.097805,-93.49013,2885.3662,-15.169924,-121.71935,2903.8655,-57.06158,-78.43362,2906.9768,-35.270645,-101.969734,2915.8738
8,18.197336,-117.14992,2925.6855,3.8510597,-55.41734,2938.6716,12.996094,-58.39638,2945.3042,10.942375,-189.52766,2905.9512,21.214212,243.4377,3046.8425,9.5580225,237.56627,3058.5981,26.418991,-265.51376,2891.0063,112.63045,523.76965,3112.2734,52.87807,525.8217,3128.3162,19.64748,-293.0005,2882.561,142.52806,680.58734,3105.5261,65.26034,689.3022,3130.196,-13.362076,-415.7963,2856.284,-5.93501,-353.13208,2868.106,9.30864,-363.46432,2887.5183,-11.477373,-478.85278,2869.4092,-20.297377,-357.68387,2854.2634,13.146662,-379.3541,2878.5493,-32.20198,-221.83635,2884.5325,-6.2390018,-247.64111,2915.736,-48.676865,-94.21789,2902.075,-21.43413,-122.02288,2918.6672,-61.3728,-79.670364,2924.0295,-40.777576,-103.18609,2930.9128
9,14.439667,-111.07416,2914.6843,0.7289452,-49.017414,2927.3457,9.072528,-52.63517,2934.742,7.0800095,-183.84386,2894.9688,17.039566,250.80957,3035.298,3.776957,244.75926,3048.447,23.11782,-260.62473,2879.9568,107.297356,532.6611,3101.5671,48.115093,534.69696,3118.0095,16.827911,-288.05283,2871.438,136.46062,689.20184,3094.5425,56.95871,698.50256,3120.636,-15.400653,-412.0694,2845.7178,-7.1772265,-348.9583,2856.718,6.1162143,-359.03052,2877.3152,-13.377207,-475.73892,2858.1538,-20.97952,-352.80267,2842.0232,8.684694,-373.99557,2868.556,-31.905546,-215.51733,2870.5315,-11.163389,-241.11754,2903.7234,-50.198788,-89.24584,2887.232,-27.407104,-115.90421,2905.366,-63.86919,-75.12783,2909.0405,-46.33449,-97.254196,2917.6301
