frame_index,joint_0_x,joint_0_y,joint_0_z,joint_1_x,joint_1_y,joint_1_z,joint_2_x,joint_2_y,joint_2_z,joint_3_x,joint_3_y,joint_3_z,joint_4_x,joint_4_y,joint_4_z,joint_5_x,joint_5_y,joint_5_z,joint_6_x,joint_6_y,joint_6_z,joint_7_x,joint_7_y,joint_7_z,joint_8_x,joint_8_y,joint_8_z,joint_9_x,joint_9_y,joint_9_z,joint_10_x,joint_10_y,joint_10_z,joint_11_x,joint_11_y,joint_11_z,joint_12_x,joint_12_y,joint_12_z,joint_13_x,joint_13_y,joint_13_z,joint_14_x,joint_14_y,joint_14_z,joint_15_x,joint_15_y,joint_15_z,joint_16_x,joint_16_y,joint_16_z,joint_17_x,joint_17_y,joint_17_z,joint_18_x,joint_18_y,joint_18_z,joint_19_x,joint_19_y,joint_19_z,joint_20_x,joint_20_y,joint_20_z,joint_21_x,joint_21_y,joint_21_z,joint_22_x,joint_22_y,joint_22_z,joint_23_x,joint_23_y,joint_23_z
0,-205.12479,-159.34074,2768.1582,-216.92778,-84.97972,2781.513,-230.3304,-88.54364,2788.867,-216.7543,-248.47363,2747.0122,-203.1096,242.66466,2867.9648,-259.14716,236.90543,2882.8145,-193.06595,-333.39633,2723.2632,-194.61852,552.09326,2934.4941,-300.2074,547.45215,2944.2915,-192.2639,-363.56943,2713.0386,-155.01973,705.18243,2923.8445,-293.10025,690.8428,2946.6367,-184.11526,-490.35464,2683.5564,-181.44727,-426.20972,2691.6199,-208.03758,-431.29132,2704.7878,-160.11122,-551.8908,2714.7214,-173.65642,-440.08307,2685.7988,-231.23277,-449.83456,2705.3672,-171.47601,-302.85773,2742.9536,-244.87593,-317.66965,2760.2107,-152.96808,-211.87608,2750.697,-217.78246,-231.04057,2788.3286,-154.50427,-193.43211,2761.8508,-213.39297,-203.47156,2796.8364
1,-221.67451,-161.42166,2772.6255,-235.12866,-87.54841,2784.907,-246.45772,-92.3709,2793.3494,-233.28938,-249.67642,2753.5933,-221.64722,240.32703,2870.3115,-273.88876,233.81717,2885.8281,-207.45003,-331.94208,2730.4275,-199.89212,554.0235,2932.0085,-310.01733,550.8724,2943.2036,-206.19852,-362.01297,2720.557,-160.45433,713.5089,2920.2957,-302.39365,694.5756,2945.5442,-194.88522,-486.6039,2689.2986,-194.50359,-423.46338,2697.1794,-217.59789,-429.7779,2713.2273,-164.46492,-547.663,2720.2605,-187.09947,-436.4543,2687.506,-237.39944,-450.32306,2715.5037,-188.8717,-301.43692,2745.3503,-255.42932,-320.9799,2772.7283,-165.87239,-206.12564,2754.429,-225.5441,-231.51553,2805.531,-165.90862,-188.38773,2766.279,-220.16829,-202.8688,2816.8406
2,-211.73515,-156.69547,2723.494,-224.37817,-83.05718,2735.517,-235.675,-87.797966,2745.3098,-222.44986,-244.65384,2704.7012,-209.87776,245.87999,2819.0425,-263.7147,237.73294,2836.4905,-196.10103,-327.45374,2680.9285,-182.57365,563.6169,2882.3042,-294.56558,558.87354,2894.2354,-194.9735,-357.35806,2671.2297,-146.16286,721.8071,2871.0486,-286.80966,701.14606,2897.9048,-182.25652,-481.75302,2640.96,-181.76904,-419.40314,2647.7888,-205.00883,-425.02988,2664.522,-152.75215,-541.5884,2669.2783,-175.27602,-433.68063,2637.7708,-226.41663,-446.00192,2668.1094,-177.86995,-297.8447,2694.0293,-245.2332,-316.44516,2725.346,-156.6308,-202.31175,2704.3074,-212.98701,-226.46248,2757.7175,-155.99059,-185.12624,2716.5137,-206.37614,-199.01097,2769.1685
3,-207.65324,-152.14995,2702.8494,-217.8477,-78.37768,2714.5142,-230.63976,-83.144005,2725.3801,-217.10294,-239.9932,2684.1628,-203.12476,252.30351,2795.0793,-263.48813,241.57803,2814.125,-191.46599,-323.97528,2659.8914,-173.29488,570.35944,2860.2705,-291.6747,564.45056,2872.9695,-190.74956,-354.0325,2649.9275,-140.76509,727.02625,2849.462,-283.84863,705.72284,2876.1965,-178.93849,-479.74527,2620.5974,-176.12076,-416.91446,2626.7224,-200.9845,-422.0271,2643.9946,-152.3037,-538.5312,2647.4575,-167.14299,-430.8702,2614.284,-222.38683,-443.23477,2649.3792,-168.47691,-294.04077,2668.83,-242.90514,-312.31754,2705.6729,-148.36339,-200.11243,2678.6895,-213.66475,-223.60779,2736.3345,-148.48163,-182.62416,2691.0764,-207.73889,-196.99777,2747.9636
4,-208.16226,-156.8476,2726.3953,-219.57158,-82.66658,2738.0146,-232.21057,-87.902954,2748.9333,-217.45244,-244.51042,2707.4531,-205.41377,249.59618,2819.611,-265.20743,237.96268,2838.8345,-191.27428,-327.91315,2683.3486,-176.71109,565.6215,2883.7976,-293.45425,559.2587,2896.7705,-190.43062,-357.75528,2673.5625,-142.06503,722.7934,2873.2598,-284.90878,701.7692,2900.4749,-178.05965,-482.3962,2643.1487,-175.8594,-419.972,2649.9792,-200.45119,-425.37482,2667.4246,-150.64629,-541.09564,2670.2163,-166.31131,-433.82925,2637.839,-221.16515,-447.01514,2672.736,-167.36232,-297.56705,2693.041,-242.13614,-317.38562,2730.7666,-147.29474,-202.5059,2702.3738,-213.5039,-227.71602,2760.546,-148.24423,-185.55727,2714.4307,-207.35948,-200.8629,2771.8506
5,-206.87779,-153.14366,2703.0671,-217.73022,-79.41001,2713.9253,-229.88097,-84.47865,2725.695,-216.11931,-240.59386,2684.3264,-203.86412,252.40176,2794.2915,-261.43356,240.87215,2814.503,-190.10397,-324.64963,2660.4026,-176.83012,570.8727,2858.9707,-290.33292,565.6113,2872.027,-189.34166,-354.43127,2650.4946,-143.15453,726.6793,2849.253,-281.5449,706.58344,2876.1375,-177.09927,-479.62012,2621.305,-175.02574,-417.2805,2627.0867,-198.33907,-422.7098,2645.6887,-149.26166,-537.9207,2647.4695,-166.44843,-430.98877,2614.2285,-217.61983,-443.78525,2651.9656,-167.85103,-294.27484,2667.1978,-238.75517,-313.639,2710.2075,-146.5219,-200.45328,2676.7375,-208.07393,-224.65703,2740.1406,-146.9464,-182.9863,2688.5046,-201.6923,-197.65515,2751.1902
6,-199.42802,-145.41972,2664.0977,-209.62852,-71.52083,2674.6248,-222.34167,-76.54156,2686.6824,-209.52306,-233.32288,2645.1309,-194.64078,259.06506,2754.778,-253.4772,247.14977,2776.2195,-184.2684,-316.68002,2621.2292,-167.58804,579.61505,2820.0923,-280.8286,573.2182,2833.774,-183.09512,-346.62442,2611.5564,-133.15599,731.4609,2810.7402,-272.8862,710.89056,2838.725,-171.43506,-470.59006,2582.2715,-168.91069,-408.8873,2588.0137,-192.54083,-414.73468,2607.1133,-143.04573,-529.65814,2608.1309,-159.5001,-423.30005,2576.0806,-212.18816,-436.0328,2613.1501,-161.42181,-286.15912,2627.355,-232.92964,-304.79523,2670.9958,-138.56044,-190.46585,2636.8572,-197.72795,-213.75618,2701.6294,-138.97813,-172.64198,2648.085,-190.98521,-186.15125,2712.457
7,-200.75566,-149.60596,2669.846,-210.22868,-76.010666,2680.904,-223.56226,-80.8637,2692.2905,-210.46768,-237.07095,2651.1138,-196.43037,252.97989,2761.2168,-255.96593,242.2366,2780.6338,-185.19281,-321.46378,2626.959,-168.19844,574.007,2826.447,-282.9211,568.90125,2839.157,-184.13675,-351.48322,2616.5786,-134.53053,728.5837,2816.662,-275.90414,708.8192,2842.7969,-172.36122,-476.7333,2587.5781,-169.27284,-414.1792,2593.0774,-193.91652,-419.5397,2611.4585,-145.86649,-535.00964,2613.2935,-159.63538,-427.5162,2580.5415,-214.47205,-440.16965,2617.1345,-160.43973,-290.75388,2633.0923,-235.49194,-308.95908,2673.113,-138.57625,-196.1081,2642.104,-202.45476,-219.24742,2702.153,-139.04399,-178.49768,2654.4204,-196.20964,-191.66525,2713.583
8,-191.30064,-147.39471,2672.5876,-202.55565,-73.57253,2683.6467,-214.12178,-78.69069,2695.6865,-200.90038,-235.1573,2653.639,-189.06198,256.79623,2762.8774,-247.36064,244.39456,2784.2068,-176.71776,-318.30737,2629.2244,-159.70483,576.6972,2828.2422,-274.65576,570.12225,2842.3093,-176.11996,-348.10364,2619.4949,-126.87228,732.1774,2819.1475,-267.26746,710.99506,2847.5447,-165.78462,-471.60474,2589.8906,-163.69386,-409.94278,2595.8503,-185.87683,-416.2191,2614.286,-138.55156,-529.8753,2615.2654,-155.65001,-423.87082,2582.476,-205.04198,-438.75665,2620.1677,-155.33397,-289.18445,2634.016,-224.9904,-309.13144,2676.934,-130.31462,-194.04471,2643.6868,-190.8266,-219.78877,2707.6477,-130.27928,-176.98357,2655.4353,-184.08507,-192.89209,2719.757
9,-199.90175,-151.85469,2703.8699,-209.797,-77.73272,2714.908,-222.31694,-82.98635,2726.7517,-210.80183,-240.28418,2684.6458,-195.51009,254.19395,2794.7478,-254.72655,241.19798,2815.6462,-187.04912,-323.05853,2660.3027,-166.3046,572.1825,2860.0798,-282.06815,564.0048,2873.4272,-186.87198,-353.32574,2650.5752,-130.26459,727.3028,2850.0872,-271.88852,706.00824,2878.1487,-176.61583,-476.66763,2620.3157,-173.76338,-414.842,2626.589,-196.86836,-421.11142,2645.3875,-149.88588,-535.37335,2645.679,-164.93988,-428.82993,2613.1987,-216.59741,-442.98508,2650.7456,-163.3368,-293.76657,2664.824,-237.11479,-313.11655,2708.5266,-137.02765,-198.31934,2674.4731,-202.07227,-223.02998,2740.2656,-136.51361,-181.5936,2686.1755,-195.65123,-196.72914,2752.1392
10,-196.39606,-149.74232,2682.0845,-206.31807,-75.88471,2692.6577,-217.72844,-80.74382,2704.8748,-207.75615,-238.36702,2663.0396,-192.98698,256.23584,2771.6887,-249.05899,244.6483,2793.227,-184.36885,-321.51328,2639.0085,-163.08852,574.32806,2836.9849,-274.82465,567.2983,2851.2048,-184.016,-351.579,2629.2693,-130.12125,727.90027,2827.4924,-265.32538,707.0219,2856.2578,-175.18356,-474.76025,2599.887,-172.4414,-413.09665,2605.7927,-193.71306,-419.53717,2624.304,-147.75731,-533.7675,2625.2935,-164.7877,-426.63135,2592.4792,-211.94783,-441.0543,2629.879,-164.14066,-291.35382,2642.6519,-230.88896,-310.82394,2686.6929,-137.06955,-196.45433,2652.379,-195.48773,-220.769,2718.966,-136.60431,-178.96748,2664.2043,-189.3012,-193.73387,2730.9453
11,-193.69508,-151.5527,2696.4324,-203.5446,-77.37697,2707.1514,-215.2678,-82.62624,2719.954,-204.64038,-239.6737,2677.066,-189.61949,254.89116,2786.4785,-247.59795,241.02393,2809.0615,-181.47856,-322.55457,2652.6035,-160.27245,571.86664,2851.933,-274.7625,564.0719,2866.4944,-181.336,-352.56226,2642.8848,-127.54459,726.9175,2842.1697,-265.4292,705.53174,2871.5117,-172.09189,-476.13443,2612.472,-169.14342,-414.18442,2618.259,-191.36003,-420.53183,2637.9368,-145.73833,-534.7406,2637.8606,-160.30821,-427.74396,2603.5173,-210.39049,-442.57925,2644.2578,-158.29451,-292.25037,2654.298,-228.7788,-312.11252,2702.0068,-130.75276,-197.16704,2664.7812,-193.49255,-222.24214,2734.2974,-130.53435,-180.66405,2677.0417,-187.03732,-196.2524,2746.1426
12,-191.29831,-162.9782,2727.5408,-206.37407,-90.04383,2737.7507,-215.30455,-95.81354,2752.5503,-200.0879,-251.55186,2709.309,-199.89415,238.87344,2817.729,-254.63005,225.83409,2842.4646,-174.98978,-332.11707,2684.2366,-168.33626,565.2397,2882.9592,-288.934,552.3813,2898.2092,-175.45908,-361.44058,2674.7917,-139.69322,725.9929,2872.467,-278.927,698.44727,2903.8657,-164.8257,-483.97882,2644.306,-164.54013,-421.81168,2648.2146,-184.20164,-428.88403,2670.7188,-135.835,-542.57416,2669.8943,-159.05304,-434.254,2630.831,-203.28941,-452.73096,2680.5513,-161.05663,-301.08414,2680.6777,-222.24763,-326.60504,2738.2305,-138.26436,-201.06215,2693.2703,-192.4616,-230.84154,2771.2139,-138.76576,-183.84581,2706.538,-186.55551,-203.82616,2785.5552
13,-206.31108,-168.37444,2729.8132,-219.75708,-96.34429,2741.3325,-229.25381,-101.52407,2754.5847,-214.35501,-254.96924,2711.7654,-214.28275,226.26578,2821.1177,-269.08188,214.87125,2841.9834,-188.28879,-336.40097,2685.793,-181.97261,555.3634,2886.2827,-303.18613,546.31854,2897.6902,-188.02177,-365.4857,2674.6394,-152.51811,722.32874,2875.2441,-291.05478,695.80255,2901.4106,-173.93057,-489.84814,2644.8215,-173.70158,-426.8086,2648.419,-195.0115,-433.04556,2669.7566,-145.73198,-546.8581,2670.3083,-168.65457,-438.20798,2630.001,-216.37083,-455.9418,2677.664,-171.99515,-305.1228,2682.5906,-237.27664,-329.00317,2728.7087,-145.83086,-206.98363,2697.022,-204.70587,-235.98851,2762.683,-145.35158,-189.17313,2712.1038,-197.90836,-208.83203,2779.984
14,-205.11182,-166.88135,2725.4424,-218.33821,-94.77223,2736.6008,-227.64526,-99.93061,2750.0781,-213.11235,-253.64476,2707.6018,-214.1796,228.18814,2815.4375,-267.52692,216.16902,2836.964,-186.85518,-335.17126,2681.8835,-181.23917,557.7663,2880.6196,-301.31042,549.3597,2892.864,-186.67284,-364.14835,2670.606,-152.37186,724.43427,2869.994,-288.2129,699.0815,2896.9656,-173.10585,-488.89352,2641.118,-172.69513,-425.6074,2644.434,-193.48918,-431.98325,2665.8872,-145.02354,-545.9679,2666.5613,-167.66106,-436.72702,2625.4421,-213.8938,-454.90793,2673.8762,-170.69975,-303.44827,2678.0398,-234.5297,-327.79733,2724.9036,-146.1674,-206.41866,2692.1648,-202.22272,-235.14864,2758.591,-145.92657,-188.75955,2706.9473,-196.05997,-207.88545,2775.9333
15,-207.76616,-164.6484,2716.9897,-220.26367,-92.5986,2728.1296,-230.13203,-97.90491,2741.7615,-216.2268,-251.10184,2698.814,-216.1918,230.89586,2806.8918,-271.26385,218.58765,2829.0637,-190.15137,-333.13217,2673.171,-181.36319,562.31476,2872.5366,-303.6037,552.4502,2885.5247,-189.81598,-362.49478,2661.9873,-152.1544,727.2886,2861.6414,-291.02307,700.33734,2889.464,-176.06267,-487.64893,2632.124,-175.35765,-424.05127,2635.4387,-196.33925,-430.29538,2656.9607,-147.8774,-545.4977,2657.815,-169.66446,-434.79132,2616.359,-216.66968,-452.5874,2664.985,-171.58774,-301.46146,2669.025,-237.15898,-324.938,2716.5874,-148.106,-204.59245,2683.784,-206.42691,-232.57918,2750.9797,-148.98302,-187.09052,2698.9072,-201.76698,-205.35515,2768.5361
16,-210.48335,-161.38321,2716.774,-223.32439,-89.10927,2727.4534,-234.02628,-94.10173,2740.9565,-219.22069,-249.1409,2698.4387,-219.50708,235.98184,2806.2388,-277.24844,223.63939,2827.9827,-192.85342,-330.8881,2672.7434,-187.748,567.45874,2871.8137,-311.77515,553.7557,2883.4563,-192.10283,-360.95663,2662.286,-157.92854,728.923,2861.17,-298.11676,700.15027,2887.491,-180.08627,-483.9509,2631.9038,-178.35129,-422.13818,2635.735,-200.2389,-428.27222,2657.663,-150.75012,-542.06244,2657.616,-172.49239,-433.99942,2617.209,-221.92882,-450.91672,2665.6199,-174.6137,-300.24738,2669.1355,-242.52705,-323.02374,2719.827,-153.693,-201.34233,2685.614,-213.30765,-229.1967,2756.1724,-155.93974,-182.85881,2700.5234,-208.88799,-201.98743,2772.118
17,-201.94853,-159.7722,2723.5024,-215.99962,-87.69395,2733.6743,-225.64537,-93.21246,2748.752,-209.39453,-246.96452,2704.8904,-211.64616,241.25609,2811.3467,-268.79367,226.23116,2837.8408,-184.38582,-327.95004,2679.429,-176.12134,572.56805,2878.1562,-299.13925,557.38464,2893.3748,-184.5272,-357.27182,2669.3555,-146.29054,734.79785,2868.2703,-285.2153,704.88763,2898.372,-174.05286,-479.10654,2637.6392,-172.86853,-417.81226,2641.7283,-193.19182,-424.36548,2664.6765,-145.45451,-536.83606,2662.013,-167.46025,-429.92764,2622.0088,-213.5658,-447.5214,2673.4282,-167.64421,-299.16116,2672.3765,-233.19652,-322.9033,2731.0896,-148.42175,-200.75768,2687.863,-207.28047,-230.10918,2764.9517,-151.60492,-183.1248,2702.4895,-203.33897,-203.86063,2780.931
18,-197.20389,-155.29724,2699.1062,-210.4685,-82.9754,2709.368,-220.10359,-88.07368,2724.0093,-204.97945,-242.77641,2680.4622,-205.20251,245.01399,2787.2102,-262.39536,230.74808,2812.3977,-181.04063,-324.59634,2655.077,-168.37457,577.2889,2853.5903,-291.34073,563.55853,2867.9656,-181.37978,-354.25577,2645.1482,-139.07547,736.33734,2843.694,-278.3077,708.01245,2872.6687,-170.78783,-477.45172,2614.2266,-169.29587,-415.1577,2617.7761,-189.87881,-421.57748,2640.6787,-143.02098,-535.07153,2638.9404,-163.37547,-427.559,2598.687,-210.1608,-444.5316,2649.7976,-162.93053,-293.75967,2648.7468,-228.64038,-317.34485,2707.126,-143.34727,-195.44466,2664.8882,-200.88274,-224.04968,2742.3328,-145.66243,-177.87585,2679.5042,-196.32568,-197.97462,2757.7717
19,-203.66618,-159.01163,2730.9915,-218.00932,-87.01058,2740.9993,-226.39598,-91.928444,2755.99,-211.60281,-246.69714,2712.5315,-212.0021,243.27876,2819.0056,-267.5439,228.56798,2844.9695,-187.81908,-327.5876,2687.6018,-175.55177,574.02466,2884.535,-296.5793,558.53564,2899.909,-187.94347,-357.31174,2678.1216,-144.61873,734.22125,2874.6423,-282.48386,704.6298,2905.3206,-178.14888,-479.54987,2646.6833,-177.14291,-417.9668,2650.7534,-195.901,-424.4299,2673.75,-149.60745,-537.06824,2671.1133,-172.2777,-431.11417,2631.8918,-215.03345,-447.2692,2683.2302,-172.78575,-298.51315,2682.0176,-234.03291,-322.14868,2743.6335,-153.01924,-200.27493,2698.154,-207.93689,-228.97574,2779.3445,-154.65663,-182.82542,2712.771,-204.05237,-203.2585,2794.533
20,-205.42525,-158.32133,2730.446,-219.85216,-86.98921,2740.048,-227.66739,-92.02136,2755.379,-213.14563,-245.89543,2712.3962,-214.80196,243.15544,2817.2249,-269.12546,228.02507,2844.119,-189.21463,-326.3503,2687.9153,-178.1779,575.35345,2883.47,-298.95316,558.788,2898.863,-188.99593,-355.9311,2678.656,-147.74466,736.07916,2874.137,-284.1711,705.67334,2904.7888,-179.0429,-478.22055,2647.869,-178.75816,-416.84933,2651.9941,-195.996,-423.28702,2674.8691,-149.78166,-535.57336,2671.653,-174.45523,-430.3723,2632.715,-213.78508,-446.72348,2684.8728,-176.63567,-298.7837,2681.4932,-233.73332,-321.96777,2745.4722,-156.12712,-200.21536,2697.0427,-207.87398,-228.2937,2780.5095,-157.07964,-182.20676,2711.148,-204.57127,-202.84647,2795.5403
21,-194.00531,-150.2074,2675.5208,-206.5553,-78.235916,2684.993,-215.49161,-83.12063,2700.783,-202.1706,-237.53247,2656.9622,-198.16962,252.75797,2760.735,-254.9296,236.7039,2789.3782,-179.04143,-318.97397,2632.1729,-162.30583,583.4963,2827.7615,-282.06082,569.4391,2844.487,-179.0891,-348.59787,2622.758,-134.44157,739.6679,2818.7415,-269.1988,711.59906,2850.6248,-169.08806,-472.09268,2593.157,-168.22905,-410.1695,2596.5864,-186.20561,-416.56857,2619.6038,-141.41267,-529.8579,2616.8762,-162.80923,-422.99625,2577.5232,-204.27306,-439.5506,2629.7935,-162.54353,-288.69748,2624.567,-222.18504,-311.15695,2688.129,-141.29578,-191.6794,2639.0059,-193.94456,-218.48306,2722.3135,-143.45772,-174.10461,2652.7673,-190.915,-192.93597,2736.7637
