frame_index,joint_0_x,joint_0_y,joint_0_z,joint_1_x,joint_1_y,joint_1_z,joint_2_x,joint_2_y,joint_2_z,joint_3_x,joint_3_y,joint_3_z,joint_4_x,joint_4_y,joint_4_z,joint_5_x,joint_5_y,joint_5_z,joint_6_x,joint_6_y,joint_6_z,joint_7_x,joint_7_y,joint_7_z,joint_8_x,joint_8_y,joint_8_z,joint_9_x,joint_9_y,joint_9_z,joint_10_x,joint_10_y,joint_10_z,joint_11_x,joint_11_y,joint_11_z,joint_12_x,joint_12_y,joint_12_z,joint_13_x,joint_13_y,joint_13_z,joint_14_x,joint_14_y,joint_14_z,joint_15_x,joint_15_y,joint_15_z,joint_16_x,joint_16_y,joint_16_z,joint_17_x,joint_17_y,joint_17_z,joint_18_x,joint_18_y,joint_18_z,joint_19_x,joint_19_y,joint_19_z,joint_20_x,joint_20_y,joint_20_z,joint_21_x,joint_21_y,joint_21_z,joint_22_x,joint_22_y,joint_22_z,joint_23_x,joint_23_y,joint_23_z
0,-186.5935,-259.7196,3405.6797,-164.91028,-205.68791,3430.2546,-199.37544,-208.19461,3441.4224,-186.2469,-329.30786,3368.2527,-104.25667,60.12933,3550.5806,-242.12415,44.667294,3568.4832,-166.96971,-387.54526,3337.0583,-66.92613,358.20663,3632.8757,-244.1632,394.76154,3645.4539,-160.93654,-413.19595,3320.0056,-18.629452,605.3751,3605.8875,-258.2398,647.83813,3635.043,-126.49076,-539.55896,3286.8835,-122.42509,-473.9134,3304.05,-161.31464,-479.80087,3325.3145,-134.58603,-590.91766,3263.7747,-73.09347,-498.0957,3280.3262,-173.51988,-510.0676,3319.1633,-94.87976,-377.7623,3301.1523,-230.13634,-398.84802,3348.8943,-72.96952,-298.55283,3241.2654,-193.81033,-306.4418,3284.9348,-61.625923,-265.07312,3233.9177,-177.8431,-264.4636,3277.5525
1,-163.45146,-268.21786,3372.8591,-140.6013,-218.8647,3398.873,-180.37024,-220.04826,3408.6582,-161.30734,-333.01593,3335.4531,-70.135704,31.914793,3519.4314,-225.64168,25.941645,3535.1716,-139.39742,-388.46017,3300.7507,-29.575922,330.23364,3611.1594,-219.38411,376.6258,3622.3801,-133.3519,-412.63702,3282.111,21.109999,582.15454,3580.6,-241.7887,631.38306,3606.0977,-92.502525,-531.90015,3245.8418,-88.16271,-470.931,3264.1152,-132.61961,-474.98438,3283.9265,-106.7324,-582.9869,3220.8293,-30.679127,-493.89728,3242.511,-143.70775,-503.1976,3278.909,-61.89697,-375.16754,3265.1023,-209.61404,-398.48257,3310.6548,-52.404835,-288.19562,3211.4436,-185.65948,-308.66107,3249.6736,-46.337624,-252.16277,3206.0525,-174.13016,-268.0554,3243.6301
2,-154.17418,-269.8612,3350.9263,-129.65889,-219.87833,3378.5898,-169.9582,-222.52115,3387.783,-152.2823,-334.90927,3311.684,-56.155396,31.806507,3499.7603,-210.34648,17.387808,3515.6992,-131.93672,-390.60165,3276.1785,-12.807981,325.19336,3591.5703,-202.31348,363.5745,3603.725,-127.064186,-414.57593,3256.7393,36.727856,577.0748,3559.5852,-226.84431,623.2738,3585.3325,-88.8819,-532.9043,3222.47,-84.12706,-471.61398,3241.5398,-127.57461,-477.36475,3260.5364,-103.03638,-583.47754,3195.7812,-29.478804,-491.54868,3218.0554,-139.0653,-504.7167,3254.2346,-54.16275,-373.27206,3241.1118,-196.84221,-399.86804,3282.529,-40.993237,-288.74228,3180.5027,-171.33861,-310.14288,3213.8264,-35.66636,-254.00146,3173.6926,-158.8671,-269.34796,3203.8984
3,-152.87862,-273.9928,3341.6504,-128.24443,-223.54942,3369.3203,-169.57152,-226.59985,3378.28,-151.50833,-339.0542,3301.9883,-53.71531,26.965427,3489.522,-212.0609,12.900543,3505.2878,-129.96727,-394.14835,3266.2751,-9.609698,318.94397,3580.6707,-204.3751,359.61703,3595.6008,-125.043785,-417.97687,3246.5144,39.35687,584.15845,3547.2922,-230.37822,627.5625,3577.4207,-83.23718,-536.3772,3213.0977,-79.281746,-474.99722,3232.47,-123.82942,-480.9899,3251.2908,-98.30495,-586.00824,3186.217,-23.257132,-493.94614,3208.5134,-136.20369,-507.47934,3244.9382,-49.954952,-373.5982,3229.3303,-196.1954,-402.11407,3270.8367,-35.546505,-288.76187,3165.8064,-168.33745,-311.91196,3199.95,-29.248457,-252.73335,3157.4497,-155.10803,-269.90683,3189.1426
4,-162.7237,-274.46933,3363.5916,-137.48601,-224.35555,3391.1228,-180.34647,-226.86949,3399.7878,-160.99455,-340.70956,3324.4617,-64.2918,30.60767,3513.2493,-225.4646,16.69187,3526.5767,-140.00584,-396.37897,3289.3008,-24.902174,323.71384,3605.7302,-222.8125,367.8209,3619.4812,-135.2909,-420.17804,3268.7234,25.31143,592.01245,3570.231,-252.80127,637.2631,3598.5117,-94.99064,-539.87714,3235.3813,-89.1793,-478.10822,3255.6687,-136.49646,-483.77158,3273.4578,-110.06338,-590.3078,3206.555,-31.14189,-498.27057,3232.2356,-151.81444,-510.15137,3266.0742,-56.20928,-379.27332,3252.3242,-212.37413,-404.48123,3291.5955,-40.48714,-294.00162,3187.8555,-180.72958,-314.62827,3220.7798,-33.16517,-258.74362,3179.4001,-166.72836,-272.7043,3210.365
5,-172.11578,-266.83762,3341.3953,-146.75064,-216.29407,3369.2068,-190.5157,-218.75879,3377.6782,-170.07268,-332.60733,3302.9148,-74.766464,37.454998,3490.5508,-245.20137,25.479261,3502.5364,-148.9788,-388.27426,3267.7156,-35.471756,325.95175,3585.2446,-242.93501,377.5435,3597.254,-144.00783,-411.45517,3247.2688,16.788712,589.9519,3548.7114,-275.1647,643.54016,3576.2048,-103.70774,-532.0864,3213.766,-97.32688,-469.4277,3234.2405,-145.80325,-475.7988,3251.572,-118.58123,-581.8253,3184.186,-37.858696,-489.51865,3212.3232,-163.52293,-502.5029,3244.4888,-61.193775,-372.3686,3232.4314,-226.67053,-397.31027,3271.239,-46.093243,-289.54553,3167.4656,-196.23975,-307.42978,3200.9028,-37.344532,-255.1154,3158.9307,-181.00328,-265.80518,3190.8884
6,-172.49309,-269.32382,3353.4185,-145.75119,-219.14546,3382.9314,-191.14917,-220.8083,3390.1023,-170.44835,-335.597,3313.741,-70.459236,26.45102,3504.931,-250.91328,19.289963,3512.6516,-149.78311,-391.55078,3277.61,-29.121109,307.6325,3604.9395,-249.41966,366.12836,3615.6016,-145.08061,-414.45468,3255.7031,27.90135,570.1193,3565.4282,-284.72443,631.1964,3590.6829,-104.01945,-536.81195,3222.4321,-97.46749,-473.40427,3243.7507,-147.76846,-479.23923,3260.4402,-119.791275,-586.4816,3190.1462,-35.159565,-495.1879,3221.4773,-165.20793,-507.1002,3252.0015,-56.085144,-379.88727,3240.6812,-228.59415,-403.8966,3276.9146,-46.1602,-299.026,3172.0232,-201.60681,-316.10986,3202.568,-39.193798,-265.7883,3162.3188,-187.22447,-274.53452,3191.8367
7,-179.09444,-262.00974,3364.5417,-153.6198,-211.70891,3393.9426,-198.35092,-213.46135,3400.5852,-176.72978,-327.5844,3326.4333,-82.317024,38.897305,3515.5376,-259.96964,32.332455,3522.5417,-156.68788,-383.34702,3290.8586,-41.496758,320.74658,3613.4836,-261.24792,383.42758,3623.902,-151.91438,-406.2816,3269.5757,16.77388,580.3343,3576.3787,-296.7098,641.7215,3601.1375,-112.202736,-527.49365,3235.9229,-105.714745,-465.13434,3257.6138,-154.67326,-470.54752,3273.1616,-126.6686,-576.29456,3204.853,-45.1116,-485.879,3236.9028,-172.45256,-497.40085,3264.7527,-68.62974,-367.93735,3258.1526,-236.06665,-391.86914,3289.6204,-58.66505,-286.83786,3193.9827,-208.45764,-303.00665,3219.5315,-51.003853,-253.10808,3186.6829,-194.96727,-262.4462,3210.3938
8,-179.18054,-257.99347,3365.4868,-153.37868,-207.47488,3394.8032,-198.26122,-209.03247,3401.3943,-177.24661,-323.5591,3327.2656,-81.12052,43.49618,3516.7292,-261.1682,37.06584,3522.5251,-157.84724,-380.10992,3291.9812,-39.533657,325.82928,3614.386,-260.72208,385.45187,3624.0222,-153.56569,-403.282,3270.9602,18.516808,581.1883,3577.5564,-294.58008,640.6953,3601.7048,-115.55867,-525.3203,3237.5825,-107.75796,-462.733,3259.1785,-157.36081,-467.90762,3274.766,-130.14952,-574.5254,3206.7993,-47.39822,-484.64355,3238.2458,-175.88713,-494.7933,3266.5046,-69.8881,-367.79404,3258.9053,-238.82787,-388.84702,3291.5774,-60.109932,-287.35184,3195.8777,-212.1425,-302.01895,3223.0796,-52.604225,-253.83354,3189.1453,-198.65762,-262.18765,3214.2168
9,-183.43028,-254.39754,3356.4421,-156.80774,-203.91716,3385.089,-202.01004,-206.18379,3392.1716,-181.97894,-319.48105,3318.963,-82.77236,50.61233,3504.9316,-264.7059,41.30542,3514.4648,-163.45024,-375.68942,3284.425,-37.26397,334.56577,3600.289,-259.03653,390.9795,3615.3093,-159.47252,-399.01364,3263.4634,18.821318,588.4673,3563.4119,-296.1583,643.9453,3593.324,-120.98626,-519.2636,3230.2383,-113.42444,-457.80664,3251.701,-163.42131,-462.6921,3267.71,-137.51637,-568.18353,3199.683,-54.18989,-478.74472,3230.236,-183.52031,-488.8055,3259.8376,-77.64033,-361.85434,3250.2734,-247.06364,-382.29193,3285.093,-68.01431,-280.9362,3187.6057,-222.42839,-296.07178,3216.984,-60.510998,-247.45683,3181.86,-209.15002,-256.66302,3208.8914
